onset	duration	trial_type	response_time
30.813	11.2	n/a	9.957
42.811	11.2	n/a	9.777
57.226	11.2	low	10.044
69.224	11.2	n/a	9.607
82.422	11.2	n/a	10.313
95.62	11.2	n/a	9.59299999999999
107.618	11.2	high	9.75200000000001
122.015	11.2	low	9.68900000000001
135.213	11.2	n/a	9.65900000000002
148.411	11.2	n/a	10.473
160.426	11.2	n/a	9.93700000000001
174.824	11.2	n/a	9.67899999999997
189.221	11.2	n/a	9.702
203.619	11.2	n/a	9.93199999999999
216.817	11.2	n/a	9.93099999999998
258.827	11.2	n/a	9.78899999999999
272.025	11.2	n/a	9.72800000000001
285.223	11.2	n/a	10.172
299.621	11.2	n/a	9.61700000000002
312.819	11.2	high	10.283
327.216	11.2	n/a	10.158
340.414	11.2	n/a	9.91700000000003
352.412	11.2	n/a	n/a
366.827	11.2	low	9.767
378.825	11.2	n/a	9.86599999999999
390.823	11.2	n/a	9.77200000000005
402.821	11.2	n/a	9.65299999999996
417.219	11.2	low	9.79599999999999
429.217	11.2	n/a	9.75600000000003
442.415	11.2	n/a	9.92899999999997
486.824	11.2	n/a	9.79599999999999
500.022	11.2	n/a	9.858
512.02	11.2	n/a	9.71600000000001
525.218	11.2	n/a	9.91300000000001
537.216	11.2	n/a	9.71299999999997
551.614	11.2	n/a	9.904
564.812	11.2	n/a	9.67899999999997
579.226	11.2	n/a	9.70100000000002
591.225	11.2	low	9.84399999999994
604.422	11.2	n/a	9.53300000000002
618.82	11.2	high	10.6289999999999
630.818	11.2	n/a	9.476
645.216	11.2	n/a	9.73199999999997
657.214	11.2	n/a	9.78099999999995
670.412	11.2	low	9.62799999999993
