onset	duration	trial_type
30.61	5.9	n/a
40.209	5.9	high
49.807	5.9	n/a
58.206	5.9	low
65.405	5.9	n/a
72.604	5.9	n/a
82.202	5.9	n/a
90.601	5.9	n/a
99.016	5.9	n/a
106.215	5.9	high
113.414	5.9	low
121.813	5.9	low
131.411	5.9	n/a
141.01	5.9	low
148.208	5.9	low
156.607	5.9	n/a
165.006	5.9	n/a
173.404	5.9	n/a
183.003	5.9	low
192.601	5.9	n/a
199.817	5.9	low
209.415	5.9	n/a
216.614	5.9	low
225.013	5.9	n/a
262.207	5.9	n/a
269.406	5.9	low
279.004	5.9	n/a
288.603	5.9	low
298.201	5.9	n/a
307.817	5.9	low
316.215	5.9	n/a
323.414	5.9	high
330.613	5.9	n/a
339.012	5.9	n/a
346.21	5.9	n/a
354.609	5.9	low
363.008	5.9	n/a
372.606	5.9	n/a
379.805	5.9	low
388.204	5.9	low
397.802	5.9	n/a
405.001	5.9	n/a
412.217	5.9	n/a
420.615	5.9	n/a
429.014	5.9	low
438.613	5.9	n/a
445.811	5.9	low
455.41	5.9	high
493.804	5.9	low
501.003	5.9	n/a
509.401	5.9	n/a
516.617	5.9	high
526.215	5.9	n/a
535.814	5.9	n/a
544.212	5.9	low
551.411	5.9	n/a
558.61	5.9	n/a
568.209	5.9	n/a
577.807	5.9	n/a
586.206	5.9	high
594.605	5.9	n/a
603.003	5.9	n/a
610.202	5.9	n/a
619.801	5.9	low
627.016	5.9	n/a
635.415	5.9	low
642.614	5.9	n/a
652.212	5.9	n/a
659.411	5.9	low
669.009	5.9	low
677.408	5.9	low
685.807	5.9	low
