onset	duration	trial_type
30.611	5.9	low
37.81	5.9	low
47.409	5.9	n/a
54.608	5.9	low
63.006	5.9	low
71.422	5.9	n/a
81.02	5.9	n/a
88.219	5.9	n/a
97.817	5.9	n/a
106.216	5.9	n/a
114.615	5.9	n/a
124.213	5.9	n/a
131.412	5.9	n/a
138.611	5.9	low
145.81	5.9	n/a
153.009	5.9	low
162.607	5.9	low
172.206	5.9	n/a
180.621	5.9	n/a
190.219	5.9	high
198.618	5.9	n/a
205.817	5.9	low
214.216	5.9	n/a
222.614	5.9	high
262.208	5.9	n/a
270.607	5.9	low
277.806	5.9	n/a
286.221	5.9	n/a
293.42	5.9	n/a
303.018	5.9	low
311.417	5.9	n/a
321.015	5.9	n/a
329.414	5.9	n/a
339.013	5.9	n/a
348.611	5.9	low
355.81	5.9	high
363.009	5.9	high
372.607	5.9	n/a
379.806	5.9	low
389.421	5.9	low
397.82	5.9	n/a
406.219	5.9	low
413.417	5.9	low
420.616	5.9	n/a
430.215	5.9	n/a
438.613	5.9	n/a
448.212	5.9	low
456.611	5.9	n/a
493.821	5.9	n/a
502.22	5.9	n/a
510.619	5.9	low
517.818	5.9	high
526.216	5.9	n/a
535.815	5.9	n/a
543.014	5.9	n/a
552.612	5.9	high
562.211	5.9	low
570.609	5.9	low
577.808	5.9	n/a
585.007	5.9	n/a
594.622	5.9	low
603.021	5.9	low
610.22	5.9	n/a
618.618	5.9	low
627.017	5.9	low
636.616	5.9	n/a
646.214	5.9	n/a
654.613	5.9	low
661.812	5.9	n/a
669.01	5.9	n/a
678.609	5.9	n/a
685.808	5.9	n/a
