onset	duration	trial_type
30.723	2.7	high
35.523	2.7	low
41.522	2.7	low
46.322	2.7	low
52.321	2.7	n/a
55.921	2.7	n/a
61.921	2.7	n/a
66.72	2.7	high
70.32	2.7	n/a
75.12	2.7	low
78.719	2.7	high
82.319	2.7	n/a
88.319	2.7	low
93.118	2.7	low
99.118	2.7	low
102.718	2.7	low
108.717	2.7	n/a
112.317	2.7	low
115.917	2.7	low
121.916	2.7	n/a
126.716	2.7	low
131.515	2.7	n/a
137.515	2.7	low
141.115	2.7	n/a
145.914	2.7	high
149.514	2.7	low
154.314	2.7	high
159.127	2.7	low
165.126	2.7	low
168.726	2.7	n/a
173.526	2.7	high
179.525	2.7	low
184.325	2.7	low
187.925	2.7	n/a
191.524	2.7	low
197.524	2.7	n/a
233.521	2.7	n/a
238.321	2.7	n/a
241.921	2.7	low
246.72	2.7	low
250.32	2.7	low
256.32	2.7	high
262.319	2.7	n/a
265.919	2.7	n/a
269.519	2.7	low
274.318	2.7	low
279.118	2.7	high
285.118	2.7	low
291.117	2.7	high
295.917	2.7	low
300.716	2.7	low
306.716	2.7	low
310.316	2.7	n/a
316.315	2.7	n/a
321.115	2.7	low
324.715	2.7	low
328.314	2.7	high
334.314	2.7	high
340.314	2.7	n/a
343.927	2.7	low
348.726	2.7	low
353.526	2.7	low
357.126	2.7	n/a
360.725	2.7	n/a
366.725	2.7	n/a
372.724	2.7	high
377.524	2.7	low
381.124	2.7	low
384.724	2.7	n/a
390.723	2.7	low
395.523	2.7	n/a
400.322	2.7	low
436.32	2.7	high
442.319	2.7	n/a
445.919	2.7	n/a
451.919	2.7	low
455.518	2.7	low
461.518	2.7	n/a
467.518	2.7	low
471.117	2.7	low
475.917	2.7	n/a
480.717	2.7	n/a
484.316	2.7	high
489.116	2.7	low
493.916	2.7	low
499.915	2.7	high
503.515	2.7	low
507.115	2.7	low
510.714	2.7	high
516.714	2.7	high
521.514	2.7	n/a
525.127	2.7	low
529.926	2.7	low
534.726	2.7	low
540.725	2.7	n/a
546.725	2.7	low
551.525	2.7	n/a
555.124	2.7	high
561.124	2.7	low
565.924	2.7	low
570.723	2.7	low
575.523	2.7	n/a
580.323	2.7	n/a
586.322	2.7	low
592.322	2.7	n/a
595.921	2.7	low
599.521	2.7	n/a
605.521	2.7	low
