onset	duration	trial_type
30.609	5.9	n/a
37.808	5.9	n/a
46.206	5.9	high
55.805	5.9	low
65.403	5.9	low
73.802	5.9	n/a
81.001	5.9	n/a
90.616	5.9	n/a
100.214	5.9	n/a
108.613	5.9	n/a
117.012	5.9	n/a
124.211	5.9	n/a
131.409	5.9	n/a
139.808	5.9	n/a
149.407	5.9	low
159.005	5.9	low
168.603	5.9	low
175.802	5.9	low
185.401	5.9	low
192.616	5.9	n/a
201.015	5.9	high
209.414	5.9	n/a
216.612	5.9	low
225.011	5.9	n/a
262.205	5.9	low
270.604	5.9	n/a
277.803	5.9	low
286.201	5.9	n/a
295.816	5.9	low
303.015	5.9	low
312.614	5.9	n/a
319.813	5.9	n/a
328.211	5.9	low
335.41	5.9	n/a
343.809	5.9	low
353.407	5.9	n/a
363.006	5.9	n/a
372.604	5.9	n/a
379.803	5.9	n/a
387.002	5.9	n/a
395.417	5.9	n/a
403.816	5.9	n/a
413.414	5.9	high
420.613	5.9	low
429.012	5.9	low
437.41	5.9	n/a
447.009	5.9	high
454.208	5.9	n/a
493.801	5.9	n/a
502.217	5.9	n/a
511.815	5.9	low
519.014	5.9	low
526.213	5.9	n/a
535.811	5.9	low
544.21	5.9	n/a
552.609	5.9	high
559.807	5.9	n/a
569.406	5.9	low
577.805	5.9	low
585.003	5.9	n/a
594.602	5.9	n/a
603.017	5.9	high
611.416	5.9	n/a
621.014	5.9	n/a
628.213	5.9	low
635.412	5.9	low
643.811	5.9	n/a
651.009	5.9	n/a
659.408	5.9	low
669.007	5.9	n/a
676.205	5.9	n/a
685.804	5.9	n/a
