onset	duration	trial_type
30.615	5.9	n/a
39.015	5.9	n/a
47.415	5.9	low
55.815	5.9	n/a
63.015	5.9	n/a
70.215	5.9	low
79.815	5.9	low
87.015	5.9	n/a
95.415	5.9	low
105.014	5.9	n/a
114.614	5.9	low
121.814	5.9	n/a
131.414	5.9	n/a
138.614	5.9	n/a
147.014	5.9	n/a
155.414	5.9	low
162.614	5.9	low
172.213	5.9	n/a
181.813	5.9	low
189.013	5.9	n/a
198.613	5.9	high
205.813	5.9	n/a
214.213	5.9	n/a
222.613	5.9	high
262.212	5.9	low
270.612	5.9	n/a
280.212	5.9	high
288.612	5.9	n/a
295.812	5.9	low
303.012	5.9	high
312.611	5.9	n/a
322.211	5.9	n/a
329.411	5.9	n/a
337.811	5.9	n/a
345.011	5.9	n/a
353.411	5.9	low
363.011	5.9	low
371.411	5.9	n/a
381.01	5.9	n/a
389.41	5.9	low
399.01	5.9	n/a
408.61	5.9	n/a
415.81	5.9	low
424.21	5.9	n/a
432.61	5.9	low
442.21	5.9	n/a
449.409	5.9	low
456.609	5.9	n/a
493.809	5.9	n/a
503.409	5.9	n/a
511.809	5.9	n/a
521.422	5.9	high
528.622	5.9	n/a
537.022	5.9	low
545.421	5.9	low
555.021	5.9	n/a
562.221	5.9	n/a
569.421	5.9	n/a
576.621	5.9	low
585.021	5.9	low
594.621	5.9	n/a
603.021	5.9	n/a
612.62	5.9	low
621.02	5.9	low
629.42	5.9	n/a
639.02	5.9	low
646.22	5.9	n/a
653.42	5.9	high
663.02	5.9	n/a
672.62	5.9	low
681.019	5.9	n/a
688.219	5.9	n/a
