onset	duration	trial_type
30.716	2.7	low
34.315	2.7	n/a
40.314	2.7	low
45.114	2.7	low
49.913	2.7	low
54.712	2.7	n/a
60.728	2.7	high
66.727	2.7	low
72.726	2.7	high
77.525	2.7	n/a
81.125	2.7	low
84.724	2.7	high
88.324	2.7	high
91.923	2.7	low
97.922	2.7	high
103.921	2.7	n/a
109.92	2.7	low
115.919	2.7	low
119.519	2.7	low
123.118	2.7	n/a
126.718	2.7	n/a
131.517	2.7	low
136.316	2.7	n/a
141.115	2.7	n/a
145.915	2.7	n/a
149.514	2.7	low
153.113	2.7	low
157.913	2.7	low
161.512	2.7	low
167.528	2.7	n/a
172.327	2.7	n/a
177.126	2.7	low
183.125	2.7	high
187.925	2.7	low
193.924	2.7	low
199.923	2.7	n/a
233.517	2.7	n/a
237.117	2.7	n/a
241.916	2.7	n/a
245.516	2.7	low
250.315	2.7	low
253.914	2.7	n/a
258.714	2.7	high
262.313	2.7	low
268.312	2.7	n/a
274.328	2.7	n/a
280.327	2.7	low
286.326	2.7	low
291.125	2.7	high
294.725	2.7	high
300.724	2.7	low
304.323	2.7	low
307.922	2.7	n/a
313.922	2.7	n/a
318.721	2.7	low
322.32	2.7	high
327.119	2.7	high
333.119	2.7	high
339.118	2.7	n/a
343.917	2.7	n/a
348.716	2.7	low
352.315	2.7	n/a
355.915	2.7	low
360.714	2.7	low
366.713	2.7	low
371.512	2.7	low
375.112	2.7	low
379.928	2.7	low
385.927	2.7	low
389.526	2.7	low
395.525	2.7	low
401.524	2.7	n/a
436.319	2.7	n/a
442.318	2.7	n/a
447.117	2.7	n/a
450.717	2.7	high
456.716	2.7	low
461.515	2.7	low
465.114	2.7	low
468.714	2.7	n/a
473.513	2.7	low
479.512	2.7	n/a
484.328	2.7	n/a
487.928	2.7	low
493.927	2.7	n/a
497.526	2.7	high
503.525	2.7	low
508.324	2.7	low
514.323	2.7	n/a
519.123	2.7	n/a
522.722	2.7	low
527.521	2.7	n/a
533.52	2.7	high
539.519	2.7	n/a
544.319	2.7	low
547.918	2.7	low
551.518	2.7	low
556.317	2.7	low
559.916	2.7	high
563.516	2.7	low
567.115	2.7	n/a
571.914	2.7	low
577.913	2.7	low
582.713	2.7	low
588.712	2.7	high
594.727	2.7	low
600.726	2.7	high
605.526	2.7	low
