onset	duration	trial_type
30.62	5.9	n/a
39.02	5.9	high
47.42	5.9	n/a
57.019	5.9	low
64.219	5.9	n/a
73.819	5.9	low
81.019	5.9	low
90.619	5.9	n/a
97.819	5.9	n/a
106.219	5.9	n/a
115.818	5.9	low
123.018	5.9	n/a
131.418	5.9	n/a
138.618	5.9	n/a
147.018	5.9	n/a
154.218	5.9	low
162.618	5.9	low
172.217	5.9	n/a
180.617	5.9	low
190.217	5.9	n/a
197.417	5.9	n/a
204.617	5.9	n/a
213.017	5.9	low
222.617	5.9	high
262.216	5.9	n/a
270.616	5.9	n/a
277.816	5.9	n/a
285.015	5.9	low
293.415	5.9	n/a
303.015	5.9	high
311.415	5.9	low
321.015	5.9	low
330.615	5.9	n/a
340.214	5.9	n/a
347.414	5.9	n/a
354.614	5.9	n/a
363.014	5.9	low
371.414	5.9	n/a
378.614	5.9	n/a
387.014	5.9	low
396.614	5.9	low
406.213	5.9	n/a
413.413	5.9	n/a
423.013	5.9	n/a
431.413	5.9	high
439.813	5.9	low
447.013	5.9	n/a
454.213	5.9	low
493.812	5.9	n/a
502.212	5.9	low
509.412	5.9	n/a
517.811	5.9	low
525.011	5.9	n/a
534.611	5.9	high
541.811	5.9	n/a
551.411	5.9	n/a
561.011	5.9	low
569.424	5.9	n/a
576.624	5.9	low
585.024	5.9	n/a
594.623	5.9	n/a
601.823	5.9	low
611.423	5.9	low
619.823	5.9	low
627.023	5.9	n/a
635.423	5.9	n/a
643.823	5.9	low
652.222	5.9	n/a
661.822	5.9	n/a
671.422	5.9	high
681.022	5.9	n/a
688.222	5.9	n/a
