onset	duration	trial_type	response_time
31.109	9.6	n/a	6.063
41.909	9.6	low	5.76
53.909	9.6	low	6.044
64.709	9.6	high	5.31099999999999
77.909	9.6	low	5.416
89.908	9.6	low	5.47799999999999
100.708	9.6	n/a	5.53400000000001
112.708	9.6	low	6.06100000000001
125.908	9.6	low	6.11800000000001
139.107	9.6	low	6.47900000000001
149.907	9.6	low	5.92399999999998
160.707	9.6	n/a	5.845
172.707	9.6	high	5.56
185.907	9.6	low	5.83799999999999
199.106	9.6	n/a	5.63800000000001
211.106	9.6	n/a	5.494
223.106	9.6	low	5.93899999999999
236.306	9.6	n/a	5.44499999999999
277.105	9.6	low	5.267
287.905	9.6	n/a	5.38200000000001
298.705	9.6	low	5.06999999999999
310.704	9.6	low	5.32299999999998
323.904	9.6	low	5.07100000000003
334.704	9.6	high	5.18799999999999
346.704	9.6	high	5.82799999999997
359.904	9.6	low	5.25999999999999
373.117	9.6	low	5.26399999999995
385.117	9.6	low	6.08999999999997
398.316	9.6	low	5.73000000000002
409.116	9.6	low	5.66300000000001
419.916	9.6	n/a	5.23399999999998
433.116	9.6	low	5.49400000000003
445.115	9.6	n/a	5.20400000000001
455.915	9.6	n/a	5.608
467.915	9.6	n/a	6.654
481.115	9.6	n/a	5.21899999999999
523.114	9.6	n/a	5.20100000000002
535.114	9.6	n/a	5.18499999999995
548.314	9.6	low	5.47900000000004
559.113	9.6	n/a	5.26599999999996
571.113	9.6	low	5.23399999999992
583.113	9.6	low	5.64699999999993
596.313	9.6	n/a	5.31799999999998
607.113	9.6	low	5.34099999999989
620.312	9.6	low	5.37900000000002
631.112	9.6	low	5.38999999999999
643.112	9.6	n/a	5.49800000000005
656.312	9.6	low	5.40899999999999
667.112	9.6	high	5.38499999999999
677.911	9.6	low	5.35900000000004
689.911	9.6	low	5.37
701.911	9.6	low	7.1110000000001
715.111	9.6	low	5.245
725.911	9.6	n/a	5.23400000000004
