onset	duration	trial_type
30.719	2.7	high
35.519	2.7	low
41.519	2.7	low
45.119	2.7	n/a
48.719	2.7	low
53.518	2.7	n/a
57.118	2.7	n/a
61.918	2.7	n/a
67.918	2.7	n/a
71.518	2.7	low
77.518	2.7	high
83.518	2.7	n/a
88.318	2.7	low
94.318	2.7	high
97.918	2.7	low
103.918	2.7	n/a
108.718	2.7	high
114.717	2.7	low
118.317	2.7	n/a
121.917	2.7	low
127.917	2.7	low
131.517	2.7	low
136.317	2.7	low
141.117	2.7	low
145.917	2.7	low
149.517	2.7	low
154.317	2.7	n/a
157.917	2.7	n/a
163.917	2.7	low
167.517	2.7	high
172.316	2.7	low
175.916	2.7	low
181.916	2.7	low
187.916	2.7	n/a
193.916	2.7	high
198.716	2.7	n/a
233.515	2.7	n/a
237.115	2.7	low
240.715	2.7	n/a
245.515	2.7	low
250.315	2.7	n/a
255.115	2.7	n/a
261.115	2.7	high
264.715	2.7	low
270.715	2.7	low
276.715	2.7	low
280.315	2.7	low
286.314	2.7	n/a
291.114	2.7	low
295.914	2.7	n/a
301.914	2.7	high
305.514	2.7	n/a
310.314	2.7	n/a
313.914	2.7	n/a
319.914	2.7	n/a
324.714	2.7	low
329.514	2.7	low
335.514	2.7	low
341.513	2.7	n/a
345.113	2.7	low
348.713	2.7	low
353.513	2.7	low
359.513	2.7	n/a
365.513	2.7	high
369.113	2.7	low
372.713	2.7	low
376.313	2.7	high
381.113	2.7	low
385.913	2.7	high
389.513	2.7	low
395.513	2.7	high
400.312	2.7	low
436.312	2.7	low
442.312	2.7	low
445.912	2.7	low
449.512	2.7	low
455.511	2.7	n/a
461.511	2.7	low
465.111	2.7	high
469.911	2.7	high
475.911	2.7	high
479.511	2.7	high
484.311	2.7	high
489.111	2.7	n/a
493.911	2.7	high
497.511	2.7	low
501.111	2.7	n/a
505.911	2.7	low
510.711	2.7	low
516.71	2.7	n/a
520.31	2.7	low
525.11	2.7	low
528.71	2.7	n/a
533.51	2.7	n/a
539.51	2.7	low
545.51	2.7	low
551.51	2.7	low
556.31	2.7	n/a
562.31	2.7	low
567.11	2.7	low
570.709	2.7	n/a
576.709	2.7	n/a
582.709	2.7	n/a
586.309	2.7	low
591.109	2.7	low
595.909	2.7	n/a
599.509	2.7	low
605.509	2.7	n/a
