csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3719.951100856897	2824.759793503603	4047.100782569562	n/a	n/a	n/a	-0.0191097154	0.0111180174	-0.0121484379	0.0061073245	-0.0519415338	0.0342415466	-0.0205438314	0.049188483600000006	-0.120231431	0.1420291511	-0.1207032534	0.24494087890000002	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	0.0	0.0661456	0.0540461	-0.000663212	-0.0	0.0
3662.001712482623	2827.7362271013208	4033.359392475288	1.026024	29.943739	0.05848545	-0.0154945947	-0.0093048699	-0.0094475027	0.0047308051	0.020375772900000002	0.018244397	-0.021691167200000003	0.025679153399999998	-0.0654391302	0.044750733200000004	-0.0446545195	0.1312080627	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	0.0	0.0575958	0.0631082	0.000154259	-0.0	0.0
3629.652008770077	2821.485182497023	4024.065081380973	1.225243	35.757793	0.32574545	-0.0045215734	0.0398822378	-0.003987099799999999	0.10393062609999999	0.010748705400000001	-0.0373047254	0.0713477416	0.038122597700000004	-0.054095743700000004	0.0649745746	-0.0339203633	0.0019766562	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	0.0	0.206357	0.155255	-0.00154249	-0.0	0.0
3622.876163652984	2824.876394221696	4026.7879774911466	1.2349850000000002	36.042091	0.28721910000000006	-0.028160474300000002	0.0055003787	-0.0093813766	0.017278628600000002	-0.0566172779	-0.0363782332	-0.0136074168	-0.0189738958	-0.0419707306	-0.005448203100000001	-0.0076568228	0.0077670994	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	0.0	0.0040092	0.124697	-0.000456224	-0.0	0.0
3615.231782546668	2824.6654448309478	4029.6129960681596	1.0676	31.157104	0.023696970000000005	-0.0572357943	-0.0348445404	-0.0055217164000000004	-0.0442459646	-0.0314706125	0.0231971168	-0.0510564613	-0.030470712599999998	-0.010754243500000002	-0.0326045217	0.0067830682	0.0212131577	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	0.0	-0.00293177	0.130617	-0.000239504	-0.0	0.0
3617.257514620028	2818.5755050356165	4025.912239471665	1.30582	38.10936	0.23243907	-0.0414555033	0.0214923217	0.0092151377	0.0634346475	0.0352146633	-0.0231932275	0.0492795054	0.0135589692	-0.0287991344	-0.0011130572999999999	-0.007803085899999999	-0.0338177719	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	0.0	0.160978	0.156055	-0.00110133	-0.0	0.0
3614.847888832368	2828.2041134433866	4025.4024168869078	1.11999	32.686043	0.25624114	-0.0311103883	0.007764795200000001	0.0217555828	-0.009483968	-0.05186318349999999	-0.0464417424	-0.010884141399999998	-0.0104825642	-0.0181468222	-0.0456252782	-0.004845395	-0.0261991309	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	0.0	0.00720351	0.0951373	-0.000270351	-0.0	0.0
3606.7757635033904	2822.6342781234143	4018.630652904436	1.007201	29.394403	0.018475389999999987	-0.0186673542	-0.049529166900000005	0.0377854884	-0.0739090102	-0.0077903782	0.018622364	-0.0585141513	-0.0092844076	0.043185532199999994	-0.0686140615	0.0130104118	0.027145497400000003	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	0.0	0.0106121	0.0844377	-0.000183007	-0.0	0.0
3602.694706989065	2816.107901543569	4011.342628322535	1.284112	37.475834	0.30351585000000003	0.0132541517	-0.0097249641	0.0160709321	0.0587445584	0.027574024500000002	-0.055977106299999996	0.0440064291	0.032367578	0.0097268115	0.0078429787	-0.0088307133	-0.0654934466	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	0.0	0.196748	0.158962	-0.00104012	-0.0	0.0
3601.5224456996007	2816.0310578133244	4003.5409308294106	1.001999	29.242571	0.13414215356907003	0.0329234372	-0.0172017293	0.043574684100000004	0.0143419399	-0.0575028963	-0.0214889206	0.0045593611	0.027416175299999998	0.034914132	-0.0291691059	0.0001073677	-0.0063414601	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	3.56907e-09	0.104923	0.131645	-0.000740117	-0.0	0.0
