csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3351.3305407572147	3071.4019481935193	4073.0661734290666	n/a	n/a	n/a	0.1260236666	-0.0157397416	0.08069250480000001	-0.0537177217	0.034826918	-0.0268350323	0.032766277999999996	-0.051061578899999994	0.0757435905	-0.23690546920000002	0.0450237627	-0.367616565	0.0877042013	0.0876993995	0.0876913966	0.0	0.136551	0.08957869999999998	0.000666892	-0.0	0.0
3325.2307510936776	3074.004121427301	4057.535862296453	1.131857	30.773638	0.12942985	0.1011317085	-0.08710658980000001	0.0658396876	-0.0309531394	-0.0341516097	-0.0901028416	0.0305356349	-0.10563574640000001	0.0399973384	-0.1512917869	-0.0096962491	-0.2946353982	0.0876913966	0.0876481855	0.08757618269999999	0.0248752	0.114646	0.118746	0.000939587	-8.64057e-23	0.0007969519999999998
3300.6442390052184	3074.3803204371034	4056.547580859215	1.023648	27.831579	0.07752565	0.0890502038	-0.0130205341	-0.0590440422	0.03959678	-0.0170190699	-0.1008861375	0.0130086476	-0.0261324483	-0.0085006999	-0.0264394206	-0.0903307427	-0.172849008	0.0876657892	0.0875457875	0.08734590619999999	0.012855	0.11865800000000003	0.153006	0.00075274	-0.000282505	0.0008722689999999998
3291.1275843084704	3073.6968662194317	4061.832322302873	1.029218	27.983019	0.11707255	0.05346589400000001	0.0592617349	-0.0717170255	0.0031715046999999997	0.0577428027	-0.028274496800000003	-0.0538864329	0.073152541	-0.0460719209	-0.052233700999999993	-0.060300633799999996	-0.0903652274	0.08762738269999999	0.08739226509999999	0.08700086970000001	0.0125555	0.202831	0.162673	0.000413574	-0.000220428	0.000814851
3295.536724879493	3076.6010913552755	4064.5881073799214	0.8579449999999998	23.326353	0.061491400000000036	0.0165806147	0.0738378412	-0.0100055542	-0.0293110636	0.0528861694	-0.0209597244	-0.0192224399	0.0853163979	-0.0476565278	-0.0650928226	0.0184255189	-0.0689099097	0.08757618269999999	0.0871877082	0.0865415266	0.0282209	0.175332	0.159069	0.0004863	-0.000227313	0.0010297
3294.8595938575972	3073.8092576248505	4061.18318244224	0.831924	22.618879	0.05013999999999999	-0.0040031724	0.020926607	0.0492995004	-0.051527864699999995	0.0780432116	0.06518165719999999	0.0100154222	0.0441881628	-0.012189923100000001	-0.09421400210000001	0.0525645174	-0.0114644236	0.0875121968	0.08693223609999999	0.08596848019999999	0.0282579	0.155464	0.12969000000000003	0.000487456	-0.000223899	0.0010422500000000002
3282.7499339897554	3073.509547210402	4056.2782973547246	0.859765	23.375834	0.0641034	0.024629285	-0.0580067884	0.0462738971	-0.042071043200000005	0.10364204800000001	0.0889076368	0.0072860455	-0.048144183	-0.0032160122	-0.1223161483	0.051178684800000006	0.0394082323	0.0874354342	0.08662599800000001	0.0852824836	0.0227928	0.127208	0.1172	0.000638854	-0.000392397	0.0010043
3297.6300247550735	3075.428526391803	4054.935120577039	1.002159	27.247316	0.097083	0.0196099721	-0.091509017	0.0412646852	0.0068861283	-0.0133841473	-0.027997116800000003	0.04362049690000001	-0.0967205206	0.0001877849	-0.062175773899999995	-0.051047235999999996	-0.0754164631	0.08734590619999999	0.0862691727	0.0844844381	0.026455	0.09599990000000003	0.164247	0.0007355019999999999	-0.000434783	0.00116858
3289.8336105958765	3074.2445141555568	4055.6033641845397	0.985541	26.795504	0.07967294999999999	0.045761494900000005	-0.024536492400000002	-0.0415481997	0.075873855	0.020502439	-0.0747110651	0.0059983920999999996	-0.021061534399999998	-0.0370487286	-0.0032394736	-0.1074428607	-0.0316477182	0.0872436259	0.08586196869999999	0.08357539209999999	0.0327757	0.139976	0.157404	0.0007769609999999998	-0.000493817	0.00151875
3287.466585511864	3069.6153931448907	4061.8198561000872	0.959824	26.0963	0.07641925	0.0395008911	0.06738412790000001	-0.0550031817	0.0219534898	0.0586032833	-0.0025186072	-0.0386137406	0.0947704042	-0.0409807083	-0.0235384046	-0.0740470924	-0.003380715	0.0871286081	0.08540462380000001	0.08255654	0.0394275	0.178089	0.139156	0.000774584	-0.000318505	0.00160919
