onset	duration	trial_type	response_time
30.823	11.2	n/a	9.498
42.821	11.2	n/a	9.847
56.019	11.2	n/a	10.077
70.417	11.2	n/a	9.886
82.415	11.2	n/a	9.72499999999999
94.43	11.2	n/a	9.85899999999999
108.827	11.2	low	9.821
123.225	11.2	n/a	10.051
135.223	11.2	low	9.642
149.621	11.2	n/a	9.89599999999999
162.819	11.2	n/a	10.127
174.817	11.2	n/a	10.159
188.015	11.2	n/a	9.71400000000003
201.229	11.2	n/a	9.755
215.627	11.2	high	9.827
258.82	11.2	n/a	9.92599999999999
272.018	11.2	n/a	9.83200000000005
285.216	11.2	n/a	9.98099999999999
298.431	11.2	n/a	9.86700000000002
312.828	11.2	n/a	9.87700000000001
327.226	11.2	n/a	9.601
340.424	11.2	n/a	9.89300000000003
352.422	11.2	n/a	9.81999999999999
366.82	11.2	n/a	9.91800000000001
378.818	11.2	high	10.114
390.816	11.2	low	10.124
405.23	11.2	n/a	9.85899999999998
418.428	11.2	n/a	9.88299999999998
430.426	11.2	n/a	10.267
444.824	11.2	low	9.798
486.818	11.2	low	9.65899999999999
501.215	11.2	n/a	9.916
515.63	11.2	n/a	9.84500000000003
530.027	11.2	high	9.63299999999992
542.025	11.2	n/a	10.361
556.423	11.2	n/a	9.66899999999998
568.421	11.2	n/a	n/a
581.619	11.2	low	9.58899999999994
593.617	11.2	n/a	9.39499999999998
605.615	11.2	n/a	10.1129999999999
618.83	11.2	n/a	9.92399999999998
630.828	11.2	n/a	9.77300000000002
644.026	11.2	n/a	9.88
657.224	11.2	n/a	9.63999999999999
670.422	11.2	n/a	9.68899999999996
