onset	duration	trial_type
30.718	2.7	low
36.717	2.7	n/a
40.317	2.7	high
45.116	2.7	low
48.715	2.7	n/a
52.315	2.7	low
57.114	2.7	high
61.913	2.7	n/a
65.513	2.7	n/a
71.512	2.7	n/a
76.328	2.7	low
82.327	2.7	low
88.326	2.7	n/a
93.125	2.7	high
96.724	2.7	high
101.524	2.7	low
107.523	2.7	low
113.522	2.7	low
117.121	2.7	n/a
123.12	2.7	n/a
127.92	2.7	low
132.719	2.7	low
136.318	2.7	low
142.317	2.7	high
145.917	2.7	low
150.716	2.7	low
155.515	2.7	n/a
161.514	2.7	n/a
165.114	2.7	low
169.913	2.7	n/a
175.912	2.7	low
181.928	2.7	low
185.527	2.7	high
189.126	2.7	n/a
195.126	2.7	low
198.725	2.7	low
233.519	2.7	low
237.119	2.7	low
243.118	2.7	low
246.717	2.7	n/a
252.716	2.7	low
256.316	2.7	low
259.915	2.7	n/a
265.914	2.7	low
271.913	2.7	n/a
276.713	2.7	low
281.512	2.7	low
286.328	2.7	n/a
291.127	2.7	n/a
297.126	2.7	low
300.726	2.7	low
304.325	2.7	low
309.124	2.7	low
315.123	2.7	n/a
319.922	2.7	high
323.522	2.7	low
328.321	2.7	n/a
331.921	2.7	low
337.92	2.7	n/a
342.719	2.7	high
348.718	2.7	high
354.717	2.7	n/a
358.316	2.7	high
364.315	2.7	n/a
367.915	2.7	low
371.514	2.7	low
377.513	2.7	high
381.113	2.7	low
385.912	2.7	n/a
391.928	2.7	low
396.727	2.7	n/a
401.526	2.7	high
436.321	2.7	low
439.92	2.7	low
444.719	2.7	n/a
448.319	2.7	n/a
451.918	2.7	low
456.717	2.7	low
460.317	2.7	low
465.116	2.7	low
471.115	2.7	low
475.914	2.7	low
481.914	2.7	n/a
487.913	2.7	high
493.912	2.7	high
499.927	2.7	n/a
503.527	2.7	high
508.326	2.7	low
513.125	2.7	n/a
517.924	2.7	low
523.924	2.7	n/a
529.923	2.7	n/a
535.922	2.7	n/a
539.521	2.7	low
543.121	2.7	high
546.72	2.7	low
551.519	2.7	low
556.318	2.7	low
559.918	2.7	n/a
563.517	2.7	n/a
569.516	2.7	low
573.116	2.7	high
577.915	2.7	low
583.914	2.7	n/a
588.713	2.7	high
592.313	2.7	n/a
597.112	2.7	low
603.128	2.7	low
