onset	duration	trial_type	response_time
30.83	11.2	n/a	9.773
45.229	11.2	n/a	9.983
59.628	11.2	n/a	10.699
71.627	11.2	n/a	10.391
83.626	11.2	n/a	9.41
95.625	11.2	n/a	9.569
108.824	11.2	low	9.977
123.223	11.2	n/a	9.60700000000001
137.622	11.2	low	9.702
149.621	11.2	n/a	9.55599999999998
162.82	11.2	n/a	9.61199999999999
176.019	11.2	n/a	9.745
188.018	11.2	n/a	10.008
201.217	11.2	n/a	9.53299999999999
214.415	11.2	high	9.52800000000002
258.829	11.2	n/a	9.86099999999999
272.028	11.2	n/a	10.044
286.427	11.2	n/a	10.132
299.625	11.2	n/a	9.59199999999998
314.024	11.2	n/a	9.88299999999998
326.023	11.2	n/a	9.92099999999999
338.022	11.2	n/a	9.94400000000002
352.421	11.2	n/a	9.88100000000003
365.62	11.2	n/a	10.38
378.819	11.2	high	9.48399999999998
390.818	11.2	low	9.80900000000003
405.217	11.2	n/a	10.023
419.616	11.2	n/a	9.709
431.615	11.2	n/a	9.96199999999999
444.814	11.2	low	10.571
486.827	11.2	low	9.61000000000001
501.226	11.2	n/a	9.875
513.225	11.2	n/a	n/a
526.424	11.2	high	n/a
540.823	11.2	n/a	9.36800000000005
555.222	11.2	n/a	10.1900000000001
568.421	11.2	n/a	9.39699999999993
580.42	11.2	low	9.47900000000004
593.619	11.2	n/a	9.66899999999998
608.018	11.2	n/a	9.86699999999996
620.017	11.2	n/a	9.51199999999994
633.216	11.2	n/a	9.55499999999995
645.215	11.2	n/a	9.43799999999999
658.414	11.2	n/a	10.015
670.43	11.2	n/a	9.52700000000004
