csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3556.0089187776343	3073.9621096758874	4233.269067352627	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-5.97018e-09	0.0879538	0.114164	-0.000993068	-0.0	0.0
3507.379644629534	3071.5451733380623	4212.139031769433	1.09252	27.970177	0.10087780419882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0169000000000002e-08	0.127903	0.169387	-0.00110718	-0.0	0.0
3491.527980969934	3069.9779778461925	4198.416316615446	0.978837	25.059719	0.039179510169	-0.0341681284	-0.10629194289999999	0.0055590896	-0.005548779300000001	0.012376839399999999	-0.11136402849999999	-0.0228119234	0.1129921976	-0.025276267400000003	0.0455523354	-0.0712480769	0.0941563936	0.0880434588	0.08803856339999999	0.08803040460000001	0.0	0.0	0.0	0.121901	0.201889	-0.00112069	-0.0	0.0
3477.053377198705	3070.675926877243	4200.879924827559	0.980566	25.104	0.13632656499999998	-0.050748426900000004	-0.0993843294	0.0181219229	-0.0103313563	0.0056278978	-0.19328833420000002	-0.0386759506	0.0991654657	-0.0791412103	0.0767578518	-0.1213888949	0.1073543124	0.08803040460000001	0.0879863512	0.08791294529999999	0.0	0.0	0.0100781	0.0573908	0.222719	-0.00123103	6.98693e-05	0.000637956
3479.955524261325	3065.9560080568403	4206.091653437813	1.149473	29.42828	0.359975065	-0.0320259417	-0.0970031256	0.0289562463	-0.13511079210000002	0.050639888	-0.1461967719	-0.029745272599999997	0.09580452699999999	0.0399116675	0.1137012768	-0.0842951642	0.1273157168	0.08800429800000001	0.0878819578	0.08767818349999999	0.0	0.0	0.0	0.203586	0.323846	-0.0025747	-0.0	0.0
3496.2327838734086	3067.692594414619	4206.413670153266	1.049065	26.857664	0.16847150084006	0.0183348768	-0.0795894281	-0.11957464279999999	-0.1049253687	0.029076616200000002	-0.1365452952	0.0182601672	0.084332374	0.0388149442	0.10813112279999999	-0.11614150960000001	-0.0255018558	0.08796514300000001	0.0877254451	0.0873264324	0.0	0.0	-8.4006e-10	0.113403	0.271706	-0.00205173	-0.0	0.0
3496.42562547478	3073.5561582327373	4204.3066282114505	1.103914	28.261898	0.27774025084006	0.041078610099999996	-0.0212922009	-0.11157575630000001	-0.1000540908	0.0152600064	-0.0878715725	0.0490494044	0.0316809554	-0.0676348081	0.1359290574	-0.1160475703	-0.11906193779999999	0.08791294529999999	0.08751690599999999	0.08685816140000001	0.0	0.0	0.0121646	0.016459999999999995	0.205312	-0.000330167	-0.0	0.00032321
3499.5671089910993	3075.911937868326	4199.694924379071	1.119185	28.652853	0.28817801	0.0422471341	-0.0177216288	-0.0489020888	-0.1438129099	0.043430153	0.0681578799	0.0413171521	0.017407307	0.0106124589	0.1321375542	0.0187696332	-0.1425457897	0.0878477127	0.087256464	0.08627399529999999	0.0	0.0	0.00854124	0.138532	0.2807	-0.00174885	-0.0	0.0
3492.089980495209	3072.1485274699685	4188.015716232612	0.981188	25.119919	0.11046233000000005	0.0458384622	-0.024113980099999998	-0.0601103609	-0.0968899381	0.0258417462	0.1070383736	0.0415520978	0.023490411800000003	0.06549152	0.0472097538	0.0832920412	-0.1535609316	0.0877694549	0.08694427369999999	0.0855747135	0.0	0.0	0.00429941	0.192835	0.315462	-0.00209196	-0.0	0.0
3467.384128451348	3073.7817194031004	4177.874338858598	1.233312	31.574682	0.347709159802185	0.055721082400000004	0.0019127633	0.0137184018	0.0059280459	0.043169199500000005	0.1050777267	0.067674256	0.0017481845	-0.0767155672	0.037490201800000005	0.021828322200000003	-0.1334722478	0.08767818349999999	0.0865805201	0.084761249	0.0	0.0	1.97815e-10	0.0385477	0.204377	-0.000531211	-0.0	0.0
