onset	duration	trial_type
30.709	2.7	n/a
36.708	2.7	low
42.707	2.7	low
48.706	2.7	high
54.705	2.7	high
58.304	2.7	high
61.904	2.7	low
65.503	2.7	n/a
70.303	2.7	n/a
75.102	2.7	low
79.918	2.7	low
84.717	2.7	n/a
88.316	2.7	n/a
93.116	2.7	low
96.715	2.7	n/a
101.514	2.7	low
107.513	2.7	n/a
112.313	2.7	low
115.912	2.7	low
121.911	2.7	low
125.511	2.7	low
131.51	2.7	high
136.309	2.7	low
139.908	2.7	high
145.907	2.7	high
151.906	2.7	low
155.506	2.7	n/a
159.105	2.7	low
165.104	2.7	low
169.904	2.7	n/a
174.703	2.7	n/a
180.702	2.7	n/a
186.718	2.7	low
190.317	2.7	n/a
195.116	2.7	low
198.716	2.7	low
233.51	2.7	n/a
239.509	2.7	n/a
244.308	2.7	high
250.308	2.7	low
253.907	2.7	low
258.706	2.7	low
264.705	2.7	n/a
268.305	2.7	low
271.904	2.7	n/a
275.504	2.7	high
280.303	2.7	low
285.102	2.7	high
291.118	2.7	low
297.117	2.7	low
303.116	2.7	high
307.915	2.7	low
311.515	2.7	low
315.114	2.7	n/a
321.113	2.7	low
325.912	2.7	n/a
330.712	2.7	n/a
334.311	2.7	high
340.31	2.7	n/a
345.109	2.7	low
348.709	2.7	low
353.508	2.7	n/a
358.307	2.7	n/a
364.306	2.7	low
367.906	2.7	high
373.905	2.7	low
378.704	2.7	n/a
382.303	2.7	low
387.103	2.7	low
390.702	2.7	low
394.318	2.7	n/a
400.317	2.7	low
436.312	2.7	n/a
439.911	2.7	high
444.71	2.7	high
450.709	2.7	low
455.508	2.7	low
460.308	2.7	low
466.307	2.7	low
472.306	2.7	low
477.105	2.7	n/a
480.705	2.7	n/a
484.304	2.7	n/a
487.903	2.7	n/a
493.902	2.7	low
499.918	2.7	low
505.917	2.7	n/a
510.716	2.7	low
515.516	2.7	low
521.515	2.7	high
525.114	2.7	high
531.113	2.7	n/a
535.912	2.7	low
539.512	2.7	n/a
543.111	2.7	low
547.911	2.7	low
551.51	2.7	low
556.309	2.7	low
559.909	2.7	high
563.508	2.7	low
569.507	2.7	n/a
573.107	2.7	high
576.706	2.7	n/a
582.705	2.7	low
587.504	2.7	low
592.304	2.7	low
597.103	2.7	n/a
603.102	2.7	n/a
