onset	duration	trial_type
30.611	5.9	n/a
39.01	5.9	n/a
48.608	5.9	low
57.007	5.9	low
64.206	5.9	n/a
72.621	5.9	n/a
82.219	5.9	low
89.418	5.9	high
99.017	5.9	n/a
106.216	5.9	n/a
115.814	5.9	low
124.213	5.9	low
131.412	5.9	low
139.81	5.9	n/a
149.409	5.9	n/a
159.007	5.9	low
166.206	5.9	n/a
174.605	5.9	high
181.82	5.9	n/a
189.019	5.9	n/a
198.618	5.9	low
207.016	5.9	n/a
214.215	5.9	n/a
223.814	5.9	n/a
262.208	5.9	high
269.407	5.9	n/a
277.805	5.9	n/a
286.221	5.9	high
294.619	5.9	low
301.818	5.9	low
311.417	5.9	n/a
319.815	5.9	n/a
327.014	5.9	n/a
336.613	5.9	n/a
343.811	5.9	n/a
353.41	5.9	n/a
363.008	5.9	low
371.407	5.9	n/a
381.006	5.9	low
389.421	5.9	n/a
396.62	5.9	low
406.218	5.9	n/a
415.817	5.9	low
424.215	5.9	n/a
431.414	5.9	n/a
438.613	5.9	low
445.812	5.9	low
455.411	5.9	n/a
493.821	5.9	n/a
503.42	5.9	high
511.818	5.9	low
520.217	5.9	n/a
527.416	5.9	n/a
537.014	5.9	n/a
545.413	5.9	low
555.011	5.9	low
562.21	5.9	high
569.409	5.9	low
576.608	5.9	n/a
586.207	5.9	n/a
594.605	5.9	n/a
603.021	5.9	n/a
612.619	5.9	n/a
619.818	5.9	low
628.217	5.9	n/a
636.615	5.9	n/a
643.814	5.9	low
653.413	5.9	low
663.011	5.9	n/a
671.41	5.9	n/a
678.609	5.9	n/a
688.207	5.9	low
