csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
2967.6686993800936	2699.418391091485	3585.7960683932038	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.114266	0.14345	0.000242981	-0.0	0.0
2904.1876753899483	2689.8111445766103	3549.948117490531	1.133851	41.559719	0.11326905000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0808956	0.221862	0.000213248	-0.0	0.0
2888.7887969663952	2692.785617672652	3536.059098150611	1.088026	39.880074	0.2584054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.292129	0.185066	0.000420768	-0.0	0.0
2891.671454546084	2692.1959131267545	3531.328814085316	0.905487	33.18935	0.13688850000000002	-0.0362482952	-0.0358418623	-0.0356968161	0.0199385999	-0.053604524199999996	0.08902710400000001	-0.0407479578	-0.076377129	0.021323677200000002	-0.0725026205	0.0466897039	0.0441160837	0.0882145705	0.0882096274	0.08820138890000001	0.0	0.0	0.0	0.0	0.157315	0.183189	0.000416818	-0.0	0.0
2892.22617896093	2689.257770543887	3525.499882723806	1.003787	36.792416	0.184439403	-0.032564243799999996	-0.0353238586	0.016784036699999998	-0.0404366425	-0.0211081966	0.145226065	-0.0185666322	-0.0977225522	-0.0224623729	-0.142567294	-0.028497974199999998	0.0415653878	0.08820138890000001	0.0881569058	0.088082784	0.0	0.0	0.0	0.0	0.0511055	0.240758	3.59994e-06	-0.0	0.0
2887.688643790392	2688.038664404877	3521.3786321025245	0.92524	33.913361	0.246295553	-0.027768812200000003	-0.0123584147	-0.0616322925	-0.096350928	0.0044510509000000005	0.0801638623	0.0010207917	-0.1079460912	2.4440100000000003e-05	-0.0768282233	0.011281210500000001	-0.1178051684	0.08817502769999999	0.08805149429999999	0.08784573359999999	0.0	0.0	0.0	0.0	0.267815	0.221941	0.000218981	-0.0	0.0
2892.4000328083366	2693.449105422913	3522.12854610781	0.853678	31.290392	0.028365800000000045	-0.03632601	-0.038083302299999996	-0.0185699328	0.0698155146	-0.050975790099999994	0.1192423195	-0.0359571483	-0.10308223300000001	-0.0088050617	-0.0633338963	0.07553465849999999	0.031328920499999996	0.0881354907	0.0878934558	0.0874905565	0.0	0.0	0.0	0.0	0.256634	0.205372	0.000231297	-0.0	0.0
2894.552102254704	2695.1876397097485	3519.3244488172054	0.829519	30.404846	0.13497370104613	-0.0366963861	-0.0534529701	0.0675421098	-0.0323481848	0.0423554266	0.1611357433	-0.0501610901	-0.0644330988	-0.0450760361	-0.1500063461	-0.044178429000000005	0.026331069300000003	0.088082784	0.0876828848	0.08701773039999999	0.0	0.0	0.0	-1.04613e-09	0.155473	0.231689	0.000381211	-0.0	0.0
2877.112199761307	2686.2702521284423	3512.199262428893	0.944436	34.616997	0.14143114006649002	0.0064827152	-0.032352794	-0.0887075466	-0.0870156457	0.0140756747	0.0949177766	0.010622918200000001	-0.1509606134	0.049268421500000006	-0.08582024640000001	-0.0195726478	-0.025307537	0.0880169153	0.08741990699999999	0.08642789099999999	0.0	0.0	0.0	-1.11262e-09	0.100243	0.301687	5.71482e-05	-0.0	0.0
2871.7526273238404	2683.245421294061	3510.7196256555517	0.861048	31.560513	0.23036253388738004	0.0193560072	-0.0249892317	0.0028997947999999996	-0.0216972263	-0.0629828908	0.0583412829	0.017997405	-0.0937561984	-0.0353369803	-0.0632670014	0.0686727081	0.011573821599999999	0.08793789460000001	0.0871046798	0.0857218315	0.0	0.0	0.0	-0.0252223	0.266518	0.302146	3.62772e-05	-0.000701986	-4.52677e-05
