onset	duration	trial_type
30.709	2.7	low
34.309	2.7	low
40.308	2.7	low
46.307	2.7	low
51.106	2.7	high
54.705	2.7	n/a
59.505	2.7	high
63.104	2.7	low
69.103	2.7	n/a
73.902	2.7	n/a
79.901	2.7	low
83.501	2.7	high
88.317	2.7	n/a
91.916	2.7	n/a
97.915	2.7	low
102.714	2.7	high
106.314	2.7	low
111.113	2.7	low
114.712	2.7	low
120.711	2.7	low
126.71	2.7	low
132.71	2.7	n/a
137.509	2.7	low
142.308	2.7	high
145.907	2.7	low
151.906	2.7	low
156.706	2.7	n/a
161.505	2.7	low
165.104	2.7	n/a
168.704	2.7	low
172.303	2.7	high
178.302	2.7	n/a
181.902	2.7	n/a
187.901	2.7	n/a
192.717	2.7	n/a
198.716	2.7	low
233.51	2.7	low
238.309	2.7	n/a
243.109	2.7	low
246.708	2.7	high
252.707	2.7	high
256.306	2.7	low
261.106	2.7	n/a
264.705	2.7	n/a
270.704	2.7	high
274.304	2.7	low
280.303	2.7	low
286.302	2.7	low
291.101	2.7	n/a
294.717	2.7	low
298.316	2.7	n/a
301.916	2.7	n/a
306.715	2.7	low
312.714	2.7	low
318.713	2.7	n/a
323.512	2.7	low
328.312	2.7	high
334.311	2.7	low
339.11	2.7	low
345.109	2.7	low
348.708	2.7	low
354.707	2.7	n/a
359.507	2.7	n/a
364.306	2.7	low
369.105	2.7	low
375.104	2.7	low
379.903	2.7	low
385.902	2.7	high
391.901	2.7	high
395.501	2.7	n/a
399.117	2.7	n/a
402.716	2.7	n/a
436.311	2.7	low
442.31	2.7	low
448.309	2.7	low
451.908	2.7	n/a
456.708	2.7	low
460.307	2.7	n/a
466.306	2.7	n/a
471.105	2.7	n/a
474.705	2.7	high
479.504	2.7	low
483.103	2.7	low
489.102	2.7	n/a
493.902	2.7	low
499.901	2.7	n/a
505.916	2.7	low
509.516	2.7	low
514.315	2.7	n/a
517.915	2.7	low
522.714	2.7	n/a
526.313	2.7	low
532.312	2.7	n/a
535.912	2.7	low
540.711	2.7	high
546.71	2.7	low
551.509	2.7	low
557.508	2.7	n/a
561.108	2.7	low
565.907	2.7	high
571.906	2.7	high
576.705	2.7	n/a
582.704	2.7	low
587.503	2.7	n/a
592.303	2.7	high
595.902	2.7	low
601.901	2.7	low
605.501	2.7	high
