onset	duration	trial_type	response_time
30.807	11.2	n/a	9.703
42.805	11.2	n/a	9.459
54.803	11.2	low	9.581
68.018	11.2	n/a	9.474
82.415	11.2	n/a	9.45699999999999
94.413	11.2	n/a	9.697
108.811	11.2	high	9.80099999999999
120.809	11.2	low	9.428
132.807	11.2	n/a	9.49300000000002
147.205	11.2	n/a	9.81799999999998
160.403	11.2	n/a	9.684
174.817	11.2	n/a	9.58099999999999
189.215	11.2	n/a	9.554
202.413	11.2	n/a	9.44799999999998
215.611	11.2	n/a	9.79300000000001
258.804	11.2	n/a	9.63600000000002
272.002	11.2	n/a	9.56999999999999
285.216	11.2	n/a	10.406
297.214	11.2	n/a	9.935
309.212	11.2	high	9.54599999999999
323.61	11.2	n/a	9.49700000000001
338.008	11.2	n/a	9.65100000000001
351.206	11.2	n/a	9.435
364.404	11.2	low	9.44299999999998
376.402	11.2	n/a	9.92200000000003
389.616	11.2	n/a	10.19
401.614	11.2	n/a	9.52500000000003
416.012	11.2	low	9.41399999999999
430.41	11.2	n/a	9.59299999999996
442.408	11.2	n/a	9.63499999999999
486.817	11.2	n/a	9.44999999999999
500.015	11.2	n/a	9.596
512.013	11.2	n/a	9.91300000000001
525.211	11.2	n/a	9.43399999999997
537.209	11.2	n/a	9.85400000000004
551.607	11.2	n/a	9.54000000000008
563.605	11.2	n/a	9.37
576.803	11.2	n/a	9.97900000000004
591.217	11.2	low	9.69600000000003
603.215	11.2	n/a	9.95699999999999
615.213	11.2	high	9.49300000000005
628.411	11.2	n/a	9.77300000000002
642.809	11.2	n/a	9.51700000000005
656.007	11.2	n/a	9.827
670.405	11.2	low	9.46500000000003
