onset	duration	trial_type
30.715	2.7	high
34.314	2.7	low
40.33	2.7	low
43.929	2.7	low
49.929	2.7	n/a
55.928	2.7	low
60.727	2.7	low
65.526	2.7	low
69.125	2.7	low
73.925	2.7	high
78.724	2.7	n/a
84.723	2.7	low
88.322	2.7	n/a
93.122	2.7	low
97.921	2.7	high
101.52	2.7	low
106.319	2.7	low
109.919	2.7	n/a
114.718	2.7	n/a
120.717	2.7	high
124.317	2.7	n/a
130.316	2.7	low
133.915	2.7	n/a
139.914	2.7	high
145.93	2.7	high
151.929	2.7	n/a
155.528	2.7	n/a
161.527	2.7	n/a
166.327	2.7	low
172.326	2.7	low
177.125	2.7	low
183.124	2.7	n/a
186.723	2.7	low
190.323	2.7	n/a
195.122	2.7	low
199.921	2.7	low
233.516	2.7	n/a
239.515	2.7	n/a
243.114	2.7	low
247.93	2.7	n/a
252.729	2.7	n/a
258.728	2.7	high
263.528	2.7	n/a
269.527	2.7	low
273.126	2.7	low
276.725	2.7	low
280.325	2.7	low
286.324	2.7	low
291.123	2.7	high
295.922	2.7	high
300.722	2.7	low
304.321	2.7	high
310.32	2.7	low
313.92	2.7	low
318.719	2.7	low
323.518	2.7	n/a
327.117	2.7	low
333.116	2.7	n/a
336.716	2.7	low
342.715	2.7	high
348.714	2.7	low
354.73	2.7	n/a
360.729	2.7	low
364.328	2.7	low
370.327	2.7	high
373.927	2.7	low
377.526	2.7	n/a
382.325	2.7	n/a
387.124	2.7	n/a
391.924	2.7	n/a
396.723	2.7	low
402.722	2.7	low
436.317	2.7	high
439.916	2.7	n/a
444.715	2.7	low
450.714	2.7	low
456.73	2.7	low
462.729	2.7	low
467.528	2.7	n/a
471.128	2.7	high
475.927	2.7	n/a
479.526	2.7	low
484.326	2.7	n/a
487.925	2.7	n/a
493.924	2.7	low
499.923	2.7	n/a
505.922	2.7	n/a
510.721	2.7	n/a
515.521	2.7	low
520.32	2.7	n/a
523.919	2.7	high
527.519	2.7	n/a
533.518	2.7	low
537.117	2.7	low
543.116	2.7	low
546.716	2.7	low
551.515	2.7	low
555.114	2.7	high
561.13	2.7	low
565.929	2.7	low
571.928	2.7	high
576.727	2.7	low
582.726	2.7	low
587.526	2.7	low
591.125	2.7	high
595.924	2.7	n/a
599.524	2.7	low
605.523	2.7	n/a
