onset	duration	trial_type
30.616	5.9	low
40.215	5.9	n/a
49.815	5.9	n/a
59.414	5.9	high
66.614	5.9	low
75.013	5.9	n/a
84.612	5.9	n/a
91.812	5.9	low
99.011	5.9	n/a
107.411	5.9	n/a
114.61	5.9	n/a
123.009	5.9	n/a
131.409	5.9	low
138.608	5.9	low
145.808	5.9	n/a
154.207	5.9	n/a
162.606	5.9	n/a
171.006	5.9	low
180.605	5.9	n/a
190.204	5.9	low
197.404	5.9	low
207.017	5.9	high
215.416	5.9	n/a
225.015	5.9	n/a
262.213	5.9	high
271.812	5.9	n/a
281.411	5.9	n/a
291.01	5.9	n/a
299.41	5.9	n/a
306.609	5.9	n/a
315.009	5.9	n/a
322.208	5.9	n/a
331.807	5.9	low
339.007	5.9	low
347.406	5.9	low
354.606	5.9	low
363.005	5.9	low
370.205	5.9	n/a
379.804	5.9	n/a
388.217	5.9	n/a
397.816	5.9	n/a
405.015	5.9	n/a
414.615	5.9	low
424.214	5.9	n/a
432.613	5.9	low
439.813	5.9	high
448.212	5.9	n/a
455.412	5.9	low
493.809	5.9	n/a
503.408	5.9	n/a
511.808	5.9	low
520.207	5.9	low
529.806	5.9	n/a
537.006	5.9	n/a
546.605	5.9	n/a
553.804	5.9	n/a
562.204	5.9	high
570.617	5.9	low
580.216	5.9	n/a
587.415	5.9	n/a
594.615	5.9	low
603.014	5.9	high
610.214	5.9	n/a
617.413	5.9	n/a
627.012	5.9	n/a
635.412	5.9	n/a
645.011	5.9	low
654.61	5.9	n/a
661.81	5.9	low
669.009	5.9	low
678.609	5.9	n/a
687.008	5.9	low
