onset	duration	trial_type	response_time
30.811	11.2	n/a	9.635
44.011	11.2	n/a	9.732
58.409	11.2	low	9.519
71.608	11.2	n/a	10.264
83.608	11.2	n/a	9.598
95.607	11.2	n/a	n/a
110.006	11.2	high	9.79900000000001
122.005	11.2	low	9.596
135.204	11.2	n/a	9.649
149.616	11.2	n/a	10.246
161.615	11.2	n/a	10.037
174.814	11.2	n/a	9.67000000000002
189.213	11.2	n/a	10.12
202.412	11.2	n/a	9.41899999999998
214.411	11.2	n/a	9.583
258.808	11.2	n/a	9.73900000000003
273.207	11.2	n/a	9.65600000000001
286.406	11.2	n/a	10.485
300.805	11.2	n/a	9.952
312.804	11.2	high	9.50200000000001
324.817	11.2	n/a	9.50700000000001
338.016	11.2	n/a	9.822
351.215	11.2	n/a	9.69800000000004
363.214	11.2	low	9.613
375.213	11.2	n/a	10.107
389.612	11.2	n/a	10.059
402.811	11.2	n/a	9.43000000000001
416.01	11.2	low	9.69499999999999
428.009	11.2	n/a	9.54399999999998
442.408	11.2	n/a	9.56799999999998
486.805	11.2	n/a	9.57400000000001
501.204	11.2	n/a	9.84499999999997
514.416	11.2	n/a	9.67599999999993
526.415	11.2	n/a	9.59000000000003
539.614	11.2	n/a	n/a
554.013	11.2	n/a	9.65999999999997
566.012	11.2	n/a	10.5200000000001
578.011	11.2	n/a	9.64200000000005
592.41	11.2	low	9.505
605.609	11.2	n/a	9.82299999999998
620.008	11.2	high	9.58100000000002
633.207	11.2	n/a	9.58000000000004
646.406	11.2	n/a	9.46900000000005
658.405	11.2	n/a	9.51999999999998
672.804	11.2	low	9.46100000000001
