csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3473.722091221293	3028.7584465591963	4003.453592636539	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00427216	0.0640396	0.110714	-0.000121592	-0.0	0.000162625
3399.4992888726715	3023.8994361828145	3967.5380899703264	1.240418	31.110613	0.0414091	0.0356444566	-0.0152090828	0.0344532991	-0.1656404907	0.0591642698	-0.0655734546	0.0375745407	-0.0295112105	0.0819542239	-0.016146845	0.0301529038	-0.1484156423	0.0878733389	0.0878684906	0.0878604103	0.0	0.00963226	0.0749177	0.12567600000000004	0.0	-0.0	0.000245211
3363.444206381827	3024.1314467585157	3952.338787079576	1.0625270000000002	26.648964	0.04578063999999998	0.10028793470000001	0.008509848	0.0811489125	-0.0411933395	-0.059954249800000005	-0.0106870703	0.038571752599999995	0.021788693300000002	0.0588213257	-0.0685706633	0.0439944601	0.021630609	0.0878604103	0.0878167809	0.08774408130000001	0.0	0.010062	0.09097160000000001	0.14613699999999996	-0.000169725	-0.0	0.000238216
3359.4973657144656	3022.965351937936	3953.5612658672	1.010272	25.338387	0.020767155000000006	0.0954155783	-0.0410871663	-0.038008502400000005	0.014994658000000001	0.0657860208	-0.0716939305	-0.0368192953	0.0357460065	0.0097266327	-0.0747596383	-0.0768173127	-0.07142811610000001	0.087834555	0.08771339189999999	0.0875115773	0.0	0.0126664	0.09253620000000003	0.155724	-8.82569e-05	-0.0	0.000296971
3359.640360220251	3024.6832774680825	3955.93009952248	1.051391	26.369684	0.053373225	0.006047565699999999	-0.006008218399999999	-0.0031766783	1.1016900000000001e-05	-0.08925793189999999	0.0696154383	-0.00032976260000000003	0.0082168842	-0.0161443437	-0.027688338399999998	0.08744783789999999	0.0305439591	0.0877957767	0.08755838449999999	0.08716320609999999	0.0	0.0138998	0.104581	0.142213	0.00025	-7.51546e-05	0.00041524
3363.619755832733	3025.8973855883555	3963.759104335437	1.098266	27.545349	0.12895083	0.0438980792	-0.0160077534	-0.039272417999999996	0.1149073508	0.0782340049	0.0314505197	-0.0717475778	0.0852330132	0.07255774400000001	-0.0120562532	-0.1043485894	-0.021358268700000002	0.08774408130000001	0.0873518499	0.0866994291	0.0	0.0130223	0.152927	0.177546	-0.000477194	1.7873199999999996e-23	0.000329702
3364.834041549485	3025.4031547265768	3966.0006423096297	1.108135	27.792845	0.08323584999999997	-0.039391884700000004	-0.0630537699	-0.11260632179999999	-0.0314765028	-0.1048335771	-0.0121949328	-0.09533031609999999	-0.0440480523	-0.0246836623	0.0710811498	0.0849166291	-0.0349081277	0.0876794762	0.0870939096	0.0861208602	0.0	0.0	0.161106	0.210106	-0.000217405	-0.0	0.0
3364.018107481893	3025.561614727411	3967.9300107722142	1.206754	30.266291	0.1422572	0.004634155	-0.0120721497	-0.0163069471	0.0877369527	0.0438882875	0.1676030373	-0.0738331728	0.0182557091	0.0024480635	0.0064158357	-0.027059107599999997	0.0862248001	0.0876019711	0.08678471539999999	0.0854282655	0.0	0.0059329	0.0494636	0.229243	-0.000328303	-0.0	0.0
3368.3466789192603	3023.7209974935167	3974.993369831919	1.424598	35.729977	0.16766117	-0.10214102300000001	-0.0103825743	-0.051745970700000005	-0.0076926797	0.06889470589999999	-0.09199313619999999	0.0824291333	-0.0804066539	-0.1195520519	0.0054939147	-0.11694948460000001	-0.0082799582	0.0875115773	0.0864244493	0.084622562	0.0	0.0142456	0.00202998	0.153196	0.000115458	-0.0	0.000273596
3376.0466789349066	3029.388580838061	3975.1044817036327	1.371133	34.389046	0.14717312	-0.1081046539	0.0615226299	0.13141057679999998	-3.1609099999999995e-05	-0.0082404502	0.0674932994	0.147132249	-0.0625392739	0.0767352951	0.050541399199999996	0.0025394296	0.0725987863	0.0874083081	0.0860133233	0.0837048165	0.0	0.0	0.0289498	0.0768655	-0.00020449	-0.0	0.0
