onset	duration	trial_type
30.704	2.7	low
36.704	2.7	high
40.304	2.7	low
45.104	2.7	low
48.704	2.7	n/a
54.704	2.7	n/a
58.304	2.7	n/a
64.304	2.7	low
69.104	2.7	low
73.904	2.7	n/a
79.904	2.7	n/a
84.704	2.7	high
88.317	2.7	low
94.303	2.7	low
97.917	2.7	low
102.717	2.7	n/a
108.717	2.7	low
113.516	2.7	low
117.116	2.7	low
121.916	2.7	low
127.916	2.7	high
131.516	2.7	low
135.116	2.7	high
139.916	2.7	n/a
145.916	2.7	high
150.716	2.7	n/a
155.516	2.7	low
160.316	2.7	n/a
166.316	2.7	n/a
169.916	2.7	n/a
175.916	2.7	n/a
179.516	2.7	high
185.515	2.7	low
189.115	2.7	low
192.715	2.7	low
198.715	2.7	low
233.515	2.7	low
239.515	2.7	low
243.115	2.7	n/a
247.915	2.7	low
251.514	2.7	high
257.514	2.7	high
261.114	2.7	high
265.914	2.7	n/a
269.514	2.7	n/a
274.314	2.7	n/a
279.114	2.7	low
285.114	2.7	n/a
291.114	2.7	low
294.714	2.7	n/a
299.514	2.7	high
304.314	2.7	low
310.314	2.7	n/a
316.314	2.7	n/a
322.313	2.7	low
325.913	2.7	low
331.913	2.7	low
336.713	2.7	low
340.313	2.7	low
345.113	2.7	high
348.713	2.7	low
352.313	2.7	n/a
358.313	2.7	n/a
364.313	2.7	low
370.313	2.7	n/a
375.113	2.7	n/a
379.913	2.7	low
383.513	2.7	low
389.512	2.7	high
394.312	2.7	low
397.912	2.7	low
401.512	2.7	low
436.312	2.7	n/a
441.112	2.7	high
447.112	2.7	high
453.112	2.7	high
456.712	2.7	low
460.311	2.7	n/a
465.111	2.7	n/a
469.911	2.7	n/a
474.711	2.7	n/a
478.311	2.7	low
484.311	2.7	n/a
487.911	2.7	high
493.911	2.7	low
499.911	2.7	low
505.911	2.7	n/a
509.511	2.7	high
513.111	2.7	low
519.111	2.7	high
523.911	2.7	n/a
527.511	2.7	low
532.31	2.7	low
535.91	2.7	n/a
541.91	2.7	low
546.71	2.7	low
551.51	2.7	n/a
557.51	2.7	low
561.11	2.7	low
565.91	2.7	low
569.51	2.7	n/a
575.51	2.7	low
579.11	2.7	low
585.11	2.7	low
588.71	2.7	low
594.71	2.7	low
599.509	2.7	n/a
604.309	2.7	low
