onset	duration	trial_type	response_time
30.81	11.2	n/a	10.135
44.01	11.2	n/a	10.21
56.01	11.2	n/a	10.051
69.21	11.2	n/a	9.87700000000001
81.209	11.2	n/a	n/a
95.609	11.2	n/a	9.92700000000001
108.809	11.2	low	9.77200000000001
123.209	11.2	n/a	9.733
135.209	11.2	low	10.027
149.608	11.2	n/a	9.80799999999999
161.608	11.2	n/a	9.81299999999999
174.808	11.2	n/a	9.72
188.008	11.2	n/a	10.061
202.408	11.2	n/a	9.86200000000002
214.407	11.2	high	9.80699999999999
258.807	11.2	n/a	9.94399999999996
272.007	11.2	n/a	9.81400000000002
284.006	11.2	n/a	9.78800000000001
298.406	11.2	n/a	9.77600000000001
312.806	11.2	n/a	9.85700000000003
324.806	11.2	n/a	9.96100000000001
338.006	11.2	n/a	9.54500000000002
351.205	11.2	n/a	10.162
363.205	11.2	n/a	9.79400000000004
377.605	11.2	high	9.923
390.805	11.2	low	10.444
405.205	11.2	n/a	9.73900000000003
417.205	11.2	n/a	10.285
429.204	11.2	n/a	9.49000000000001
443.604	11.2	low	9.58000000000004
486.804	11.2	low	10.105
501.203	11.2	n/a	9.72700000000003
515.603	11.2	n/a	9.56600000000003
528.803	11.2	high	10.139
542.003	11.2	n/a	9.83600000000001
554.003	11.2	n/a	9.64999999999998
566.002	11.2	n/a	9.53200000000004
579.202	11.2	low	10.768
593.602	11.2	n/a	9.69000000000005
608.002	11.2	n/a	9.63600000000008
621.202	11.2	n/a	9.58699999999999
633.215	11.2	n/a	9.67999999999995
645.215	11.2	n/a	9.83600000000001
658.414	11.2	n/a	9.68899999999996
672.814	11.2	n/a	9.55400000000009
