csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3556.9988312405767	2929.7453018754723	3933.1292742225733	n/a	n/a	n/a	-0.0072563361	0.0189626585	-0.0184405039	0.0286321378	-0.1700692816	-0.0601398151	0.0734403419	-0.3611896314	0.5252364254	-0.17549262100000002	0.33330675940000004	0.2141620559	0.0877042013	0.0876993995	0.0876913966	0.00846199	0.182108	0.0562406	0.000635319	0.000223097	0.000108883
3487.476551785966	2928.369305959344	3919.964313792773	1.091775	31.649027	0.04548980999999999	-0.0188403546	-0.0563128707	-0.061857555	-0.0101220426	-0.054033437999999996	0.0851004216	0.0154943704	-0.2252611359	0.245870704	-0.1018155406	0.0917538342	0.159930095	0.0876913966	0.0876481855	0.08757618269999999	0.0138249	0.179082	0.0750742	0.000414557	0.000187396	0.0
3454.101078114164	2928.7649214357143	3906.2056341046273	1.1541880000000002	33.458282	0.1021268	-0.0114073435	-0.05448150349999999	0.0784337557	-0.061326726799999995	-0.0932202384	-0.0197389908	-0.02749026	-0.1162669697	0.0243963008	-0.097051281	0.13016280789999998	0.07965784	0.0876657892	0.0875457875	0.08734590619999999	0.012789300000000003	0.227579	0.10590500000000001	0.000516944	0.000305122	0.000215155
3452.020057932475	2935.1028722926976	3917.7875648780628	1.173447	34.016579	0.12129288	-0.07578512400000001	0.017568053700000003	0.046287496	0.0589508635	0.0225893088	0.036565850899999995	0.057682845	-0.056812761100000005	-0.0039768691	0.044437729	0.0938078733	0.0683672469	0.08762738269999999	0.08739226509999999	0.08700086970000001	0.00910122	0.191963	0.0627638	0.000930586	9.15266e-05	6.54404e-05
3435.686740632222	2936.393395729363	3905.6266501698346	1.514663	43.907944	0.139092736	-0.045006239100000005	0.027061318100000002	-0.0254089452	-0.0046048854	0.10097993150000001	0.0595551948	0.09000366679999999	0.07869969339999999	-0.029695962000000003	0.1199751811	-0.1215900257	0.2451505219	0.08757618269999999	0.0871877082	0.0865415266	0.000214154	0.192712	-0.00733667	-9.392e-05	0.00018061	0.000138975
3429.088263838173	2931.3103362753986	3897.445177908346	1.295471	37.553883	0.07089837600000001	-0.0064121696	-0.1032053133	0.0078743757	-0.0413737468	-0.0200311305	-0.011337932700000001	-0.058267365	-0.0523220136	-0.070688871	0.0306781848	-0.0577069328	0.15805349259999998	0.0875121968	0.08693223609999999	0.08596848019999999	0.0040714	0.164733	0.008060859999999998	0.000164929	0.000105142	0.0
3440.243362215602	2938.5604005917908	3912.063284145193	1.060799	30.751059	0.0238485628	-0.0933197293	-0.0633631061	0.1427629694	5.067300000000001e-06	-0.0178991928	0.055662435999999996	-0.0052383572	-0.0633235895	-0.1261962627	0.0200425228	0.0639814076	0.0987815775	0.0874354342	0.08662599800000001	0.0852824836	3.16447e-05	0.15444	0.008290409999999998	3.06685e-06	0.000129005	0.0
3446.1731029925118	2938.1869857594374	3922.8293839650373	1.15543	33.494293	0.1415455528	-0.10492287289999999	-0.034587738	0.0318838206	0.0645646926	-0.0187644865	-0.0488807259	0.0287188264	-0.015557538700000002	-0.047210311799999995	0.153507602	0.0164623279	0.053696728	0.08734590619999999	0.0862691727	0.0844844381	0.0121625	0.236173	0.0254394	0.000524569	0.000218157	0.0
3452.959665455767	2936.248647530377	3932.676608697795	1.096416	31.78356	0.03334795000000001	-0.1190850537	-0.059927191500000004	-0.0525911206	-0.0324492341	-0.0685757394	0.0372537784	0.028825874100000003	-0.1347577776	-0.0439210842	0.0324571889	-0.047713546100000004	0.0322968946	0.0872436259	0.08586196869999999	0.08357539209999999	0.0113758	0.210612	0.0239424	0.000435654	0.000197007	0.0
3458.339220472127	2940.8543931379913	3928.4978194838313	1.216289	35.258495	0.07777376999999999	-0.0980022285	0.1046469931	-0.042891963	-0.0536912102	-0.0367256421	0.0585246697	0.1356546496	-0.0552464818	-0.0454893455	-0.0046772107	0.0007366802	-0.0215702764	0.0871286081	0.08540462380000001	0.08255654	0.00575691	0.183623	0.0458471	0.000676949	0.00032166	-9.92756e-05
