csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3658.3873720704796	3107.951974945673	4527.849336820579	n/a	n/a	n/a	-0.010287797	0.0809176009	-0.0466372887	0.0726258097	-0.0184829558	0.1166966144	-0.0331587885	0.0893672966	-0.085171859	0.012155316000000001	-0.0751531803	-0.0180916659	0.0877042013	0.0876993995	0.0876913966	0.0116239	0.101816	0.316925	-0.00241389	-2.9566599999999997e-23	0.000312317
3592.8529572293223	3103.0531816784764	4502.658361482929	1.119657	29.713722	0.07308744999999997	0.0024788481	0.13061375	-0.0311764975	-0.0047793649	0.0014296931	0.0241915463	-0.0465189183	0.1027444841	-0.050968146900000004	-0.018738104199999998	0.0208000536	0.018162168200000002	0.0876913966	0.0876481855	0.08757618269999999	0.0144283	0.144982	0.326829	-0.00273725	-0.0	0.000291416
3570.970188356668	3102.7708333365517	4491.793230246438	1.110961	29.482935	0.138220385	-0.0079114679	0.0962161131	-0.0090655118	-0.048407407699999995	-0.004334736	0.057485416399999996	-0.0602561895	0.0627077859	-0.038345898999999996	-0.0107230543	0.0438979445	-0.077718211	0.0876657892	0.0875457875	0.08734590619999999	0.000359665	0.0641794	0.338368	-0.00215917	-0.0	0.000233293
3567.4567768998377	3106.393015819872	4494.134963136611	0.9055510000000002	24.031723	0.03888322400000005	-0.0202393589	0.0745915155	-0.0029128612	-0.0500255238	0.0007123622999999999	0.0549027757	-0.0691077086	0.039073497400000004	-0.015321598799999999	0.0028577790000000004	0.0390927359	-0.11120855980000001	0.08762738269999999	0.08739226509999999	0.08700086970000001	0.000173941	0.0735221	0.315304	-0.00215251	4.60582e-23	0.000114137
3564.6585608440614	3104.079344529585	4509.100006837705	1.109311	29.439146	0.168878389	-0.0499675313	0.0735967795	0.0283513863	-0.0471888933	0.014420591399999998	0.0461671996	-0.08841149179999999	0.0550338647	0.028067385499999997	-0.0185344962	0.06745253179999999	0.0306018264	0.08757618269999999	0.0871877082	0.0865415266	0.00567383	0.161364	0.278703	-0.00280752	-0.0	0.000237839
3571.9641188956925	3109.3724347795396	4517.120552277892	1.015318	26.944759	0.09332587400000003	-0.0845370909	0.0752426938	0.017486198600000002	-0.0407113828	-0.00016558970000000002	0.026917212200000002	-0.1108936586	0.030163048300000002	-0.000564417	-0.0023837897	0.0401132141	-0.050280785599999996	0.0875121968	0.08693223609999999	0.08596848019999999	0.000225906	0.0968591	0.285588	-0.00257748	-0.0	0.000138118
3586.6359273273843	3112.690275471143	4523.883888535621	0.925259	24.55475	0.020674666999999994	-0.09864243689999999	0.058529439	0.0006871318	-0.034701276499999996	0.0011807165	0.0124814024	-0.12460632449999999	0.0014790706	-0.010927793500000001	0.0173748146	0.0154685506	-0.13222601609999998	0.0874354342	0.08662599800000001	0.0852824836	0.000132724	0.0890566	0.292468	-0.00263711	-0.0	7.97683e-05
3574.8537480881146	3116.4150940534932	4531.638485829377	1.305324	34.641003	0.20925662100000003	-0.0961014822	0.0773606409	0.0049948954	-0.0028723853000000004	0.015785330400000002	-0.013528353	-0.1261750201	0.0402183238	0.023545585600000002	-0.0297377023	0.0213081629	0.0813608692	0.08734590619999999	0.0862691727	0.0844844381	0.00548801	0.195725	0.247471	-0.00341477	-2.1175799999999998e-22	0.000346827
3575.492141468627	3121.5607687480847	4534.603109280612	0.9725220000000002	25.809031	0.11881472000000003	-0.0792687733	0.0804844377	-0.0012324019	0.045728519599999996	0.0018111601	0.0515374965	-0.1187722587	0.0352152684	-0.0020337356	-0.0272603587	-0.04458674519999999	0.0722036444	0.0872436259	0.08586196869999999	0.08357539209999999	0.00356034	0.132407	0.227683	-0.00282028	-0.0	0.000265696
3600.380491852522	3119.7382845031543	4526.322964616404	1.223557	32.471058	0.19882304051619495	-0.0397037467	0.0479662178	-0.0496258813	0.11344785	-0.039256658300000004	0.1320581142	-0.0705251413	0.018593891799999998	-0.0629026643	-0.0140582054	-0.139403674	-0.061008243600000005	0.0871286081	0.08540462380000001	0.08255654	-5.16195e-10	0.0510956	0.300678	-0.00337371	-0.0	0.0
3589.1211283189477	3121.3382584407286	4520.384393793386	1.237466	32.840157	0.15446240203023506	0.0048587791	0.0114290499	-0.0374133336	0.1245600501	-0.058707389900000004	0.09848299419999999	-0.0164099945	0.0199747206	-0.0288384112	-0.0152566223	-0.1364839217	0.06567962	0.08700086970000001	0.0848974049	0.0814292204	-2.54643e-09	0.159471	0.279848	-0.00387885	-0.0	0.0
3587.313283684171	3123.568909411531	4517.227675677103	1.077654	28.59903	0.07008220254643	0.0348038869	-0.0216064892	-0.050730215999999995	0.1075059244	-0.0550505749	0.0472447913	0.0538404538	0.0095266987	-0.0404375286	-0.0146437531	-0.1195604497	0.1696007313	0.0868604294	0.0843406083	0.0801949145	0.0163727	0.173154	0.246715	-0.00374098	-0.0	0.0
3583.948793218393	3118.7808759500444	4498.755609784497	1.15207	30.57391	0.15327530193954003	0.0668931849	-0.0110133878	-0.09180142869999999	0.12223383689999999	-0.0595297253	0.0509157503	0.0930047919	0.0027546401	-0.08821563619999999	-0.0144565154	-0.14314452630000002	0.07715076400000001	0.0867073075	0.0837345592	0.078855244	-1.93954e-09	0.0838514	0.256025	-0.00297518	-0.0	0.0
