csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3999.153846561559	3340.1419068996124	4991.3469176109975	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00501208	0.116374	-0.000102328	-0.0	0.0
3956.448672409705	3337.7629290550826	4958.3643132567495	1.3709190000000002	31.952261	0.12326582790550998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-7.90551e-09	0.0429049	0.159566	-0.000945948	-0.0	0.0
3918.4307043544623	3332.719332061393	4935.079165115692	1.331795	31.040405	0.23579670790551	-0.0626183334	-0.0481102776	0.024780058599999998	-0.137650563	0.05451260769999999	-0.1048824845	-0.0578397714	0.044178384	-0.0766503583	0.0501475302	-0.0448046246	-0.0195100126	0.0880434588	0.08803856339999999	0.08803040460000001	0.0	0.0	0.0	0.124095	0.246542	-0.00229856	-0.0	0.0
3887.9627300095726	3331.869096123668	4920.95270498634	1.006912	23.468283	0.20006780889811002	-0.0423893673	-0.0497872468	-0.0213424215	-0.0665929881	0.041810796000000004	-0.0248534682	-0.038125945	0.0488929598	-0.0261912512	0.018467713	-0.0010099397	-0.0157558301	0.08803040460000001	0.0879863512	0.08791294529999999	0.0	0.0	8.89811e-09	0.0324698	0.217013	-0.000720288	-0.0	0.0
3887.53834588436	3332.959451979862	4922.589488251804	1.161204	27.064388	0.07588433389811	-0.0365475229	-0.0722391068	-0.0011314061	-0.0249404085	0.013088590700000001	-0.0182209378	-0.0259783388	0.061969711600000005	0.09004363369999999	-0.013444381100000001	-0.0003898716	-0.0028596173999999998	0.08800429800000001	0.0878819578	0.08767818349999999	0.0	0.0	0.0	-0.0044902	0.223448	-7.05015e-05	-0.0	0.0
3883.7327116725496	3333.1820968638344	4919.865646620033	1.223477	28.515808	0.055792475000000015	0.013849707	-0.0975723755	0.009610553	0.0374532861	0.1024318642	-0.0040141376	0.0015912617	0.0807348971	0.030039076499999998	0.0272740635	0.0179163833	0.11618322380000001	0.08796514300000001	0.0877254451	0.0873264324	0.0	0.0	0.0	0.0188486	0.206835	-0.000387315	-0.0	0.0
3895.151677429637	3335.3951697512184	4916.56756979466	1.152721	26.866676	0.19159565	0.0620059518	-0.0544286309	0.0413841434	0.0485532287	-0.0758712235	0.0862289466	0.0621509158	0.0627029446	-0.0290763588	-0.0008247317	-0.0478267169	0.0396437464	0.08791294529999999	0.08751690599999999	0.08685816140000001	0.0	0.0	0.0	0.122537	0.236554	-0.00155108	-0.0	0.0
3882.047966525979	3337.4824655384523	4907.637711425471	1.074167	25.035805	0.2607145950841425	0.07801870820000001	-0.0451084071	0.005403702099999999	0.0586393167	-0.061061976399999995	0.0283823688	0.0671128754	0.029129815	0.0621302959	-0.04225461230000001	-0.0218467721	0.0111581204	0.0878477127	0.087256464	0.08627399529999999	0.0	0.0	8.41425e-11	0.00501846	0.169114	-3.59589e-05	-0.0	0.0
3874.565230581703	3332.6619449110667	4905.6940897054965	1.073649	25.023731	0.14318259500000002	0.0972361441	-0.0192518035	-0.010563842700000001	0.0328358819	-0.0678674915	-0.07544866900000001	0.08924113980000001	-0.0082902185	0.0539687754	-0.0413737914	0.0015669854	-0.047154744400000004	0.0877694549	0.08694427369999999	0.0855747135	0.0	0.0	8.41425e-11	0.0482953	0.223301	-0.000950334	-0.0	0.0
3883.840612935304	3329.597773121291	4906.212265425699	1.185085	27.620989	0.22123650294674752	0.0775847129	0.0298463181	0.028092928700000002	-0.0768434394	-0.0795296273	0.1093013	0.0837361743	-0.026624504500000003	-0.081587648	0.0065017326	-0.0558168343	-0.058201978200000004	0.08767818349999999	0.0865805201	0.084761249	0.0	0.0	3.03089e-09	0.165456	0.267946	-0.00213895	-0.0	0.0
3868.2246387877344	3331.7963913505105	4902.755786741418	0.8706589999999998	20.292616	0.1343429029467475	0.0706190708	0.041576511000000003	-0.0358923555	-0.0478362154	-0.0444274826	0.0087708414	0.0702583454	-0.0375976807	-0.0544092259	-0.0417870237	-0.0334843796	-0.0347437052	0.08757391199999999	0.0861654192	0.0838346874	0.0	0.0	8.41425e-11	0.0907756	0.230243	-0.00169976	-0.0	0.0
3868.0379262776137	3332.013642705316	4903.347840796277	1.1901910000000002	27.74	0.2275484462	0.0844014963	0.0692933658	-0.0396175048	-0.0728523907	-0.0064898131	-0.035912944	0.0689000671	-0.06976062200000001	0.0457861388	-0.0682949502	-0.0170810668	-0.0453757021	0.0874566558	0.0856992169	0.0827962648	0.0	0.0	8.41425e-11	1.34388e-05	0.178957	1.02457e-05	-0.0	0.0
3868.899485882325	3329.4506376456434	4902.845659817896	1.09004	25.405779	0.17829035087091244	0.035124436099999996	0.11460452089999999	-0.0337250414	-0.033256669700000005	0.07261526139999999	0.0151187937	0.031190916800000003	-0.1045883935	-0.0323295024	-0.018178522	0.0032189273	0.063553448	0.0873264324	0.0851821898	0.081647367	0.0	0.0	-4.58677e-09	0.0710415	0.221373	-0.00128668	-0.0	0.0
3862.30141650534	3330.8477774407984	4894.037553183843	1.013516	23.622208	0.08255450547624202	-0.0178755941	0.1088870904	-0.060310677800000004	0.0083605202	0.07324849809999999	-0.0380684917	-0.0184942002	-0.0962976809	-0.08704265050000001	-0.029059922999999998	0.021514590899999998	0.0991952518	0.08718326109999999	0.08461464449999999	0.0803895268	0.0	0.0	8.89472e-10	0.104076	0.251409	-0.00167636	-0.0	0.0
3857.583882520344	3333.9544502404024	4891.6030216865165	1.029853	24.002977	0.133218600556654	-0.036697398799999996	0.0865320252	-0.0551612028	0.056208008600000005	0.036744235	0.0179436438	-0.0417933546	-0.0781598503	-0.004235867700000001	-0.0565755451	0.0475920099	0.0545680951	0.087027163	0.08399691769999999	0.0790244225	0.0	0.0	3.32818e-10	0.0343859	0.219898	-0.00103601	-0.0	0.0
3869.650668478292	3335.2575268869023	4896.641485171532	1.03939	24.225254	0.121023501308066	-0.064755168	0.060528322	-0.0163906148	0.1080746684	-0.0653636745	0.0238167115	-0.0692158784	-0.0656878488	0.11954695550000001	-0.0547797578	0.049913451399999996	-0.012617355	0.08685816140000001	0.08332937559999999	0.0775538758	0.0	0.0	-9.75248e-10	-0.005999	0.197223	0.000123262	-0.0	0.0
