csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3573.806971004388	2962.784523828224	4490.674734442609	n/a	n/a	n/a	-0.0370565291	-0.047593020800000004	0.0133027971	0.0091747362	-0.0321839465	0.0745018944	-0.008069076	0.0574695624	-0.0915064773	0.0830163046	-0.073446946	0.5845609785	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	0.0	0.133386	0.168327	-0.00158798	-0.0	0.0
3521.0834432709844	2964.2925453098705	4477.902140506932	1.183606	28.548332	0.06538400710537999	-0.0193289383	-0.0506886113	0.003945048499999999	-0.014028149699999999	-0.014771626699999998	0.04327867690000001	-0.0354064203	0.0383596017	-0.047715643700000004	0.0272463291	-0.013802438600000001	0.30130714129999997	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	-7.10538e-09	0.168608	0.152515	-0.00187498	-0.0	0.0
3491.5017075008227	2955.281734210461	4466.675159721429	1.105631	26.667582	0.14316471289462	-0.00363933	-0.0643450734	-0.0171825921	0.0045723154	0.049300792	-0.0041665453	-0.042319171600000004	0.042448093	0.0014638071	-0.026427770099999998	-0.0697139107	0.1226626358	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	-0.007531419999999999	0.0873262	0.134633	-0.00114559	-0.0	0.0
3480.9506331906327	2960.8924799557344	4469.884719713657	1.075172	25.932911	0.21259613	0.0060511639	-0.0509125263	0.0180445809	0.07656934580000001	0.0378786407	-0.0098647856	-0.0527523964	0.0342042737	0.0341592968	0.045854243200000006	-0.0710589741	0.053194940700000005	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	-0.0377937	0.167143	0.188967	-0.00182141	0.000287841	1.0587899999999999e-22
3491.1330450690307	2960.7109942909588	4479.267809985054	1.032413	24.901571	0.07454715	0.0332124838	-0.0060601707999999995	0.042800930599999995	0.041342099300000004	-0.0387357698	-0.045703042699999995	-0.0342293425	-0.0089345604	-0.012779713600000001	0.056729362699999994	0.0225962619	0.007625589300000001	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	-0.0375949	0.143533	0.143697	-0.0018397	0.000378918	0.0
3484.6696866903862	2962.309599127257	4479.6679789566215	1.033671	24.931934	0.0963598	0.0397021951	0.0241508074	0.0266252239	0.015392382	-0.0482552109	-0.0068904927000000005	-0.0096944358	-0.0407752977	-0.0091495385	0.0353879048	0.0404042829	-0.0425383908	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	-0.0391541	0.0992041	0.130875	-0.00139998	0.000555302	-0.00013689
3482.5335753120216	2966.652496862897	4481.042850873143	0.989299	23.86167	0.17169145	0.030625725299999997	0.0411205437	0.0172837094	0.011519261999999999	-0.022008271	0.0051480578	0.0051631582	-0.054557943899999996	-0.0141011344	0.035958517999999995	0.028750877999999997	-0.0467332422	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	-0.0501875	0.16335	0.175812	-0.00230172	0.000645303	-0.000176652
3484.289082827016	2961.64202531992	4483.083180405512	0.91688	22.114944	0.061931250000000014	0.014103185700000001	0.0618678532	0.0067434910999999995	-0.0524468787	-0.0170276985	0.021381616099999997	0.0333459584	-0.051979934400000004	-0.0291752737	-0.0154935108	0.0313036789	-0.0471313508	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	-0.0464931	0.15335299999999996	0.130437	-0.00230172	0.00062366	-0.000140998
3473.4580873118675	2963.789233571707	4477.360678104773	1.023562	24.688087	0.15005230000000003	0.0081112425	0.0672440968	-0.0249945799	-0.047522144800000006	0.0192724885	0.0322010575	0.0330360617	-0.0537552966	-0.0087213892	-0.044020669299999995	0.006558100799999999	-0.0794312951	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	-0.0419839	0.0797268	0.113809	-0.00126852	0.000664729	-0.000109489
3475.700852064434	2962.494274346773	4471.968254349147	0.976066	23.542496	0.1328319	0.012856883999999999	0.0581169303	-0.0364337454	-0.012502579199999999	0.0020588712	0.0162743386	0.038970113	-0.049038728499999996	0.0095612791	-0.0165941135	0.015073463600000002	-0.09057930019999999	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	-0.0462468	0.13038	0.166677	-0.00168477	0.0007299999999999999	-0.000128924
3479.3329204302336	2960.547689088209	4467.583534094249	0.892675	21.531134	0.09009055	0.006428600699999999	0.053103900999999995	-0.0442140794	-0.0521133138	-0.033106248399999996	-0.0097604428	0.054597731	-0.0416211133	-0.0141525185	-0.030184011200000003	0.042451280099999995	-0.07868481769999999	0.0553986051	0.055184545300000006	0.054828391399999996	0.054331060599999995	0.0536938334	0.052918350499999996	0.0520066088	0.0509609558	0.0497840841	0.048479023899999994	0.0470491357	-0.044924	0.18245	0.15429	-0.00207986	0.000821078	-0.000128877
