csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3483.2732064072384	2861.7427344505877	4343.293918779183	n/a	n/a	n/a	-0.0468258812	0.042359875899999996	-0.0436204579	0.054021599000000003	-0.0103789976	0.011032006799999999	-0.0790641967	0.036894644500000004	-0.033251912200000004	0.0857369674	-0.30993777570000003	0.267045463	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	0.0	0.106227	0.0669812	0.000116541	-0.0	0.0
3433.9480404393275	2860.244083792951	4330.4939593273775	1.025083	26.4312	0.028014549999999992	-0.0424870742	0.0357659538	-0.042889332800000006	0.0789862739	-0.0094095173	0.025252964300000003	-0.0493397634	0.0381473899	-0.0554677192	0.0743013498	-0.1247885807	0.17171220140000001	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	0.0	0.12341800000000003	0.0711318	0.00025	-0.0	0.0
3405.967841218741	2860.6690953350676	4321.053494014356	0.919249	23.702339	0.051704750000000015	-0.0346582978	0.0033764186999999998	-0.0329090702	0.0744406578	-0.0006688436	0.05037382309999999	-0.0158450134	0.024134420499999996	-0.061915539500000005	0.061946372400000005	-0.0692136021	0.0697140342	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	0.0	0.11188	0.0904951	-0.000166069	-0.0	0.0
3392.667245276544	2862.5179837199425	4316.927861686783	0.879812	22.685472	0.0601005	-0.036162522200000005	-0.0244211269	-0.0194681913	0.0801014862	0.0234038907	0.0664544683	0.0041679237	0.0026052702	-0.07213282530000001	0.0585816172	-0.0068057998	0.037467569	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	0.0	0.122873	0.0666162	0.000338503	-0.0	0.0
3385.3542469126182	2866.4333805075225	4315.701102950119	0.846311	21.821655	0.014566599999999997	-0.046311995300000006	-0.044714498600000006	-0.0036158251	0.058995927999999996	0.0252074745	0.051826639199999996	0.0342112461	-0.0034785543	-0.0659661658	0.055592285199999994	-0.0114747598	0.0267596204	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	0.0	0.119475	0.0575326	0.000296803	-0.0	0.0
3380.8361706655737	2865.753362040137	4314.788338264954	0.848593	21.880491	0.050417334000000015	-0.0528172458	-0.055666476	0.008216120799999999	0.0479038769	0.0173471052	0.0175119594	0.0577881198	-0.0150550694	-0.06614416570000001	0.035450907999999996	0.0206996516	0.023148252200000004	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	0.000180834	0.129143	0.0462386	0.000316565	-0.000255712	0.000310016
3379.701115487138	2860.6556924814568	4314.632140843227	0.80764	20.824549	0.027125451999999994	-0.0588193004	-0.062350820700000004	0.0195453568	0.030287602400000002	0.005017222	-0.0041340846999999995	0.0660286938	-0.023382953999999997	-0.0580477668	0.026241568	0.0048104044	0.0099351313	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	2.5782e-05	0.125152	0.045716	0.00025	-0.000538848	0.000409451
3377.9892151023473	2858.5553242380524	4313.949838447926	0.801265	20.660175	0.014401433500000026	-0.059622603499999996	-0.0590671269	0.0203703865	0.026342207200000002	-0.0088766364	-0.0349154208	0.07328739349999999	-0.0339363685	-0.0549188066	0.0220998885	0.0228825731	0.0199158168	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	-6.31015e-05	0.120303	0.0392223	0.00025	-0.000564364	0.00037557
3381.6937544661687	2863.4332575388567	4314.1317995360905	0.7921979999999998	20.426399	0.06592894049999998	-0.0529417863	-0.0620196293	0.024633304100000003	0.022960822999999998	-0.0179664099	-0.0454857361	0.0704569197	-0.0440818563	-0.0395939159	0.0234186195	0.0279158867	0.0434683538	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	-0.000117992	0.117604	0.0674428	0.0	-0.0008536009999999998	0.000535424
3382.0386273082313	2866.580811897236	4315.822910305851	0.830256	21.40769	0.04979188900000001	-0.0482942529	-0.056897317	0.0265706028	0.0059000288	-0.0256968307	-0.0481207433	0.07045535309999999	-0.047717005800000004	-0.027324761099999997	0.018946887	0.0311654675	0.0198285511	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	0.000235397	0.111911	0.0823272	-0.000174646	-0.000942737	0.0008488639999999998
