onset	duration	trial_type
30.723	2.7	n/a
34.323	2.7	high
39.122	2.7	n/a
45.121	2.7	low
48.72	2.7	n/a
54.719	2.7	low
60.718	2.7	low
65.518	2.7	low
70.317	2.7	low
75.116	2.7	low
78.716	2.7	high
82.315	2.7	n/a
88.331	2.7	low
93.13	2.7	n/a
96.729	2.7	low
102.728	2.7	n/a
108.728	2.7	n/a
112.327	2.7	low
115.926	2.7	low
121.925	2.7	high
126.725	2.7	low
131.524	2.7	high
137.523	2.7	low
141.122	2.7	low
145.922	2.7	high
149.521	2.7	high
154.32	2.7	n/a
157.92	2.7	n/a
163.919	2.7	n/a
169.918	2.7	low
174.717	2.7	low
178.317	2.7	n/a
183.116	2.7	low
186.715	2.7	n/a
191.531	2.7	low
197.53	2.7	low
233.525	2.7	low
237.124	2.7	n/a
243.123	2.7	low
247.922	2.7	high
253.921	2.7	high
257.521	2.7	n/a
263.52	2.7	n/a
269.519	2.7	n/a
274.318	2.7	n/a
277.918	2.7	low
281.517	2.7	high
286.316	2.7	low
291.115	2.7	n/a
294.715	2.7	n/a
300.731	2.7	low
305.53	2.7	low
310.329	2.7	n/a
315.128	2.7	low
321.127	2.7	low
324.727	2.7	low
330.726	2.7	low
336.725	2.7	low
340.324	2.7	n/a
345.124	2.7	high
348.723	2.7	low
354.722	2.7	low
358.321	2.7	n/a
361.921	2.7	n/a
366.72	2.7	low
372.719	2.7	low
377.518	2.7	high
383.518	2.7	low
389.517	2.7	n/a
393.116	2.7	low
396.715	2.7	high
401.515	2.7	low
436.326	2.7	low
439.925	2.7	high
445.924	2.7	n/a
450.724	2.7	n/a
455.523	2.7	high
461.522	2.7	low
465.121	2.7	n/a
469.921	2.7	n/a
474.72	2.7	low
480.719	2.7	low
484.318	2.7	low
487.918	2.7	low
493.917	2.7	low
498.716	2.7	high
502.315	2.7	n/a
508.331	2.7	high
511.931	2.7	high
516.73	2.7	n/a
521.529	2.7	low
527.528	2.7	low
532.327	2.7	low
535.927	2.7	low
541.926	2.7	low
545.525	2.7	low
551.524	2.7	n/a
557.523	2.7	n/a
562.323	2.7	low
565.922	2.7	low
569.521	2.7	low
573.121	2.7	n/a
577.92	2.7	n/a
583.919	2.7	n/a
589.918	2.7	high
595.917	2.7	low
599.517	2.7	low
604.316	2.7	n/a
