onset	duration	trial_type
30.621	5.9	n/a
40.219	5.9	n/a
47.418	5.9	n/a
55.817	5.9	n/a
65.415	5.9	high
75.014	5.9	low
82.213	5.9	n/a
89.412	5.9	n/a
99.01	5.9	n/a
107.409	5.9	low
114.608	5.9	n/a
123.006	5.9	low
131.422	5.9	low
141.02	5.9	low
149.419	5.9	n/a
156.618	5.9	n/a
165.016	5.9	low
174.615	5.9	n/a
181.814	5.9	low
189.013	5.9	n/a
196.211	5.9	high
205.81	5.9	n/a
215.408	5.9	low
223.807	5.9	n/a
262.218	5.9	n/a
269.417	5.9	n/a
279.015	5.9	low
286.214	5.9	low
295.812	5.9	low
304.211	5.9	high
312.61	5.9	n/a
319.809	5.9	n/a
328.207	5.9	n/a
337.806	5.9	low
347.421	5.9	n/a
354.62	5.9	high
363.018	5.9	n/a
372.617	5.9	low
382.215	5.9	low
389.414	5.9	n/a
399.013	5.9	n/a
406.212	5.9	n/a
414.61	5.9	n/a
421.809	5.9	low
430.208	5.9	n/a
438.607	5.9	low
445.822	5.9	n/a
454.221	5.9	n/a
493.815	5.9	low
503.413	5.9	low
511.812	5.9	n/a
519.011	5.9	n/a
527.409	5.9	n/a
537.008	5.9	n/a
545.406	5.9	low
552.622	5.9	n/a
561.021	5.9	n/a
568.219	5.9	n/a
575.418	5.9	n/a
585.017	5.9	low
594.615	5.9	low
601.814	5.9	n/a
611.413	5.9	low
619.811	5.9	high
629.41	5.9	low
639.008	5.9	n/a
648.607	5.9	high
655.806	5.9	n/a
663.021	5.9	n/a
671.42	5.9	n/a
679.819	5.9	n/a
688.217	5.9	low
