csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3552.588522928053	3269.442454300885	4430.044985148761	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0880973	0.124941	0.0	-0.0	0.0
3493.246869303471	3268.3543659056672	4394.94897248996	1.261824	30.002914	0.07637474999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0928121	0.163376	-0.000664499	-0.0	0.0
3474.007288918497	3265.2289951791217	4379.439709657483	1.228226	29.204048	0.08617365448912001	-0.0380113346	-0.055492261900000006	0.012307762199999999	-0.047798810899999995	0.0811786396	-0.0045150441	0.024980873100000002	-0.0546264271	0.0487296575	-0.045632554400000004	0.0695977448	-0.010422653399999999	0.0880434588	0.08803856339999999	0.08803040460000001	0.0	0.0	-4.48912e-09	0.062827	0.195864	-0.00113851	-0.0	0.0
3460.674865383605	3271.100844326795	4373.890753471485	1.359166	32.317455	0.14746950238375003	0.0758151733	-0.07991748809999999	-0.0209620402	0.0027446132	-0.0367859883	0.0378948256	-0.0941172441	-0.0772229706	-0.008553122	0.0524074699	0.0054268573	-0.0184863247	0.08803040460000001	0.0879863512	0.08791294529999999	0.0	0.0	-6.87287e-09	0.158273	0.23162	-0.00146386	-0.0	0.0
3455.7220675278577	3270.812257959457	4379.15083060465	1.625758	38.656315	0.34365775687287	0.0659212327	-0.006307457	-0.032198057999999995	-0.0434726358	-0.045727854400000004	0.078295271	-0.0657985556	0.037224580800000004	0.0509701336	0.0421838738	-0.0011148064	-0.1206558196	0.08800429800000001	0.0878819578	0.08767818349999999	0.0	0.0	0.0	0.0928107	0.0151647	-0.000229057	-0.0	0.0
3454.663342576239	3267.607378743952	4376.119351803849	1.246264	29.632936	0.17836215335532	0.050977325899999995	0.07903798940000001	-0.0196925537	-0.0823422433	0.0958404464	0.0116102419	-0.044490271399999996	0.0919736181	0.07104180269999999	-0.060089496500000006	0.058935468899999996	-0.0540483432	0.08796514300000001	0.0877254451	0.0873264324	0.0	0.0	-3.35532e-09	0.0354032	0.112314	-0.000705164	-0.0	0.0
3450.27997237028	3272.5481933017604	4376.058357060547	1.137377	27.043896	0.09417310138204	-0.0492998401	0.0822981571	-0.0173988507	-0.033576569900000006	-0.0339246019	0.0087060182	0.0551435304	0.07184888910000001	0.0392257764	0.0197211859	-0.08608572810000001	-0.0726990956	0.08791294529999999	0.08751690599999999	0.08685816140000001	0.0	0.0	-4.73736e-09	0.102437	0.122726	-0.00103971	-0.0	0.0
3454.085399712363	3271.3320078965503	4372.39518049741	1.224594	29.117672	0.035693860664319996	-0.08581463310000001	0.0026749704999999998	-0.036129175	0.007506962900000001	-0.0724132133	-0.0373436583	0.0843882253	-0.0069415036	0.0034281483000000003	0.0496082333	-0.0355937548	0.014862561699999999	0.0878477127	0.087256464	0.08627399529999999	0.0	0.0	5.92696e-09	0.10237	0.133336	-0.000539373	-0.0	0.0
3454.043696997213	3270.0598720731828	4370.693858318303	1.209483	28.758387	0.023435955926960017	-0.0241725356	-0.0610045216	0.0131360225	-0.0451302779	0.054794137400000005	0.0352933469	0.0223372021	-0.0657997047	0.052882504299999994	-0.0746375239	-0.012806884499999999	-0.015796196000000002	0.0877694549	0.08694427369999999	0.0855747135	0.0	0.0	0.0	0.0948331	0.131928	-0.000249552	-0.0	0.0
3454.4046110712547	3269.105770205657	4369.8362027571	1.138911	27.080374	0.056634400000000015	0.0690056782	0.006507553199999999	-0.002650945	0.0477519643	-0.0579557321	0.024215881800000002	-0.0688588242	0.00547693	-0.0476342301	0.060601773399999996	0.0152984906	0.0109393408	0.08767818349999999	0.0865805201	0.084761249	0.0	0.0	0.0	0.112375	0.158454	-0.000500882	-0.0	0.0
3451.422102752197	3275.5395775006123	4371.7637620925625	1.242642	29.54682	0.1169816	0.0123716249	0.0683408887	0.045485022300000004	-0.038246834	0.054201408799999996	0.0419548983	0.00048107019999999996	0.0723206975	0.0807642053	-0.0310163638	-0.0021909626	-0.03070226	0.08757391199999999	0.0861654192	0.0838346874	0.0	0.0	0.0	0.0509278	0.149708	0.000434886	-0.0	0.0
3453.458985629832	3277.344714675899	4369.738390844575	1.190101	28.297525	0.09954539999999998	-0.0746666151	0.0227243684	0.0260014607	-0.016259091399999998	-0.0764397742	-0.0523890431	0.0775008679	0.012787338600000002	0.0484952283	0.0536082888	-0.059947040300000004	0.038174615499999995	0.0874566558	0.0856992169	0.0827962648	0.0	0.0	0.0	0.136368	0.150419	0.000167002	-0.0	0.0
3451.7609646051387	3271.2745850989677	4364.864801747252	1.15047	27.3552	0.07689650000000002	-0.0458549172	-0.0737185207	0.0126809179	0.0699556296	0.0433488182	-0.074725297	0.0307937158	-0.0763567277	-0.049422025700000004	-0.08466217289999999	-0.039916457999999995	0.052762728700000004	0.0873264324	0.0851821898	0.081647367	0.0	0.0	0.0	0.176207	0.185793	0.000200672	-0.0	0.0
3454.7561365759166	3270.533978248095	4364.931897546194	1.174438	27.925114	0.12694655	0.0592786093	-0.0362170763	0.0403992205	0.0064597635	-0.055228888	-0.0564033207	-0.0563993698	-0.030480032599999998	0.021886181499999997	0.023375438	-0.08830092560000001	0.049758725499999996	0.08718326109999999	0.08461464449999999	0.0803895268	0.0	0.0	0.0	0.0961355	0.214357	-0.000165549	-0.0	0.0
3459.221165501593	3269.3393877411213	4364.449576817028	1.022592	24.3146	0.10058814999999996	0.055648109	0.0366071687	0.0663247908	-0.0724683074	-0.0372688792	-0.0664282408	-0.061590160199999994	0.0664774499	0.0685724433	0.0190175334	-0.0269576601	0.0698980971	0.087027163	0.08399691769999999	0.0790244225	0.0	0.0	0.0	0.150887	0.181988	-0.000434902	-0.0	0.0
3442.2112611747607	3267.812039484054	4357.228161847331	1.057176	25.136925	0.05230279999999997	0.017718956799999998	0.0770059056	0.08539612380000002	0.0655842318	0.08595333570000001	0.0079585153	0.0006158105	0.0763730755	-0.061752989800000005	-0.095267603	-0.0218057303	-0.042974575300000005	0.08685816140000001	0.08332937559999999	0.0775538758	0.0	0.0	0.0	0.181215	0.191347	-0.000182586	-0.0	0.0
3438.740765586809	3263.4110973821503	4353.985560168258	0.999418	23.763567	0.09785155469559001	-0.0473118391	0.0764920184	0.0664724641	0.0982522451	-0.0048244873	0.040800365	0.0669921857	0.061891126	-0.0788642316	0.0056699958	-0.0484415342	-0.0203426492	0.0866762813	0.0826124142	0.0759798486	0.0	0.0	4.69559e-09	0.13005100000000003	0.224828	-0.000446717	-0.0	0.0
3454.1650933826745	3264.406425873581	4355.7475898273715	1.062734	25.269073	0.06127015469559	-0.09820872189999999	-0.0079630314	0.0306399868	-0.041873033999999996	-0.047269047599999996	0.12715151	0.09158538320000001	-0.0137224309	0.0366236697	0.07680611309999999	0.032229464900000004	-0.052531302599999996	0.08648154960000001	0.0818464586	0.0743044413	0.0	0.0	0.0	0.08993819999999998	0.214611	-0.000665524	-0.0	0.0
3442.6671526367077	3263.758088133354	4355.667735838302	1.128866	26.841522	0.0982295	-0.049299337400000004	-0.0736134631	0.034310131699999996	0.0496904446	0.046740530599999996	-0.0552053588	0.0249258352	-0.090245696	-0.0404405663	-0.0839595764	-0.030759527999999998	0.0686605249	0.08627399529999999	0.08103196309999999	0.0725298893	0.0	0.0	0.0	0.164628	0.201729	-0.00045237	-0.0	0.0
3436.6661100928345	3264.6685094112654	4358.225240365006	1.078297	25.639126	0.05456085193168001	0.0414609409	-0.0831668629	-0.0196096974	0.15885173630000002	0.0214504756	0.1092857071	-0.0461482129	-0.10664055800000001	-0.16695627	-0.0028012785999999997	-0.0092190934	-0.0582225759	0.08605364900000001	0.08016941080000001	0.0706585605	0.0	0.0	-1.93168e-09	0.145802	0.231625	-0.000569147	-0.0	0.0
3462.226381058219	3268.5614806114772	4371.062878623444	1.247456	29.66127	0.1288555509493	0.0920629597	0.009558568	-0.0144018646	-0.025949783599999998	-0.0656868448	-0.0573688	-0.0935692481	0.0227483515	-0.0082527875	0.0819010322	0.0490760277	0.1249579228	0.0858205436	0.0792593133	0.0686929517	0.0	0.0	-2.88098e-09	0.0608976	0.249358	-0.00109351	-0.0	0.0
3460.5456088005244	3271.629919333581	4376.570724500259	1.1053	26.281181	0.17212460288098003	0.038454781699999996	0.0850368142	-0.0012971325	0.0005072319	0.068915082	-0.08854712349999999	-0.0171973905	0.0898492206	-0.0154893889	-0.08779370060000001	0.0191990777	0.0495591522	0.0855747135	0.07830221009999999	0.0666356857	0.0	0.0	0.0	0.154706	0.19313	-0.000651746	-0.0	0.0
3445.0507575649035	3271.922432046053	4374.804061728543	1.093453	25.999479	0.0380202	-0.058864148600000006	0.0723755822	-0.0316558531	0.1063213703	-0.042952284	0.0198784563	0.0758955893	0.0439659617	-0.1315627098	0.0358852805	-0.029692178	-0.0287991369	0.08531619509999999	0.077298669	0.0644895074	0.0	0.0	0.0	0.163775	0.212232	-0.000454762	-0.0	0.0
