csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3439.0654018004084	2916.7192463066344	4320.829448298941	1.135478	26.052343	0.0985063	0.0086299595	0.05367212230000001	-0.1036890522	0.0068786302	-0.0194459689	-0.072855518	-0.0096218504	0.0774204172	0.042857393099999995	0.0466013463	-0.0559962757	-0.004928909699999999	0.0861202481	0.0794323511	0.06866788780000001	0.0	0.0	0.0	0.0	-0.0754328	0.0301113	0.0738985	0.0010898	0.000937366	-0.0011788
3444.7686262816114	2918.0000718653832	4324.095687787111	1.077654	24.725636	0.13347345	0.001153528	0.043411021699999996	-0.0839361708	-0.049594842699999996	-0.0110757653	-0.0448687764	-0.0020123852	0.08630358169999999	0.0551145018	-0.016181189199999998	-0.0014763267	0.0139900704	0.0858696237	0.0784569994	0.06657293660000001	0.0	0.0	0.0	0.0	-0.0690803	0.0938689	0.0583806	0.000322515	0.00112698	-0.00117879
3446.48975855052	2914.4022543654632	4323.496862742224	0.951801	21.838055	0.10015250000000002	-0.0200332326	0.050391848200000006	-0.0892410137	-0.0758688729	0.047400249699999994	-0.0347839797	0.036996785899999995	0.106284882	0.0521206359	-0.0066891718	-0.04460998099999999	-0.0621767075	0.0856060676	0.0774343881	0.0643877638	0.0	0.0	0.0	0.0	-0.0674321	0.0549394	0.0955546	0.000486781	0.00141072	-0.0011788
3446.388222500194	2913.482411725789	4322.43398659025	0.873471	20.040857	0.0718836	-0.029083396600000002	0.052562983	-0.09620985539999999	-0.0681208599	0.0446430983	-0.0394575992	0.0434430496	0.11495521189999999	0.0632284698	-0.0177093961	-0.029976032599999997	-0.0553392761	0.0853296195	0.0763651332	0.062115330700000006	0.0	0.0	0.0	0.0	-0.0717136	0.0989571	0.106799	0.000373381	0.00154412	-0.0011788
3454.222798477042	2912.0375317581093	4326.086233919399	0.977192	22.420645	0.07874467999999998	-0.017597861399999998	0.0396668248	-0.0550775875	-0.098660995	-0.0015325677	-0.0072282754	0.033522240099999996	0.09428512	0.044907271	-0.065242408	0.0166509933	-0.011250727299999999	0.08504032119999999	0.0752498788	0.0597587169	0.0	0.0	0.0	0.0	-0.071744	0.119014	0.0736326	5.01614e-05	0.0014061	-0.00113022
3453.8732518511692	2911.805200369738	4324.788415601312	1.029291	23.615997	0.12654983	-0.0395250909	0.0525298207	-0.036476987999999995	-0.09163776109999999	0.0439874134	0.0625904069	0.0535672001	0.0832521105	0.0436920488	-0.07020582	0.0207301769	-0.054945884699999996	0.08473821599999999	0.0740892967	0.057321116299999995	0.0	0.0	0.0	0.0	-0.0782476	0.0629019	0.0929553	0.00063872	0.00123819	-0.00126598
3456.7138841621368	2913.7548874492936	4329.602904590817	1.050066	24.092646	0.13628480000000004	-0.0358410667	0.0456204468	-0.0033269644	-0.0816511811	0.0091871255	0.0641383051	0.055718866299999996	0.0609485402	0.0091602581	-0.0649661995	0.0515045998	0.0015718343	0.0844233496	0.072884086	0.054805832400000004	0.0	0.0	0.0	0.0	-0.0778576	0.144964	0.0919468	-0.000191514	0.00144909	-0.00128133
3457.738300277469	2912.846424306193	4331.727217402056	1.048064	24.046707	0.10528645	-0.036096156000000004	0.0402574917	0.0458151355	-0.0600266779	-0.0060335028	0.0698803221	0.052848654	0.035071599700000004	-0.0271497709	-0.0808399454	0.044203417	0.0116956301	0.08409576939999999	0.0716349726	0.0522162739	0.0	0.0	0.0	0.0	-0.0707289	0.0896319	0.0698287	0.000102667	0.00141533	-0.00119512
3452.0952956165265	2913.671437807757	4330.3808731338595	1.024457	23.505072	0.0290142	-0.0452411502	0.0516090262	0.0457840096	-0.0191749214	0.0599479996	0.043155134299999995	0.0800958833	0.016521230300000002	-0.040499124500000004	-0.0005854095999999999	0.014974743700000001	-0.026502413199999998	0.0837555246	0.070342709	0.049555950300000005	0.0	0.0	0.0	0.0	-0.07067030000000002	0.0995965	0.08162819999999998	0.000174887	0.00148018	-0.00118836
3453.2529424244267	2917.42351070567	4336.289949562994	1.219213	27.973549	0.08042005	-0.0123506558	0.0019253359	0.0782110918	0.0100687874	-0.0037949768	0.021651324500000003	0.033749504799999996	-0.031009452200000003	-0.053517384400000007	-0.0245018342	0.0697121898	0.0364909891	0.08340266660000001	0.0690080736	0.046828467	0.0	0.0	0.0	0.0	-0.0722566	0.121642	0.051528	-0.000331504	0.0015062	-0.00118971
3453.4308852015874	2911.1809085438426	4335.310793603597	1.210307	27.769218	0.17045079999999999	-0.0194318421	0.010712958100000001	0.027712916400000003	0.1131395101	0.0420360454	-0.0605571491	0.0423730053	-0.034543840299999996	-0.0409357354	0.0644427274	-0.051680282	0.0008362969	0.0830372485	0.06763187030000001	0.04403752019999999	0.0	0.0	0.0	0.0	-0.0761324	0.0315581	0.0724129	0.00043794	0.00123154	-0.00125773
3453.4234143216304	2913.581350126552	4337.171482456024	1.051864	24.133902	0.11517915000000002	-0.026540315699999997	0.0154843543	-0.0274787124	0.1415345562	0.0444076583	0.0200002688	0.030354846600000002	-0.0230035973	-0.00785147	0.1340925865	-0.014730044599999999	0.0063521189	0.0826593252	0.0662149281	0.0411868925	0.0	0.0	0.0	0.0	-0.0832649	0.08606569999999998	0.10016000000000001	0.000300161	0.00149501	-0.00114314
3460.9854163751947	2913.663851476708	4341.120091586766	1.111111	25.493256	0.0883711	0.0002462608	-0.0080005637	-0.0506504146	0.0664875067	-0.0303251983	0.1002325881	-0.0090591965	-0.0014023672	0.0317097061	0.0807351226	0.0593412735	0.12973318949999998	0.0822689537	0.0647581005	0.038280447	0.0	0.0	0.0	0.0	-0.0744101	0.0959417	0.0559531	-0.000150297	0.00147205	-0.00117839
3456.8937512568627	2915.720695482329	4336.314498121048	1.12113	25.723141	0.1029142	0.0006987135000000001	0.0143861649	-0.0898511926	0.0191472192	-0.0203074708	-0.005967925400000001	-0.0052408153999999995	0.0321114146	0.0473077988	0.0731878064	-0.0255612052	0.0255191869	0.0818661929	0.063262265	0.0353221227	0.0	0.0	0.0	0.0	-0.07500819999999998	0.0558345	0.0811655	0.000467643	0.00136813	-0.00119646
3450.562067298054	2913.9682530100426	4337.050713661464	1.070628	24.564413	0.09329148000000002	0.0085606851	0.0352814304	-0.0833665028	-0.008008638	-0.0391003199	-0.0562749027	-0.011544905800000001	0.0683130577	0.0475671016	0.028803315899999998	0.015341886599999998	0.0383721925	0.0814511033	0.0617283227	0.0323159288	0.0	0.0	0.0	0.0	-0.0764238	0.111696	0.0888143	5.01614e-05	0.00149724	-0.00117574
3455.3696917456105	2914.636798433724	4338.132538629682	1.009199	23.15501	0.05869479999999998	0.016342598700000002	0.023994501	-0.042522856	-0.0815036618	-0.0476504751	-0.0376576571	-0.0137464686	0.07130065990000001	0.032781417	-0.055542418499999996	-0.007028060300000001	0.034037456699999996	0.0810237474	0.0601571976	0.029265939300000002	0.0	0.0	0.0	0.0	-0.0695502	0.0910292	0.0602574	5.01614e-05	0.00148664	-0.00113439
3448.500896795946	2914.443663089105	4331.910438176104	1.077716	24.727041	0.08873387999999997	-0.0034351711	0.0655982442	-0.060102823300000004	-0.093827341	0.04539452099999999	-0.0052245236	0.0207559488	0.1042084958	0.037419295899999996	-0.027758054900000002	-0.0194243508	-0.09420216619999999	0.0805841897	0.058549835999999994	0.026176287700000002	0.0	0.0	0.0	0.0	-0.0725043	0.0787298	0.103861	0.000497887	0.00156025	-0.00121059
3452.294066301446	2912.66024309837	4332.4661170365525	1.077401	24.719826	0.09193558	0.0163827232	0.0577492221	-0.0231613571	-0.11090467539999999	0.002172587	-0.0036229803999999997	0.0107398041	0.0819562197	0.007223053	-0.0903268142	0.0297187195	-0.0195520774	0.0801324963	0.056907206200000005	0.0230511612	0.0	0.0	0.0	0.0	-0.0714287	0.131836	0.110797	5.01614e-05	0.00170801	-0.00123146
3457.131008293077	2910.826247567309	4331.938122357933	1.005597	23.072361	0.08473983000000003	0.015502893600000001	0.0485420991	0.0272745535	-0.11502576630000001	0.010791886100000002	0.0773345836	0.0234623073	0.0672548969	-0.0125029638	-0.10662222310000001	0.037987923199999996	-0.0091925276	0.0796687352	0.05523029769999999	0.019894795	0.0	0.0	0.0	0.0	-0.0811525	0.103471	0.0769382	0.000119916	0.00153243	-0.00124197
3452.0655252918486	2911.6427264464423	4330.598975552614	1.014209	23.269939	0.09424900000000003	-0.0071107923	0.0715022708	0.040974849199999996	-0.07492175570000001	0.0414945918	0.0965350491	0.0437704594	0.0563727215	-0.0350106252	-0.0700993986	0.0093352954	-0.0267942948	0.07919297639999999	0.0535201204	0.016711466799999998	0.0	0.0	0.0	0.0	-0.0709004	0.07445939999999998	0.101917	0.000552126	0.00160727	-0.00133505
3458.007365151076	2912.0960097266106	4335.5930711476285	1.023991	23.494389	0.13886484999999998	-0.0231410443	0.0417798089	0.06335463570000001	-0.0569086871	0.0246658742	0.0745452146	0.054743348899999995	0.0190001877	-0.05247619	-0.0604200287	0.0437436416	0.0030055829	0.0787052913	0.051777704699999996	0.013505490700000001	0.0	0.0	0.0	0.0	-0.0691009	0.136118	0.0962034	-0.000417757	0.00187244	-0.00117624
3458.8949283290117	2912.5834314965005	4334.317043968336	1.006562	23.094496	0.06234219999999997	-0.0139150775	0.0198878701	0.0916927925	-0.030565605899999997	0.0152626693	0.050539546	0.0371683041	-0.008177835999999999	-0.0780258552	-0.0583814042	0.0538536682	-0.013407393600000001	0.0782057535	0.0500041	0.0102812116	0.0	0.0	0.0	0.0	-0.0699494	0.0986596	0.105178	-0.000199003	0.00193897	-0.0011921700000000004
3451.3408499360085	2912.935247598891	4332.7385033757055	0.988722	22.685181	0.05582965	-0.0277790646	0.048162437	0.0828738628	0.0033346425	0.0679720943	-0.02151105	0.07168627030000001	0.0052389915	-0.0775930947	-0.0237414622	0.0067041357	-0.0258168223	0.0776944383	0.0482003747	0.007042999	0.0	0.0	0.0	0.0	-0.067217	0.10940200000000001	0.13426900000000003	-0.00030272	0.00182052	-0.00114906
3459.108867164148	2913.865205346629	4336.690446880623	0.985695	22.615723	0.08875694999999997	-0.0141987522	0.0181152394	0.09263472730000001	0.011017998300000002	0.043897305	-0.001386711	0.0446894313	-0.0379272162	-0.08714121119999998	-0.0135107326	0.0821316105	-0.0022813932	0.0771714225	0.0463676152	0.0037952415999999998	0.0	0.0	0.0	0.0	-0.0637999	0.144527	0.128808	-0.000990767	0.00201161	-0.00113312
3457.0467911008327	2912.2344602682524	4336.144697817307	1.017436	23.343985	0.09980504999999998	-0.0136303027	0.017177596399999998	0.068328901	0.0680064747	0.0412715304	-0.0701343445	0.042837760700000005	-0.0442033266	-0.079835571	0.0205280345	-0.011856228	-0.0227540031	0.076636785	0.044506925700000005	0.0005423407	0.0	0.0	0.0	0.0	-0.0680652	0.10619	0.102401	-0.000451872	0.00194592	-0.00114445
3462.1435159636985	2910.5673640202667	4338.523754500585	0.998391	22.907026	0.04579860000000001	-0.0220752602	0.029592243900000002	0.0510124234	0.10572009460000001	0.0352196052	-0.08864805519999999	0.049892215499999996	-0.0440988321	-0.0711883132	0.0754184287	-0.0570213638	-0.0193915226	0.0760906063	0.04261942690000001	-0.0027112952000000004	0.0	0.0	0.0	0.0	-0.0726913	0.104099	0.121878	-0.000450308	0.00171321	-0.000986634
3457.979292753661	2907.807520004118	4338.593338335885	0.965917	22.161943	0.0413396	-0.0321740462	0.0353733706	0.017262192	0.1317779782	0.033587335499999996	-0.0428671804	0.0381019118	-0.0425520363	-0.0543914196	0.123897862	-0.0393988645	0.021137437999999998	0.0755329686	0.0407062557	-0.0059612566	0.0	0.0	0.0	0.0	-0.0727613	0.101356	0.132179	-0.000208702	0.00150204	-0.00109837
3467.1187824296862	2910.929295230723	4346.006441356857	1.119516	25.686096	0.1507192	-0.033714978300000004	0.037680071600000004	-0.0221412908	0.1209626974	-0.037451071600000004	0.0571159092	0.0370876906	-0.0256739679	-0.011971308100000001	0.1286438002	0.0080386613	0.1455377478	0.0749639559	0.0387685646	-0.0092031392	0.0	0.0	0.0	0.0	-0.0865293	0.161283	0.109811	-0.000990366	0.00176737	-0.00105224
3471.7777816441558	2911.747354595491	4354.980946132818	1.231746	28.26111	0.09969770000000003	-0.0239128058	0.0171650729	-0.028397271600000003	0.0405861198	-0.151868527	0.0009433359	0.0079784155	0.0016842476	-0.0067434910999999995	0.0384211451	-0.0113530357	0.18024030219999998	0.0743836539	0.0368075207	-0.0124325494	0.0	0.0	0.0	0.0	-0.08350549999999998	0.138046	0.0541033	-0.00123954	0.00169746	-0.00101674
3468.7543391645404	2916.441713029097	4364.0850283943255	1.305587	29.955317	0.14055235	-0.0696106587	0.0190233681	-0.0036527923	-0.0518004938	-0.12263606769999999	0.0855745363	0.044283836900000005	0.0180626793	-0.0071879147999999995	-0.0486873522	-0.0689554883	0.0469127666	0.07379215	0.0348243054	-0.0156451106	0.0	0.0	0.0	0.0	-0.0864323	0.0588358	0.0284006	-0.000671597	0.0017694	-0.00100237
3491.0581984959113	2919.868205886164	4378.875086964222	1.344381	30.845404	0.140152755	-0.12003685289999999	-0.0156558852	0.0344990431	-0.0635608085	-0.0710654721	0.1072716042	0.0754961788	-0.022478914	0.0180332818	-0.0701290553	-0.130717739	-0.0777300106	0.0731895333	0.0328201132	-0.018836468999999998	0.0	0.0	0.0	0.0	-0.08309089999999998	0.00851818	0.0717522	8.911569999999998e-05	0.00169075	-0.00102585
3489.0646054988692	2919.589724317245	4378.720690774497	1.123398	25.775179	0.162468155	-0.1234415157	-0.057651275599999996	0.059400200800000004	-0.0642475183	-0.0411737684	0.06569032179999999	0.07825462679999999	-0.060237576900000006	-0.0019622459	-0.0768930984	-0.0748852062	-0.12484233289999999	0.0725758945	0.030796151400000003	-0.0220022998	0.0	0.0	0.0	0.0	-0.0711262	0.0862546	0.0976748	-0.000561801	0.00187876	-0.000927888
3492.1166863516532	2920.547814709291	4373.110125737763	1.166771	26.770323	0.13085455	-0.06870453509999999	-0.0979614526	0.0824577045	-0.0655098589	-0.020581951799999998	0.1240905879	0.032078356	-0.08545207710000001	-0.0118136056	-0.0629457903	0.09327279210000002	-0.1344674274	0.0719513261	0.0287536392	-0.0251383123	0.0	0.0	0.0	0.0	-0.0715759	0.150146	0.0850009	-0.00141201	0.00179144	-0.00106715
3480.0761181540997	2919.905189250027	4360.912498713807	1.158214	26.574003	0.09761635	-0.028708644300000002	-0.07678754900000001	0.08984744550000001	-0.01537599	-0.0062681063	-0.0045258564	0.013816605400000001	-0.0906145295	-0.0369136433	-0.0494714029	0.0068442686	-0.1700425752	0.0713159221	0.0266938068	-0.028240256600000003	0.0	0.0	0.0	0.0	-0.07723969999999998	0.102334	0.07660989999999998	-0.000743849	0.00177639	-0.00109893
3469.3190697722084	2914.9965169642896	4351.837406983381	0.98635	22.630751	0.07901204000000002	-0.0243761571	-0.0421767538	0.0821132572	0.005259747800000001	0.0388524736	-0.0318315376	0.0198017073	-0.0690878744	-0.06955001	-0.0030775952000000003	0.022814414300000002	-0.16645125800000002	0.0706697781	0.0246178951	-0.0313039288	0.0	0.0	0.0	0.0	-0.0780614	0.0980367	0.105426	-8.33002e-05	0.00182962	-0.00128669
3474.260717278389	2913.573763795502	4348.662901377554	1.057806	24.270241	0.16731019000000003	-0.0008827214999999999	-0.053334626600000004	0.0780230664	0.0317592881	0.0285813038	0.024846349	-0.0150707245	-0.0893584208	-0.0698032557	0.020758084099999997	0.11416988039999999	-0.09925215779999999	0.07001299150000001	0.0225271545	-0.034325177000000005	0.0	0.0	0.0	0.0	-0.0794252	0.183334	0.0965194	-0.00114415	0.00201831	-0.00110138
3473.2619964623027	2911.6838190729563	4344.802354072354	1.033316	23.708334	0.1085305	0.006282606600000001	-0.0427121522	0.0346101095	0.0721387319	0.029818931200000003	0.0706278013	-0.010589703600000002	-0.0660711471	-0.0562552944	0.0557204354	0.0237228883	-0.0690687126	0.0693456613	0.0204228444	-0.0372999066	0.0	0.0	0.0	0.0	-0.119619	0.142049	0.0995131	-0.00117681	0.0017077	-0.0012392700000000004
3462.7351870172715	2909.711056903127	4338.617375546048	0.985589	22.613293	0.13023639999999997	-0.0007098285000000001	-0.015340588700000001	0.0286118271	0.08570692560000001	0.0694789828	-0.0343338391	0.0004261163	-0.045345114299999996	-0.0391844127	0.0795009122	-0.004518369600000001	-0.0544317179	0.06866788780000001	0.0183062323	-0.040224086299999996	0.0	0.0	0.0	0.0	-0.0866795	0.142584	0.131398	-0.00185273	0.0012515	-0.00107385
3461.548335860449	2910.7162457671	4336.920570798788	0.928533	21.304213	0.08896920000000001	-0.0126044958	0.0002792203	0.0467147504	0.0620281793	0.07723459440000001	-0.0849190193	0.0156263479	-0.0418803887	-0.0511025369	0.0745581585	0.0068025377	-0.0165547202	0.06797977320000001	0.016178593300000002	-0.04309375309999999	0.0	0.0	0.0	0.0	-0.0748623	0.163409	0.171009	-0.00195245	0.00114869	-0.00120564
3458.0516244550645	2912.795848765868	4336.518861683219	0.908727	20.849787	0.07766300000000001	-0.014670496299999999	0.0148048352	0.06455602440000001	0.0710472307	0.0675575011	-0.1143211619	0.031098748399999997	-0.041140316	-0.0713993259	0.08832770919999999	0.0341974932	0.0068526027	0.0672814211	0.0140412088	-0.0459050178	0.0	0.0	0.0	0.0	-0.0743418	0.181314	0.196915	-0.0024176	0.00103206	-0.00129049
