csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3078.2788172113387	2820.9852674427416	3767.63088202242	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00279549	0.112201	0.178471	-0.000948693	-0.0	0.000281038
3026.5471184295143	2820.7884868171727	3742.918994157126	1.257665	36.18375	0.1817826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00370349	0.20603	0.257801	-0.0008168859999999998	-0.0	0.000258533
3013.061378665752	2818.678960782021	3724.1294832564704	1.2915120000000002	37.157547	0.18086475999999999	-0.0240220129	-0.1370997745	0.0325280226	-0.037186838199999996	0.1067425231	-0.0578465015	-0.0305401142	0.10165515630000001	-0.11507901949999999	0.11526413640000001	-0.043110250499999996	0.0325639366	0.0880434588	0.08803856339999999	0.08803040460000001	0.0	0.0	-0.011929	0.0380134	0.257853	-0.00090709	-2.78992e-23	0.000257324
3016.810211797483	2821.7300626564715	3721.1909232789058	1.061536	30.541014	0.04852051000000001	-0.0559353275	-0.16420458359999998	0.0764660189	0.0392411478	0.1918967109	-0.10787742269999999	-0.0629817368	0.09792180880000001	-0.1986023806	0.1442801168	-0.009161265200000001	-0.022527997200000004	0.08803040460000001	0.0879863512	0.08791294529999999	0.0	0.0	-0.00847339	0.0640207	0.258236	-0.00121107	-0.0	0.000187812
3012.9799366025145	2822.5651718062018	3726.477962391167	1.092385	31.428547	0.14993483	-0.0040000225	-0.0901922475	0.0506820339	-0.0308507699	0.1860466755	-0.14204842480000002	0.0028718206	0.0273743942	-0.1792728311	0.1659992966	-0.035328773	0.0313090505	0.08800429800000001	0.0878819578	0.08767818349999999	0.0	0.0	-0.007629709999999999	0.200073	0.258305	-0.00116888	-0.000158528	0.000129133
3021.4747268590313	2821.710372803584	3730.802583221023	1.0431800000000002	30.012909	0.13746877	0.0419140927	0.028491973900000002	-0.006581843	0.0433327402	0.1683628018	-0.0778527835	0.0398161076	-0.0379769409	-0.0878709988	0.1260413064	-0.0026259763	-0.046045105700000005	0.08796514300000001	0.0877254451	0.0873264324	0.0	0.0	-0.007749029999999999	0.260002	0.326951	-0.00117839	-8.414949999999999e-26	0.000121682
3015.2911257876863	2817.280627517048	3723.5830457066772	1.111922	31.990639	0.1903956	0.0031377314	-0.0240563095	0.0706781962	-0.0151124576	0.0756451303	-0.0634019541	-0.0200538837	0.067078602	-0.0708280676	0.09309477880000001	-0.030505212099999998	0.0722731659	0.08791294529999999	0.08751690599999999	0.08685816140000001	0.0	0.0	-0.00951393	0.0839303	0.329644	-0.00132725	-0.0	0.000170142
3024.390485961489	2821.811887554101	3722.955332111889	0.9707690000000002	27.929602	0.020262280000000008	-0.050558231399999994	-0.07899330660000001	0.1331166369	0.0409398067	0.14397928869999999	-0.060786219800000006	-0.0579270984	0.06783447690000001	-0.1603226293	0.09487948939999999	0.0060678214	-0.0149891314	0.0878477127	0.087256464	0.08627399529999999	0.0	0.0	-0.0066455	0.0780859	0.327213	-0.00148412	-0.0	0.000144643
3017.2615573831154	2824.2313813930987	3725.891957840237	1.080374	31.082985	0.16322624499999996	-7.656979999999999e-05	-0.0488613395	0.0738944438	-0.012786892	0.1151247217	-0.1314046215	0.0021460426999999997	-0.0029178939000000003	-0.14371882019999999	0.1091544844	-0.0200492949	0.0694219957	0.0877694549	0.08694427369999999	0.0855747135	0.0	0.0	-0.00454136	0.218663	0.31606	-0.00137641	-0.0	6.45129e-05
3014.0102036846993	2818.39481380322	3722.893066973014	0.959311	27.599949	0.081713745	0.0327110471	0.0024870897	-0.0010967804	0.028222622200000002	0.0951134868	0.0033236371999999996	0.037986774300000005	-0.015830028200000002	-0.0626583924	0.0823853621	-0.0168732198	-0.0218184534	0.08767818349999999	0.0865805201	0.084761249	0.0	0.0	-0.00772355	0.200215	0.37012	-0.00132819	-2.64698e-23	0.000136764
3007.618417380129	2817.173335504305	3715.637510423172	1.089381	31.342117	0.15621172000000003	-0.0158768716	-0.0783524651	0.0502845268	0.0085098762	0.024031834199999998	-0.06496858700000001	-0.0370448471	0.0806458395	-0.0601723017	0.0755202747	0.0036012749	0.0743785133	0.08757391199999999	0.0861654192	0.0838346874	0.0	0.0	-0.00495868	0.0718432	0.36511	-0.00145393	0.000261497	0.000150828
3011.703344752378	2820.6339155768374	3712.7676173966524	0.971421	27.948359	0.08903142000000003	-0.0562862573	-0.1071679161	0.0598310568	-0.0034978559999999997	0.0986393332	0.0038447812	-0.0590188358	0.042135072	-0.11376513490000001	0.07478745690000001	-0.0588038027	-0.021039979700000003	0.0874566558	0.0856992169	0.0827962648	0.0	0.0	0.00969139	0.0899948	0.370667	-0.00193719	0.0005106	-0.000130264
3005.127023057077	2820.951193385948	3714.666095118984	1.077554	31.001848	0.1853338300000001	-0.0102489504	-0.091783382	0.002659404	0.024532895699999998	0.059299852400000005	-0.13138886789999998	0.0027375147999999998	0.010553338	-0.1339584404	0.1208117789	0.0226734081	0.0628323066	0.0873264324	0.0851821898	0.081647367	0.0	0.0	-0.00308841	0.214285	0.362054	-0.00173505	9.83059e-05	4.83185e-05
