csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3567.8756842140474	2796.6570522593347	4084.835332336148	n/a	n/a	n/a	0.0175136398	0.0148892451	-0.078153515	0.0306975323	-0.0238366779	0.0390299104	-0.0020314836	0.055856713499999995	-0.0183650401	0.42299285159999994	-0.0949656143	0.4205081799	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	6.50233e-05	0.0919714	0.135581	0.000391787	-0.0	5.89505e-05
3504.881819321205	2787.901658909029	4052.2196929918896	1.1990710000000002	33.173321	0.05629352489999999	-0.0043797951	-0.0018708804	-0.0661875004	0.09782361949999999	0.0261207845	-0.061244638399999995	-0.0005445531	0.0347810653	-0.040998699300000004	0.2225823659	-0.0352677421	0.241227941	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	7.01582e-05	0.142573	0.140889	0.000386025	-0.0	6.07643e-05
3462.442135312253	2784.3551066894465	4029.307863937729	1.053202	29.137747	0.08155556870000001	-0.0494411147	-0.0152652806	-0.0330092848	0.0662129563	-0.0299727931	-0.0325499729	-0.015459002099999999	0.0378837637	0.022270267200000003	0.10427848099999999	-0.0153630644	0.1406354571	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	5.93595e-05	0.0877677	0.164407	0.000444464	-0.0	5.47739e-05
3441.224854950353	2788.489046432988	4022.79175262924	1.100551	30.447693	0.1085200545	-0.0726207703	-0.012824581000000002	0.0377545841	0.0350671814	0.0340752242	0.0381808289	-0.0390060726	-0.0194692931	0.0511963804	0.043035425999999995	0.0176294141	0.0892415359	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	0.0	0.0181107	0.198771	0.000410444	-0.0	0.0
3437.734726726458	2792.103168963096	4031.923232543432	1.102079	30.48996	0.1876139603709	-0.0415198638	-0.0444726286	0.026266175699999998	0.015336588500000001	0.0195325729	-0.059885435599999995	0.0043702016	0.0205720061	0.0458560291	2.92543e-05	-0.0368137919	0.0099103148	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	1.03709e-08	0.173258	0.181434	0.000713037	-0.0	0.0
3438.6481352789515	2788.1082225337514	4041.8376793236603	0.998778	27.632061	0.05014131037089997	-0.0083406682	-0.050780361399999994	-0.003907565	0.04251929769999999	-0.0650017269	-0.0379908397	0.0338923212	0.0329732097	0.0122001414	-0.0063386460999999995	-0.061992503399999996	0.0233519302	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	0.0	0.170967	0.200767	0.000142691	-0.0	0.0
3436.471031849266	2791.639363980757	4040.577560522097	0.888167	24.571901	0.08680580000000002	0.0073594475	-0.047731283799999996	0.011285481000000002	0.06325417259999999	0.0331610965	-0.035867783	0.028815978500000002	0.015763593500000003	0.0054764457	-0.0074389355	-0.0111465073	0.003901747	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	0.0	0.134704	0.163878	0.000415767	-0.0	0.0
3438.450376472154	2793.437682595984	4035.0372792511375	0.96851	26.794657	0.14310945000000003	-0.0288721735	0.0048805785	-0.0012288542	0.0344063208	-0.018496608	-0.0539767754	-0.0094789654	-0.0085813291	-0.017075323400000002	-0.0162764275	-0.0227802047	-0.0098403414	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	0.0	0.047425	0.207058	0.000668776	-0.0	0.0
3446.1417448987904	2796.803454598808	4038.014180981529	1.001018	27.69401	0.0316983614092	-0.033386319399999996	0.033646793700000004	0.0276249306	0.0280720645	-0.026462816899999998	0.0252751389	-0.0409339738	-0.0147344518	0.0075579501	0.0404704656	-0.022497402799999996	0.016373203700000002	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	1.14092e-08	0.0671013	0.195542	0.000678897	-0.0	0.0
3440.048695059441	2783.849811165557	4034.0999317163564	1.35415	37.46373	0.1787261015908	-0.0021967857	-0.039958174900000004	-0.0264641254	0.0566618391	0.010363536	-0.059173488600000004	0.0221627409	0.0395989021	0.0062761521	-0.010328147	0.0046126882	0.0056379448	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	0.000140913	0.220335	0.193574	0.000329887	-0.0	0.00011866
