onset	duration	trial_type
30.608	5.9	n/a
37.807	5.9	low
47.406	5.9	n/a
55.806	5.9	n/a
64.205	5.9	high
73.804	5.9	n/a
83.404	5.9	n/a
90.603	5.9	low
97.803	5.9	n/a
107.402	5.9	n/a
115.815	5.9	low
124.214	5.9	high
131.413	5.9	n/a
139.813	5.9	low
147.012	5.9	n/a
155.412	5.9	low
165.011	5.9	low
172.21	5.9	n/a
179.41	5.9	n/a
187.809	5.9	n/a
195.009	5.9	low
204.608	5.9	low
214.207	5.9	n/a
223.806	5.9	n/a
262.203	5.9	n/a
270.603	5.9	n/a
280.202	5.9	n/a
287.402	5.9	n/a
297.014	5.9	low
304.214	5.9	high
312.613	5.9	n/a
321.012	5.9	n/a
328.212	5.9	low
337.811	5.9	low
345.011	5.9	n/a
353.41	5.9	n/a
363.009	5.9	low
371.409	5.9	low
381.008	5.9	n/a
388.207	5.9	n/a
395.407	5.9	low
402.606	5.9	high
411.006	5.9	low
419.405	5.9	n/a
427.804	5.9	n/a
435.004	5.9	n/a
444.603	5.9	n/a
454.202	5.9	low
493.813	5.9	high
503.412	5.9	low
510.611	5.9	low
517.811	5.9	n/a
526.21	5.9	low
535.809	5.9	n/a
545.409	5.9	n/a
553.808	5.9	n/a
561.007	5.9	n/a
569.407	5.9	low
576.606	5.9	n/a
585.006	5.9	low
594.605	5.9	n/a
603.004	5.9	n/a
612.604	5.9	n/a
621.003	5.9	low
630.602	5.9	n/a
637.802	5.9	n/a
647.414	5.9	n/a
657.013	5.9	n/a
664.213	5.9	high
672.612	5.9	n/a
679.812	5.9	low
687.011	5.9	low
