csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3631.537368593826	3303.8398682534917	4511.178362454244	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.07306759999999998	0.126515	0.000547638	-0.0	0.0
3567.340403963459	3304.2994594997804	4483.85080026672	1.223683	33.082905	0.0520298168461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.68461e-08	0.0763038	0.115914	0.00131149	-0.0	0.0
3538.531164694161	3302.964443727237	4461.243245918242	1.259357	34.047359	0.07402196684609998	-0.0724066223	0.044600659400000006	-0.005424276600000001	0.0313701646	-0.06999871469999999	0.0019873963	0.0530377581	-0.0740633417	0.0093390491	-0.0038116334	0.0918236597	-0.042703312	0.0880434588	0.08803856339999999	0.08803040460000001	0.0	0.0	-0.0145074	0.0398707	0.116003	0.0013574	-0.000413939	0.0
3534.2143024617944	3306.477280223682	4464.918551938159	1.149155	31.067987	0.10278697	-0.0973319088	-0.02655405	0.060262189199999996	-0.0072963622	0.0061541982	-0.0302805809	0.0797663326	-0.024316784100000002	0.027001109500000002	0.0350373199	0.0004698978	-0.11545092650000001	0.08803040460000001	0.0879863512	0.08791294529999999	0.0	0.0	-0.00864583	0.0946846	0.0943591	0.00142441	-0.000181647	0.00011005
3542.5868651728065	3311.5099767504107	4475.997943867229	1.138941	30.791855	0.12768552	-0.0879703725	0.0982096165	-0.0015226489000000002	0.1013475957	-0.0018156845	0.0371668367	-0.0120329449	-0.049593655800000004	-0.054339173399999996	-0.0131628478	0.1223909284	-0.12768082960000002	0.08800429800000001	0.0878819578	0.08767818349999999	0.0	0.0	-0.0193326	0.0321349	0.0586376	0.00123778	-0.000303946	0.000175672
3539.0450768646806	3307.2787140068817	4481.077039052404	1.154783	31.220142	0.14120584000000003	-0.1441533166	0.0134552342	0.1070760864	0.0194467401	-0.0336601021	-0.0360908084	0.10763177310000001	-0.06330511559999999	0.028157707799999997	0.0387111382	0.0066423613	-0.1330159116	0.08796514300000001	0.0877254451	0.0873264324	0.0	0.0	-0.0101366	0.117804	0.08365369999999998	0.00128032	-9.56652e-05	-2.64698e-23
3546.5102409608394	3314.662406724233	4486.390667151675	1.128406	30.507034	0.16630289	-0.1197975433	0.1150106974	-0.006057823	0.136764431	0.0158018531	0.0171213479	0.0013222048999999999	-0.09441539269999999	-0.0958385802	-0.0366169789	0.1063232757	-0.1866535359	0.08791294529999999	0.08751690599999999	0.08685816140000001	0.0	0.0	-0.0420199	0.0473211	0.0759582	0.00135343	-0.0008383979999999999	0.000308981
3531.6767457204132	3310.841408064956	4478.263429643838	1.2529610000000002	33.874432	0.1241358	-0.0676255032	0.041396713599999996	0.1387603043	-0.0136325986	-0.1052821833	-0.0545126664	0.041781987400000005	-0.08072011679999999	0.0792677317	0.0262222897	0.0360553807	-0.1117416067	0.0878477127	0.087256464	0.08627399529999999	0.0	0.0	-0.0341114	0.11519	0.0956425	0.00162264	-0.000596106	0.000370961
3530.125777253695	3309.8259580464687	4467.934673797702	1.369593	37.027645	0.058285699999999975	-0.0513692246	-0.025607516099999998	0.0341726122	0.020183784099999998	0.1891289954	-0.0038790352000000004	0.0144262144	0.0032575019	-0.0690330525	0.0222400219	-0.1309046388	-0.1297743002	0.0877694549	0.08694427369999999	0.0855747135	0.0	0.0	-0.0355503	0.0821034	0.106151	0.00169452	-0.000748373	0.000330074
3518.726159023313	3311.033412717185	4452.320118969576	1.453698	39.30146	0.12273705	0.0707340378	0.1077324368	-0.0242934258	0.0476791501	-0.0838020515	0.043508324699999996	-0.0910337928	-0.017803758	0.0258132745	-0.0561366448	0.1183883481	0.0303348702	0.08767818349999999	0.0865805201	0.084761249	0.0	0.0	-0.0397512	0.0251612	0.0668967	0.00152923	-0.000891451	0.000191649
3505.32074466871	3302.67537594971	4442.383912816474	1.341676	36.272903	0.13591745	0.0343890316	-0.1062023328	0.022306186600000003	-0.0288247989	0.0139610073	-0.0425007649	0.0159487068	0.074333685	-0.00011406309999999999	0.0701657678	-0.060684876500000005	-0.0138010579	0.08757391199999999	0.0861654192	0.0838346874	0.0	0.0	-0.0320183	0.0979117	0.0913582	0.00148608	-0.000516671	0.00039317
3513.5671373258833	3307.978576268253	4441.573769252105	1.246994	33.713112	0.16137365	0.094935516	0.0791691748	-0.0431847988	-0.0130440114	0.0485618707	0.062396111399999996	-0.0896857101	0.0337102869	0.0064433536999999996	-0.0853627402	0.0072808284	0.0234117912	0.0874566558	0.0856992169	0.0827962648	0.0	0.0	-0.0471732	0.0145132	0.0556675	0.00155319	-0.000944294	0.000345312
3503.031835252946	3299.931088461773	4438.630902184254	1.218614	32.945866	0.186592	0.0180787267	-0.0822417722	0.0050646018	-0.008787515899999999	-0.0402220139	-0.021395717	0.025302687	0.0898891429	0.0288075183	0.0655860308	-0.006519129300000001	0.0268938477	0.0873264324	0.0851821898	0.081647367	0.0	0.0	-0.0321944	0.119388	0.083842	0.00171198	-0.00042681	0.000440316
3517.6374037782234	3307.664314510116	4447.325144652846	1.099516	29.725969	0.13567505	0.0281485333	0.0597120999	-0.0354684573	-0.0101903638	0.0394831085	0.0029203631	-0.0406903022	0.057398112800000005	-0.0179399315	-0.0787014637	-0.005563089300000001	-0.0170425115	0.08718326109999999	0.08461464449999999	0.0803895268	0.0	0.0	-0.0419004	0.0365232	0.0588979	0.0016881	-0.000694216	0.000368399
3515.111130537592	3303.0307436762114	4447.217462034949	1.082776	29.273403	0.10306634999999999	0.020925638700000002	-0.017827658899999998	0.048047799100000003	0.018492385400000002	-0.058741538600000004	0.0045329704	7.3385e-05	0.0371849594	0.0788956737	0.0366655796	0.0415479721	0.010239764200000001	0.087027163	0.08399691769999999	0.0790244225	0.0	0.0	-0.0290464	0.0852795	0.0660952	0.00178383	-0.000174561	0.000438189
3521.751778460769	3307.84756756908	4447.198152448927	1.123473	30.373672	0.0543486	-0.0037038856	0.0134155071	-0.010832550900000001	-0.0076083086	0.12602744300000002	0.009306031999999999	0.0043839296	0.0725531879	-0.0322785803	-0.0232629258	-0.0788705722	-0.0368056332	0.08685816140000001	0.08332937559999999	0.0775538758	0.0	0.0	-0.0350941	0.062873	0.0696058	0.0017351999999999997	-0.000508724	0.000373306
3513.558931143519	3312.674469054193	4443.81374965033	1.23291	33.33234	0.094644	0.0877938202	0.0618118484	0.016739004499999998	0.044667527400000004	-0.07158247870000001	0.0162859793	-0.1031787882	0.0532997937	0.0415935425	-0.011550039599999999	0.0736001093	0.0170601179	0.0866762813	0.0826124142	0.0759798486	0.0	0.0	-0.0273424	0.0242721	0.0349776	0.00168104	-0.000525225	0.000170703
3513.5254909503874	3305.937863838829	4440.705965540714	1.384643	37.43454	0.2163651	-0.025436006299999998	-0.0636645119	-0.0103864602	-0.0711270592	0.0970540815	-0.031419642000000005	0.0635054087	0.08941811699999999	0.0101955256	-0.006982716	-0.09248473619999999	-0.0590127292	0.08648154960000001	0.0818464586	0.0743044413	0.0	0.0	-0.0334369	0.123	0.0902579	0.00224049	-0.000277584	0.00048886
3521.127698292017	3310.796854499245	4444.813195577496	1.381946	37.361614	0.1926171	0.0708262906	0.0700612101	-0.0296780525	0.0719255521	-0.07794341169999999	0.0656312152	-0.0791490894	0.010939706100000002	0.018279831399999998	-0.0187522722	0.1183823478	0.0151318924	0.08627399529999999	0.08103196309999999	0.0725298893	0.0	0.0	-0.0431487	0.0158686	0.0538744	0.00200242	-0.0007310809999999999	0.000392619
3509.9047181370124	3304.50631534058	4442.063687912761	1.335734	36.112255	0.1774172	0.010956641599999999	-0.0782007797	0.0223905343	-0.0795952289	0.021577801	-0.11922712630000001	0.0528293482	0.0758194858	0.011966643600000002	0.008221308299999999	-0.1120354749	-0.031497274	0.08605364900000001	0.08016941080000001	0.0706585605	0.0	0.0	-0.0404719	0.102786	0.08289359999999998	0.00241283	-0.0	0.000358034
3517.956419117608	3307.5595605907365	4446.815092834588	1.261499	34.105278	0.10818009999999999	0.054101767300000006	0.0485275513	-0.08443406390000001	0.0559369505	-0.0481746482	0.1328692057	-0.0446221892	0.0286574117	0.0020196805	-0.0556748487	0.1130955715	8.8827e-06	0.0858205436	0.0792593133	0.0686929517	0.0	0.0	-0.0442257	0.0519846	0.0562206	0.00234971	-0.00046251	0.000344626
3504.094741023591	3303.8618798365515	4444.219385262289	1.28736	34.804436	0.07561445000000001	0.0573855738	-0.0807080266	0.0209300618	-0.0794954355	-0.046982689400000006	-0.1320019841	0.0077774485999999995	0.0866208991	0.055298435599999994	0.0299022466	-0.0336060546	0.013954836000000002	0.0855747135	0.07830221009999999	0.0666356857	0.0	0.0	-0.0360812	0.0986823	0.0548483	0.00248924	-0.000234275	0.00036486
3512.7918582470825	3307.969029075601	4445.944410423756	1.249182	33.772278	0.061762649999999975	0.0422640076	-0.0016941873	-0.0651075589	-0.0299485286	0.0738008465	0.1707019394	0.0070558146999999995	0.0567037124	0.0319478856	-0.0659927307	0.0039749653	0.009682102	0.08531619509999999	0.077298669	0.0644895074	0.0	0.0	-0.0493908	0.08677809999999998	0.0659945	0.00267012	-0.000439426	0.000486882
