csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3691.895074555196	3264.2310536976843	4483.45443389177	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0070636	0.08010649999999998	0.110463	-0.00126993	-0.000165042	0.000514617
3633.164839607641	3267.3387178602043	4455.308117452052	1.358598	37.862427	0.14822027899999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000403771	0.0402727	0.174087	-0.000766607	-0.000290193	0.000381038
3613.3706767835997	3267.830206176486	4444.53332332204	1.099915	30.653246	0.11058563499999996	-0.0339974561	0.0014834057000000002	-0.0092302166	0.11029264529999999	-0.0581398882	0.0366816232	-0.0090881882	0.058116391399999995	-0.0026943237	0.0041048175	0.136169165	-0.0677118919	0.0880434588	0.08803856339999999	0.08803040460000001	0.0	0.0	0.000597956	0.0960317	0.166663	-0.00143811	-0.000378626	0.000565271
3602.662848088649	3266.208765056503	4441.026409036011	1.092822	30.455566	0.127962644	-0.050027064	0.0331089292	-0.0026845587	0.017671599099999998	-0.0940440459	-0.11018319039999999	0.09468602970000001	0.0364514338	-0.0182491513	-0.0102010716	-0.0036689241999999997	0.0613714874	0.08803040460000001	0.0879863512	0.08791294529999999	0.0	0.0	0.0142402	0.167261	0.157219	-0.00129187	-0.000272699	0.000986046
3606.450343850027	3267.3904534724443	4438.436054075304	1.036756	28.893082	0.0794037	0.0320131034	0.0925769041	-0.004394257800000001	0.0148910014	-0.09431055619999999	0.11093645949999999	0.11011740380000001	0.044567101	0.0226504588	0.0733954793	0.0620534434	0.005196322	0.08800429800000001	0.0878819578	0.08767818349999999	0.0	0.0	0.0121011	0.182678	0.122012	-0.000921694	-0.000284404	0.000835115
3595.863970918315	3270.898480725141	4434.358649556324	1.253144	34.92355	0.23578896800000004	-0.0545339686	-0.0067692948	0.0243517496	0.0546974856	0.0193975201	-0.1118923429	-0.047893238	0.0389466967	-0.023622075699999998	-0.0355950501	-0.027508645800000002	0.0021182857	0.08796514300000001	0.0877254451	0.0873264324	0.0	0.0	0.000575482	0.0247083	0.15318	-0.0007666939999999998	-0.000512475	0.000515673
3604.8252416872356	3270.2353242409717	4436.501157055319	0.988868	27.558519	0.062758918	0.0269106442	0.011992746299999999	-0.046356791900000006	0.07180424740000001	0.0212075869	0.0781059441	-0.0428102597	0.0234454148	-0.0490897197	0.0390307019	-0.0139864916	0.017722033	0.08791294529999999	0.08751690599999999	0.08685816140000001	0.0	0.0	0.002669	0.0520407	0.170373	-0.000955146	-0.000386527	0.000524073
3603.624633429629	3270.5960037649406	4435.089600592048	1.092593	30.449205	0.10552291	-0.0504533279	-0.0010543845	0.0009542106	0.046748343	-0.1173395764	-0.0940050651	0.0606926888	0.0712633664	0.0064050201000000005	-0.0301718594	0.0716723066	-0.050361004800000005	0.0878477127	0.087256464	0.08627399529999999	0.0	0.0	0.00580861	0.118503	0.163987	-0.0013723	-0.000241877	0.000495177
3600.424454448113	3267.3360722891243	4435.006863781782	1.1057	30.814474	0.10884596599999996	0.032609392	0.0739985249	-0.06727355360000001	0.0207668343	-0.0435503358	0.08929785929999999	0.0420052722	0.040525813	-0.0404377669	0.054826694	-0.0273725143	0.0353582369	0.0877694549	0.08694427369999999	0.0855747135	0.0	0.0	0.000522744	0.05174	0.163059	-0.000861144	-0.000425408	0.000472482
3601.737379223409	3267.5271413116016	4434.124896771042	1.345555	37.498928	0.058330194	-0.0069546725	-0.0933157199	0.0044228994	0.07533230070000001	0.014483039	-0.0636862159	-0.0794147769	0.026050394100000002	0.011856421200000002	-0.0248417441	0.035947095899999996	-0.12716973980000001	0.08767818349999999	0.0865805201	0.084761249	0.0	0.0	-0.00635045	0.0227442	0.16273	-0.000660058	-0.000577612	0.000561836
