onset	duration	trial_type
30.619	5.9	n/a
39.017	5.9	n/a
48.616	5.9	low
55.815	5.9	n/a
63.014	5.9	n/a
71.412	5.9	n/a
81.011	5.9	n/a
88.21	5.9	n/a
95.409	5.9	n/a
105.024	5.9	high
113.422	5.9	n/a
123.021	5.9	low
131.42	5.9	n/a
138.619	5.9	n/a
145.817	5.9	low
153.016	5.9	low
162.615	5.9	low
172.213	5.9	low
181.812	5.9	n/a
189.011	5.9	low
197.409	5.9	high
207.024	5.9	n/a
215.423	5.9	low
223.822	5.9	n/a
262.216	5.9	low
269.415	5.9	n/a
276.614	5.9	n/a
285.012	5.9	n/a
292.211	5.9	n/a
301.81	5.9	low
311.425	5.9	high
321.023	5.9	n/a
330.622	5.9	low
339.02	5.9	n/a
346.219	5.9	high
354.618	5.9	low
363.017	5.9	n/a
371.415	5.9	n/a
379.814	5.9	low
387.013	5.9	low
396.611	5.9	n/a
406.21	5.9	low
413.409	5.9	n/a
421.824	5.9	n/a
431.423	5.9	low
439.821	5.9	n/a
449.42	5.9	n/a
456.619	5.9	n/a
493.813	5.9	n/a
502.211	5.9	n/a
511.81	5.9	low
521.425	5.9	n/a
529.824	5.9	n/a
539.422	5.9	n/a
546.621	5.9	low
555.02	5.9	low
562.219	5.9	n/a
569.418	5.9	low
576.616	5.9	n/a
585.015	5.9	low
594.614	5.9	low
603.012	5.9	high
610.211	5.9	n/a
619.81	5.9	n/a
629.425	5.9	n/a
637.823	5.9	low
646.222	5.9	n/a
655.821	5.9	high
664.219	5.9	n/a
673.818	5.9	n/a
681.017	5.9	low
688.216	5.9	n/a
