csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3718.377658861517	2992.0587886256194	3986.448093079735	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.119113	0.0474923	-0.000108734	-0.0	0.0
3629.7246936767433	2986.76917601208	3940.289084321432	1.413255	42.180534	0.11292165	-0.1419673256	-0.0344539507	0.09349265849999999	-0.0268134011	0.1357015584	-0.1166719798	0.11920452050000001	-0.19789449620000002	0.0303068679	-0.0095297535	0.3685447267	0.06263496730000001	0.0878733389	0.0878684906	0.0878604103	0.0	0.0	0.216557	0.0622905	-0.000122323	-0.0	0.0
3594.3567261444964	2984.966798350129	3912.5295971661385	1.290919	38.529232	0.12787379999999998	-0.058812730599999995	-0.062178465700000005	0.0580580479	-0.1197487528	0.0734204409	-0.21550491239999997	0.06864758730000001	-0.2139318434	0.035635069	-0.0774873877	0.24402715870000002	0.0990803749	0.0878604103	0.0878167809	0.08774408130000001	0.0	0.0114636	0.150982	0.0383113	0.000414797	-0.0	0.0
3577.7093396685436	2985.6410456665794	3915.5313932480394	1.356303	40.480721	0.0706467	-0.0777323636	-0.1438721708	-0.0776305999	-0.1526332903	0.2281562663	-0.3343636813	-0.0461778503	-0.343110485	0.083755394	-0.0026496503000000005	0.2618320221	0.17855152370000002	0.087834555	0.08771339189999999	0.0875115773	0.0	0.010406	0.131937	0.0855694	0.000349077	-0.0	0.0
3588.9483924566503	2999.029018663376	3957.218502360533	1.45487	43.422577	0.09989964550000001	-0.2256447809	-0.09951857900000001	-0.023412557200000003	0.033947294700000005	0.2559955109	-0.1974341425	0.046798239500000005	-0.3149859759	0.0576289743	0.1519261693	0.2034250259	-0.0412135677	0.0877957767	0.08755838449999999	0.08716320609999999	0.0	0.0096334	0.188046	0.0597499	5.10609e-06	-0.0	0.0
3585.067445166193	3000.4747040574653	3967.687106870875	1.587129	47.370018	0.2892688445	-0.1991948831	-0.11488080699999999	0.0764128204	0.0031210558	0.07611155650000001	-0.0599386376	0.10625165519999999	-0.2577722525	-0.0686041362	0.1204061938	0.0021204261	-0.027476219399999998	0.08774408130000001	0.0873518499	0.0866994291	0.0	0.0622651	0.0595802	0.00408996	-0.000242173	-0.000519116	0.000283833
3587.914934037324	3008.8533304165057	3960.268664873577	1.585688	47.327026	0.15159891000000003	-0.17010775460000002	0.08528262	0.0486742145	-0.046894925899999995	0.0039454165	0.0506465122	0.21523981039999998	-0.08716533050000001	0.0406710182	0.11407222939999999	-0.1806797254	-0.070012394	0.0876794762	0.0870939096	0.0861208602	0.0	0.0992297	0.0397282	-0.0543107	-0.000632642	-0.000553406	0.000586707
3586.7561576801577	3006.7738394992134	3945.8755761042135	1.586055	47.337959	0.20486454	-0.060729991500000004	0.1063486283	0.1974232007	0.0205880261	-0.0080468267	0.07983676599999999	0.23097059829999997	0.0505239443	-0.0611412035	0.0211539342	-0.053624512699999995	-0.24379312079999998	0.0876019711	0.08678471539999999	0.0854282655	0.0	0.106754	0.162938	-0.07442849999999998	-0.000941636	-0.000344017	2.48372e-05
3577.458348448996	3000.766602484532	3928.971723568542	1.469289	43.852936	0.28419209	0.029573360400000002	0.0491220202	0.183338373	-0.16000441699999998	0.0618203167	0.08873674349999999	0.1576516232	-0.007430427900000001	-0.0036495084000000002	-0.180738442	-0.0867439274	-0.0741802523	0.0875115773	0.0864244493	0.084622562	0.0	0.0858728	0.00700217	-0.0426158	0.000174222	-0.000141058	-0.000167593
3574.3222019081927	2998.309002543278	3916.0097677109807	1.347999	40.23288	0.15502538	0.0939717942	0.14703172609999998	0.0707727702	-0.1334662861	0.13971520070000001	-0.013190269499999999	0.1207005577	0.0363520782	0.0864892769	-0.0991669645	0.0194770841	0.0622215193	0.0874083081	0.0860133233	0.0837048165	0.0	0.0525366	0.042317	0.0192882	0.000371734	-0.000149117	-0.000451429
3566.5283263790584	2992.9286133239284	3908.5225471833974	1.221716	36.463783	0.112878375	0.1132161376	0.08677317960000001	0.1295309986	-0.0103899932	0.0940012818	0.0136045479	0.10730192109999999	0.0626000617	-0.0542432743	-0.0450487447	0.0985998501	-0.0745217349	0.08729217869999999	0.0855515794	0.0826762441	0.0	0.0541899	0.135293	0.0235732	0.000506018	-6.97075e-05	-0.000517017
3570.5385003899146	2988.9817334748955	3902.0709342130012	1.109655	33.119179	0.13405906999999997	0.11095523060000001	0.021489591000000002	0.12009825630000001	-0.0981710379	0.0162246094	0.10912113429999999	0.0563414242	0.055486786399999995	-0.0235905248	-0.1483472813	-0.0266955289	-0.0138267261	0.08716320609999999	0.0850394892	0.0815382065	0.0	0.0597722	0.0372107	0.008138549999999998	0.000240597	-8.45559e-05	-0.000535944
3558.959857310896	2984.276570002477	3894.124380578999	1.05278	31.421667	0.037430005	0.125571372	0.0639708566	-0.0355626624	-0.09424420480000001	0.0422023254	0.0171245465	-0.0165276691	0.0312613902	0.054743470700000005	-0.06552157	-0.0032003098	0.1217282477	0.0870214095	0.0844773541	0.0802922108	0.0	0.0627134	0.0184748	0.0150505	0.000321689	-0.00017469	-0.000530351
3563.196859158201	2985.711166517774	3899.2369249984868	1.092731	32.614056	0.09750060000000002	0.11586640349999999	0.0403540463	-0.0059830039000000005	0.0477090797	0.09091477279999999	0.05588067309999999	0.0028608859000000004	0.0844671424	-0.015883776999999998	0.0326995375	0.0516331915	0.0009136194	0.08686680960000001	0.083865505	0.0789399064	0.0	0.06711	0.105926	0.0136678	0.000321689	-0.000232442	-0.000558001
3561.060176473245	2982.555402070516	3897.595852261461	1.066676	31.836414	0.10540604	0.0646092725	-0.0542163987	0.0215035759	-0.0120926959	-0.010982220800000001	0.1108653673	-0.0349684616	0.0183979482	-0.0634905239	-0.06696479429999999	-0.031441430299999996	0.012186831799999999	0.0866994291	0.0832043019	0.07748308400000001	0.0	0.0635215	0.0338135	0.007487009999999999	0.000488001	-0.000509594	-0.00053098
3558.9843760378644	2985.766937055236	3891.978513522845	1.041169	31.0751	0.059190039999999985	0.034175296800000005	0.0497309855	-0.0973597274	-0.013940226799999999	-0.0417751517	0.0073377151	-0.0401663892	0.018602907	0.08277014190000001	0.0044287892	-0.012719705	0.060018482000000005	0.0865192927	0.08249413400000001	0.0759236724	0.0	0.0634947	0.0632073	0.0203537	0.000518526	-0.00028928	-0.000443764
3559.982536966193	2984.6302182643954	3892.5671771354414	1.116402	33.320545	0.14720895	0.0643268683	0.0218454394	0.0139770869	0.12123373330000001	-0.0650509817	-0.0363227526	-0.0146042935	0.058266094500000004	-0.0713332272	0.047200103099999995	0.0818022226	-0.0631994178	0.086326427	0.081735419	0.0742637362	0.0	0.0546271	0.158834	0.00865865	0.000192323	-0.000405064	-0.000622169
