onset	duration	trial_type
30.615	5.9	high
40.213	5.9	low
47.412	5.9	low
55.811	5.9	n/a
65.426	5.9	low
73.825	5.9	low
83.423	5.9	n/a
90.622	5.9	low
97.821	5.9	n/a
107.419	5.9	n/a
115.818	5.9	n/a
124.217	5.9	high
131.416	5.9	n/a
138.614	5.9	n/a
147.013	5.9	n/a
155.412	5.9	n/a
165.01	5.9	n/a
172.226	5.9	n/a
180.624	5.9	n/a
190.223	5.9	low
199.821	5.9	n/a
209.42	5.9	low
217.818	5.9	n/a
225.017	5.9	low
262.211	5.9	n/a
270.61	5.9	n/a
277.825	5.9	n/a
287.424	5.9	low
297.022	5.9	n/a
306.621	5.9	low
315.02	5.9	low
323.418	5.9	low
330.617	5.9	high
340.215	5.9	n/a
347.414	5.9	n/a
355.813	5.9	n/a
363.012	5.9	low
371.41	5.9	low
381.026	5.9	n/a
390.624	5.9	n/a
397.823	5.9	n/a
406.222	5.9	n/a
414.62	5.9	n/a
424.219	5.9	low
433.817	5.9	n/a
441.016	5.9	n/a
448.215	5.9	high
455.414	5.9	low
493.824	5.9	low
503.423	5.9	n/a
510.622	5.9	n/a
519.02	5.9	low
528.619	5.9	low
535.818	5.9	low
544.216	5.9	low
551.415	5.9	n/a
561.013	5.9	n/a
568.212	5.9	n/a
576.611	5.9	n/a
585.01	5.9	n/a
594.625	5.9	high
604.223	5.9	low
613.822	5.9	n/a
623.42	5.9	high
631.819	5.9	n/a
639.018	5.9	low
646.217	5.9	n/a
655.815	5.9	n/a
664.214	5.9	n/a
672.612	5.9	low
679.811	5.9	n/a
688.21	5.9	n/a
