onset	duration	trial_type
30.624	5.9	n/a
37.822	5.9	low
46.221	5.9	n/a
54.62	5.9	n/a
61.819	5.9	n/a
71.417	5.9	n/a
79.816	5.9	low
89.414	5.9	n/a
96.63	5.9	n/a
105.028	5.9	n/a
114.627	5.9	low
121.826	5.9	low
131.424	5.9	low
138.623	5.9	n/a
147.022	5.9	low
154.221	5.9	n/a
161.419	5.9	n/a
169.818	5.9	n/a
179.416	5.9	n/a
189.015	5.9	high
198.63	5.9	n/a
207.029	5.9	low
216.627	5.9	high
223.826	5.9	low
262.22	5.9	n/a
269.419	5.9	n/a
277.817	5.9	n/a
287.416	5.9	n/a
297.014	5.9	low
305.43	5.9	n/a
312.629	5.9	high
322.227	5.9	n/a
330.626	5.9	n/a
337.824	5.9	low
347.423	5.9	n/a
354.622	5.9	low
363.02	5.9	low
372.619	5.9	n/a
379.818	5.9	n/a
389.416	5.9	n/a
396.615	5.9	high
403.814	5.9	n/a
413.429	5.9	low
420.628	5.9	low
430.226	5.9	low
438.625	5.9	n/a
447.024	5.9	low
455.422	5.9	n/a
493.816	5.9	low
502.215	5.9	low
509.414	5.9	low
517.829	5.9	n/a
525.028	5.9	high
534.626	5.9	n/a
544.225	5.9	n/a
553.823	5.9	n/a
563.422	5.9	n/a
570.621	5.9	n/a
579.019	5.9	n/a
586.218	5.9	low
594.617	5.9	low
601.816	5.9	high
610.214	5.9	n/a
617.43	5.9	n/a
625.828	5.9	n/a
634.227	5.9	n/a
643.826	5.9	n/a
653.424	5.9	n/a
660.623	5.9	low
670.221	5.9	low
679.82	5.9	n/a
687.019	5.9	low
