csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3433.1053840705395	2975.7607062920306	3995.889899077741	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.052579	0.0866973	0.000157943	-0.0	0.0
3339.122476870251	2974.0296631143565	3969.244832078349	1.281421	30.964703	0.016828531589999994	0.032645233100000004	-0.0352091899	0.051913781900000004	-0.025783873	0.0228909787	-0.0267846957	-0.03740695	0.0086095008	-0.039315625	0.0682172377	-0.0006591814	0.0066673651	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	1.55759e-06	0.0520503	0.100048	0.000107493	8.50148e-06	0.0
3329.857780590101	2975.484643946467	3964.2109625724843	1.269742	30.682482	0.15152447159	0.0429500543	0.0387635648	0.017165755300000002	-0.026724879	-0.02886256	0.019973191	-0.0364079211	-0.0425611052	-0.014700479499999999	0.046437671900000005	-0.0005178321	-0.0028253744	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	-0.00378237	0.017263299999999995	0.203149	0.0	-8.10564e-05	0.0
3320.1095438665307	2975.952797896317	3957.341221640495	1.108627	26.789238	0.1449091903	0.048936318	0.0445212449	-0.0490555082	0.0111907769	0.0044298655	-0.0020763375	-0.0478691815	-0.045049132900000004	0.058294658099999994	-0.0024749187	-0.0271368458	-0.0019413276	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	-8.34897e-05	0.110467	0.222517	-0.000445525	4.61908e-05	0.0
3306.781768569032	2976.417623737519	3961.3589249069255	1.144148	27.647573	0.09270161009999998	0.0335056661	-0.061498169000000005	-0.006083035400000001	0.012105906699999999	0.0418244189	-0.0077330228	-0.0451870734	0.054377106900000007	0.012169970700000001	-0.014379370700000001	-0.056456143099999995	-0.0179337748	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	-7.58131e-05	0.165886	0.210118	0.0	-5.80287e-06	0.0
3298.8419954253923	2974.5695847404418	3958.211031394202	1.076613	26.015652	0.0507269593	0.031421864199999996	0.0091502688	0.0196991546	-0.0006937778999999999	-0.0174473039	0.052780065999999994	-0.0443435122	-0.0209447009	-0.0273950474	0.0220009828	-0.0079000602	-0.047013930999999995	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	-9.63859e-05	0.139582	0.202039	0.000293255	-3.90156e-05	0.0
3298.8831507718455	2973.218031284785	3947.467103213082	1.055778	25.512182	0.14472113410000004	0.0390426855	-0.0282576398	-0.028657793900000002	0.050224232800000004	-0.06308388870000001	0.0417949361	-0.042906634400000004	0.0292981576	0.029675561899999998	0.0097364688	0.05694205769999999	-0.027007870299999997	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	-0.0195108	0.0987227	0.171395	0.000232524	-0.000703243	0.00035111
3282.830473010164	2971.882265011177	3945.8407265936858	1.058289	25.572844	0.08604319999999999	0.0193443671	-0.0072087018999999995	0.06953750730000001	0.032127578	-0.0136080548	0.0169396492	-0.027243124	0.0063173856	-0.07033681480000001	-0.0076799676	0.0805140588	0.0212339475	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	-0.0203822	0.0672819	0.139058	0.000202192	-0.0008864949999999998	0.000136814
3294.2551971857133	2973.525155977733	3946.024467099993	1.143009	27.620064	0.050815300000000015	0.037700284	0.0401530201	-0.0386757904	0.053221740700000006	0.0070524748	-0.0391827233	-0.0391055685	-0.033838533500000004	0.048184635999999996	-0.0450925749	0.040030933399999996	0.043114908	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	-0.0205019	0.0527112	0.149113	0.000578054	-0.000895217	-1.0587899999999999e-22
3289.438487044491	2976.7926759813386	3952.887989242171	1.1353160000000002	27.434149	0.0298558	0.014894515	-0.0817741993	0.0027550115	0.011128404299999999	0.0200010502	0.0079922576	-0.021758694500000002	0.0828087922	-0.0104266795	-0.0035437553	0.0216553664	0.0047012005	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	-0.0215478	0.0289194	0.145892	0.000609801	-0.000891022	0.0
3291.9463124948356	2976.264189395224	3950.7837831918687	1.063025	25.687296	0.038339	0.031086147999999997	0.025909969300000002	0.0238416044	0.0202988001	-0.0310853075	0.0617868801	-0.029454795099999997	-0.0257019628	-0.0283801648	0.021473707999999998	0.11507902119999999	-0.0324548397	0.055454050899999996	0.0552781133	0.054985297300000006	0.054576222	0.054051752300000006	0.05341299730000001	0.0526613074	0.051798272	0.0508257159	0.0497456954	0.048560494100000004	0.0	-0.0230067	0.0297109	0.120401	0.0007297039999999999	-0.000983071	0.0
3295.5264091073627	2977.291550934096	3945.0781267026628	0.999438	24.150763	0.02360215	0.0220858603	-0.0371004043	-0.0246581969	0.0703140307	-0.0314115281	0.04959495059999999	-0.031088727400000002	0.0462662551	0.0327818485	-0.0001291137	0.1287024067	-0.0030776536	0.0554410482	0.0552261636	0.0548686394	0.054369398799999996	0.0537297315	0.0529512896	0.052036083600000005	0.050986477300000006	0.0498051817	0.048495248	0.0470600593	0.0	-0.0239969	0.0269646	0.115167	0.000746027	-0.000908468	0.000201707
3288.794650014376	2976.76528308708	3937.217153011887	1.117185	26.996048	0.07914585	0.0111191496	-0.012014661599999999	0.05008130400000001	0.056007870099999996	-0.0549737039	0.021102310200000002	-0.0134325279	0.0175753977	-0.041150217999999995	0.0090068862	0.1444360358	0.0253822091	0.055426746500000006	0.0551690378	0.054740410499999996	0.0541421926	0.053376237300000004	0.052444917699999996	0.0513511191	0.050098230199999996	0.0486901325	0.047131188399999996	0.045426227699999995	0.0	-0.0201215	0.0210911	0.165433	0.000848915	-0.000689772	0.000262742
3292.35144851552	2974.114657889065	3933.0629430970116	1.256411	30.360331	0.15028005	0.030721263999999998	0.0319616253	-0.0195279387	0.09912676029999999	-0.0129512761	-0.023268880899999997	-0.0392985417	-0.0264650359	0.0334962275	-0.0645985191	0.047478959800000005	0.0757730677	0.0554111459	0.0551067411	0.054600637699999996	0.0538946883	0.0529914768	0.0518943089	0.0506072005	0.049134862599999996	0.0474826842	0.0456567124	0.043663630599999996	0.0	-0.0199652	0.118994	0.205858	0.000857676	-0.000811484	0.000157298
3285.3911726174792	2969.869100623477	3939.0128733907723	1.124689	27.177376	0.11177762	0.0045301914	-0.0663608469	0.0292328387	0.0411025744	0.08790523609999999	0.0011007821	-0.021063822700000002	0.0721551988	-0.0280992848	-0.0942664927	-0.0442015932	-0.004809073	0.055394247	0.055039279299999994	0.0544493505	0.0536269789	0.0525756752	0.0512999275	0.0498051817	0.0480978191	0.04618512809999999	0.0440752742	0.0417772641	0.0	-0.0143269	0.156201	0.248142	0.000671147	-0.000695997	-7.36524e-05
3285.018681854661	2968.307790986863	3940.7779750320533	1.057366	25.550552	0.09127417	0.0160877561	0.0324335516	0.0416267681	-0.002545273	0.040517793999999996	0.0576581942	-0.0219163857	-0.0371522133	-0.050333452199999996	-0.051418737199999995	0.0156918517	-0.0557072556	0.0553760501	0.0549666589	0.0542865807	0.0533391647	0.0521290763	0.050662274800000004	0.048945983600000006	0.0469886546	0.044799926799999994	0.0423905787	0.0397724754	0.0	-0.0188192	0.13504	0.211809	0.00101713	-0.0008621189999999998	0.0
3287.349051031483	2968.4593479345363	3937.3065726860054	1.023419	24.730246	0.04202089999999997	0.0164319011	-0.0265686336	-0.0279843835	0.04723387440000001	0.0637853366	0.0435400015	-0.0254948087	0.0306949481	0.027615266099999997	-0.0754934514	0.006918677099999999	-0.0452571908	0.055356555599999996	0.0548888866	0.0541123628	0.053031353499999996	0.0516519416	0.0499818888	0.0480305925	0.045809032300000004	0.043329708700000004	0.0406065728	0.0376549474	0.0	-0.0177165	0.102632	0.208433	0.00101713	-0.000759435	0.0
3279.7069914788012	2966.6368244370947	3942.237496271905	1.057205	25.54665	0.0439602	-0.0023760875	-0.0187268309	0.0763295571	-0.0152638868	0.0670248022	-0.0379101262	-0.0072318832	0.007382439300000001	-0.0811360286	-0.0327448507	-0.05613004940000001	0.0143786278	0.055335763899999994	0.0548059697	0.0539267333	0.0527036609	0.0511445506	0.049259343399999996	0.0470600593	0.044560721	0.0417772641	0.038727436000000004	0.0354306823	0.0	-0.0184968	0.0753601	0.213755	0.00101713	-0.000809131	0.000162024
3292.498352175912	2966.368100997781	3950.2365037679133	1.070267	25.862299	0.07411689999999999	0.0300863019	0.04954469139999999	-0.0229679655	-0.0124712026	0.0485994823	-0.0589735089	-0.0091867423	-0.0538645626	0.022739452	-0.0428307526	-0.0642030217	0.0433874809	0.0553136757	0.0547179159	0.0537297315	0.0523562095	0.0506072005	0.048495248	0.0460354984	0.0432455925	0.0401455389	0.036757570499999996	0.033105985	0.0	-0.0175313	0.0336141	0.192923	0.000845364	-0.0007873669999999998	0.000179962
3301.246583735481	2973.0848216027366	3957.659222341128	1.197717	28.942038	0.07132051999999998	0.0077394868000000006	-0.0660531363	-0.012678371200000002	-0.06631168650000001	0.0322773731	-0.0023220901	-7.343970000000001e-05	0.06413748179999999	-0.0160058493	0.0182968965	-0.0500718609	-0.0098704924	0.055290291299999995	0.0546247336	0.053521399000000004	0.051989129800000006	0.050040206100000005	0.0476902471	0.0449580859	0.0418656188	0.0384376297	0.0347015913	0.030687445299999998	0.0	-0.0153873	0.00454268	0.222801	0.000739514	-0.000704322	0.000195609
3298.4875014072936	2970.808907304065	3954.4993383795563	1.170131	28.275446	0.08013772000000002	0.0101857223	0.0781159464	0.0175043234	-0.044680381100000006	0.0047233447	0.022359660400000002	0.000457438	-0.0837874749	-0.011370997800000001	0.0114151416	-0.0311683369	-0.035316639500000004	0.0552656114	0.05452643150000001	0.0533017796	0.051602559299999996	0.0494438995	0.0468450197	0.0438290587	0.0404228691	0.0366567775	0.032564315	0.028181918599999998	0.0	-0.0117177	0.0131379	0.272811	0.000585161	-0.0007517259999999998	0.00035111
3298.526145580066	2973.2770838792617	3953.3047540020293	1.15549	27.921658	0.09146935000000002	0.0161320542	-0.0023215139999999998	-0.0426709988	-0.006799284300000001	0.046251779699999995	-0.0251853364	-0.012216976200000002	0.0003956933	0.0453373626	-0.0308618225	-0.0649180525	0.014746053700000001	0.0552396365	0.0544230187	0.0530709196	0.0511966429	0.04881863	0.0459602788	0.0426497132	0.0389195068	0.0348063619	0.0303507488	0.0255965073	0.0	-0.00293365	0.0703992	0.269354	0.000505885	-0.000450815	0.000410263
3293.275839449765	2969.774804211777	3954.616748007953	1.052872	25.441959	0.04835122999999995	0.0074404595	0.0164073179	0.0252223205	-0.0329133304	0.0366042014	-0.0333445135	-0.0054922013	-0.008908816600000001	-0.0183371594	0.004425861	-0.0405045236	-0.025238212200000002	0.055212367199999994	0.054314505	0.052828867800000005	0.050771532800000005	0.0481647639	0.0450367706	0.0414214032	0.0373577861	0.0328898944	0.0280660784	0.022938539900000002	0.0	-0.00566108	0.0569285	0.263041	0.000821248	-0.000648268	0.000406277
3295.249900983053	2968.158026097692	3945.6155282086593	1.030771	24.907913	0.041642670000000034	0.016252689	-0.0012653111	-0.0110591882	-0.026134623	0.0172851095	-0.027683934	-0.006102380300000001	0.009118433	0.015507263	-0.007342003299999999	-0.0138071149	-0.005842873100000001	0.0551838042	0.054200900499999996	0.0525756752	0.050327388499999993	0.0474826842	0.0440752742	0.0401455389	0.0357400487	0.0309110119	0.025715656200000003	0.0202155507	0.0	-0.0130085	0.0438469	0.249154	0.000838858	-0.000722024	0.00035111
3286.0839775343907	2966.2715858469824	3941.728570731893	0.97874	23.650614	0.029083599999999987	0.005321994399999999	0.020786083	0.026138423100000002	-0.0365043798	0.0592904569	0.0359160799	0.0109165568	-0.0145321571	-0.0200876724	-0.033132439900000005	0.0148634977	-0.0549447491	0.055153948099999996	0.054082215999999995	0.05231139519999999	0.0498643763	0.0467727904	0.0430766005	0.038823585099999995	0.0340687204	0.0288734696	0.0233049888	0.0174352583	0.0	-0.011388400000000002	0.0368069	0.243985	0.00101777	-0.000747092	0.00025
3290.704816128424	2967.4703023131788	3944.2127018545866	1.028619	24.855894	0.03757409999999999	0.0161095931	0.0257034528	-0.020994776099999998	-0.0139501585	0.0859057035	-0.0342660982	0.0011087877	-0.019680792199999998	0.0315972484	-0.057173808099999994	-0.051253487199999996	-0.0072644434999999995	0.055122799699999996	0.053958462400000004	0.052036083600000005	0.04938267	0.0460354984	0.0420415919	0.0374570594	0.0323463073	0.026781134300000002	0.020839723600000002	0.014605543799999999	0.0	-0.0110636	0.0205369	0.235635	0.00107534	-0.000653186	0.00035111
3297.7429384106044	2972.0211068770923	3960.1657121624426	1.165076	28.153303	0.07691989999999999	-0.0136105001	-0.0523783883	-0.0175200575	-0.0854308923	0.0859480087	0.0236041117	0.0313606806	0.0583970858	-0.0080938308	0.0091266917	-0.08809556689999999	-0.0689415082	0.0550903596	0.0538296514	0.051749798300000004	0.04888245	0.04527124	0.0409711215	0.0360475308	0.030575392000000003	0.0246379766	0.0183256363	0.0117344282	0.0	-0.008656149999999998	-0.0105373	0.266891	0.0010656900000000002	-0.000493411	0.00027689
3298.5325630239195	2976.462083855615	3969.777023538836	1.464374	35.385624	0.12603791	0.0133769171	0.040153219	0.047169323	-0.12262771230000001	0.0452043348	-0.043806562	-0.0047349668	-0.0473601582	-0.041027263700000004	0.06601856099999999	-0.14137211789999998	-0.0272599657	0.055056628600000004	0.0536957951	0.0514525997	0.0483639039	0.044480463	0.0398660921	0.0345966174	0.028758630099999998	0.0224480634	0.0157686166	0.0088300502	0.0	0.00773786	0.0155727	0.266891	0.000421728	0.000256415	0.0
3314.989260729093	2978.742008951888	3975.6594673268464	1.242378	30.021242	0.03402690999999996	0.045163597400000005	0.0790366534	-0.07167732389999999	-0.1006606706	0.026044585800000002	-0.021890262599999998	-0.022281427000000003	-0.0791349084	0.0716377015	0.0832974583	-0.1097650465	-0.0055548506	0.0550216076	0.0535569061	0.0511445506	0.0478272261	0.043663630599999996	0.038727436000000004	0.033105985	0.0268987456	0.0202155507	0.013174654899999999	0.0059006423999999995	0.0	0.00567278	0.00463602	0.250437	0.000431584	0.000174848	0.0
