csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3430.6679896996257	3132.573977981345	4251.039530383453	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.00930652	0.0598138	0.166289	0.0	0.000989046	6.37562e-05
3377.6370144436537	3134.23638949849	4222.031027112247	1.608158	39.314243	0.13109594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00299369	0.0355293	0.148679	-0.00060497	-0.0	0.0
3334.2236010846736	3135.024879544112	4200.218035862617	1.278734	31.260891	0.10038789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.10227000000000001	0.14827399999999996	0.0	-0.0	0.0
3331.671102678198	3135.222352184312	4187.537363304668	1.12494	27.501123	0.11222315	-0.0430035982	0.0641087723	-0.052236669400000005	0.0305401306	-0.0924405289	0.026145932099999998	0.033470011	-0.0479719588	0.0727643025	-0.0124186966	0.033139508399999996	-0.07742057769999999	0.0882145705	0.0882096274	0.08820138890000001	0.0	0.0	0.0	-0.0108159	0.028147	0.167763	-0.000155905	-0.0	0.0
3325.4694769202424	3135.5075904423798	4181.959031086836	1.18657	29.007797	0.05108119982755103	0.0521775885	0.057913764900000005	-0.1395058266	0.051385433	0.0011153446	-0.0357016053	-0.0478574504	-0.027038420499999997	0.1401980025	-0.052450748600000006	-0.0030462862	-0.006935820400000001	0.08820138890000001	0.0881569058	0.088082784	0.0	0.0	0.0	-1.72449e-10	0.0226482	0.184905	-0.000508395	-0.0	0.0
3314.6849424343877	3131.7019238633916	4172.018328806798	1.115068	27.259794	0.06407270017244901	0.0867839397	-0.0385726557	-0.0660632953	0.0789531012	0.0576844103	0.0011075631	-0.0734563746	0.039827432	0.04534332730000001	-0.1125221906	0.026755994300000002	-0.0002730914	0.08817502769999999	0.08805149429999999	0.08784573359999999	0.0	0.0	0.0	0.0	0.0627623	0.167708	-0.000643627	-0.0	0.0
3315.4601456541322	3129.9666855569517	4168.758224752371	1.017074	24.864157	0.0859264	0.0348047069	-0.0774276686	-0.0657475567	-0.0597013613	-0.0137235964	0.010963221799999999	-0.0324544643	0.0864128938	0.061255079000000004	0.0373945748	-0.0196144607	0.0183494501	0.0881354907	0.0878934558	0.0874905565	0.0	0.0	0.0	-0.016694899999999995	0.0597774	0.197412	-0.00117378	0.000200699	-5.29396e-23
3302.9326745821586	3128.628726722877	4163.9403641585295	1.006186	24.59799	0.07432266499999998	-0.0415396056	-0.0919614599	-0.0629952895	-0.10991555289999999	0.0588988182	-0.0644723055	0.0358699736	0.08083090679999999	0.0136214138	0.04396767309999999	-0.12201447039999999	-0.0066274223	0.088082784	0.0876828848	0.08701773039999999	0.0	0.0	0.0	-0.0280283	0.0936529	0.199643	-0.00121357	0.000622337	7.62273e-05
3300.069119022206	3127.186196088791	4160.367115956439	1.040871	25.445915	0.043797235	-0.08954243529999999	-0.0185410604	0.05641069	0.037745118599999995	0.1242574962	0.0181110249	0.1072205157	0.022394536099999997	-0.0682726636	-0.06402035639999999	0.0168524325	-0.0050796738	0.0880169153	0.08741990699999999	0.08642789099999999	0.0	0.0	0.0	-0.0293189	0.0862315	0.217614	-0.00110508	0.000798806	0.000133553
3317.6977241058785	3132.649605800995	4163.285932710911	1.100695	26.908434	0.06651490000000002	-0.0628642165	0.0584647654	-0.0817309141	-0.0199923351	0.0328053918	0.0714172425	0.0679653088	-0.0662980193	0.0531644687	0.0282281917	0.0419210346	0.0709905024	0.08793789460000001	0.0871046798	0.0857218315	0.0	0.0	0.0	-0.0384046	0.0653704	0.231776	-0.00119981	0.000546462	0.000234601
