onset	duration	trial_type
30.618	5.9	low
40.217	5.9	n/a
47.416	5.9	high
55.814	5.9	low
64.213	5.9	low
72.612	5.9	low
79.811	5.9	n/a
87.009	5.9	n/a
94.208	5.9	n/a
103.807	5.9	low
113.422	5.9	low
123.02	5.9	n/a
131.419	5.9	n/a
138.618	5.9	n/a
148.216	5.9	n/a
155.415	5.9	n/a
163.814	5.9	n/a
173.413	5.9	n/a
181.811	5.9	high
189.01	5.9	low
196.209	5.9	n/a
204.608	5.9	n/a
214.206	5.9	n/a
222.621	5.9	low
262.215	5.9	low
270.614	5.9	n/a
279.013	5.9	low
286.211	5.9	n/a
295.81	5.9	n/a
305.408	5.9	n/a
312.607	5.9	n/a
321.006	5.9	n/a
328.222	5.9	low
337.82	5.9	n/a
345.019	5.9	low
354.617	5.9	n/a
363.016	5.9	n/a
371.415	5.9	n/a
379.813	5.9	n/a
389.412	5.9	n/a
396.611	5.9	low
405.009	5.9	high
412.208	5.9	low
419.407	5.9	n/a
429.006	5.9	high
437.421	5.9	low
447.02	5.9	n/a
454.218	5.9	low
493.812	5.9	n/a
503.411	5.9	n/a
510.61	5.9	n/a
517.808	5.9	n/a
526.207	5.9	n/a
534.606	5.9	low
541.821	5.9	low
549.02	5.9	n/a
557.419	5.9	n/a
567.017	5.9	n/a
575.416	5.9	n/a
585.015	5.9	low
594.613	5.9	low
601.812	5.9	n/a
611.41	5.9	n/a
618.609	5.9	high
627.008	5.9	low
636.606	5.9	high
645.022	5.9	n/a
654.62	5.9	low
663.019	5.9	low
671.418	5.9	n/a
678.617	5.9	n/a
685.815	5.9	low
