onset	duration	trial_type
30.712	2.7	low
36.711	2.7	high
40.311	2.7	n/a
43.91	2.7	low
49.909	2.7	n/a
55.908	2.7	low
59.508	2.7	n/a
64.307	2.7	low
69.106	2.7	low
72.705	2.7	low
77.505	2.7	n/a
82.321	2.7	high
88.32	2.7	n/a
93.119	2.7	low
97.918	2.7	high
101.518	2.7	high
107.517	2.7	high
111.116	2.7	low
117.115	2.7	n/a
121.914	2.7	n/a
125.514	2.7	low
131.513	2.7	low
135.112	2.7	low
141.111	2.7	high
145.911	2.7	n/a
150.71	2.7	n/a
154.309	2.7	low
159.109	2.7	low
165.108	2.7	low
171.107	2.7	n/a
175.906	2.7	n/a
179.505	2.7	n/a
185.521	2.7	low
189.121	2.7	low
193.92	2.7	low
199.919	2.7	low
233.514	2.7	n/a
237.113	2.7	n/a
243.112	2.7	high
246.711	2.7	low
252.711	2.7	low
258.71	2.7	n/a
263.509	2.7	n/a
268.308	2.7	high
273.107	2.7	n/a
276.707	2.7	high
282.706	2.7	low
287.505	2.7	high
291.105	2.7	low
297.12	2.7	high
303.119	2.7	n/a
306.719	2.7	n/a
310.318	2.7	low
316.317	2.7	low
321.116	2.7	n/a
324.716	2.7	low
330.715	2.7	low
334.314	2.7	low
339.114	2.7	high
343.913	2.7	n/a
348.712	2.7	low
354.711	2.7	low
360.71	2.7	low
366.709	2.7	low
370.309	2.7	low
375.108	2.7	low
379.907	2.7	low
384.706	2.7	n/a
388.306	2.7	n/a
393.105	2.7	low
399.121	2.7	n/a
402.72	2.7	low
436.315	2.7	low
441.114	2.7	low
445.914	2.7	low
451.913	2.7	high
455.512	2.7	low
460.311	2.7	low
466.31	2.7	low
471.11	2.7	n/a
474.709	2.7	high
480.708	2.7	low
484.308	2.7	n/a
487.907	2.7	low
493.906	2.7	low
497.505	2.7	high
501.105	2.7	low
504.721	2.7	n/a
510.72	2.7	low
516.719	2.7	low
520.319	2.7	low
526.318	2.7	n/a
531.117	2.7	n/a
535.916	2.7	low
540.715	2.7	n/a
545.515	2.7	n/a
551.514	2.7	n/a
555.113	2.7	n/a
559.912	2.7	n/a
563.512	2.7	high
568.311	2.7	high
574.31	2.7	low
580.309	2.7	n/a
586.308	2.7	high
591.107	2.7	low
595.907	2.7	n/a
599.506	2.7	low
603.106	2.7	low
