onset	duration	trial_type	response_time
30.823	11.2	n/a	9.541
44.02	11.2	n/a	9.72199999999999
56.019	11.2	n/a	9.687
69.217	11.2	n/a	9.98
83.614	11.2	n/a	9.616
96.812	11.2	n/a	9.816
111.21	11.2	low	9.866
125.624	11.2	n/a	9.708
138.822	11.2	low	9.64099999999999
150.82	11.2	n/a	10.51
162.818	11.2	n/a	9.81099999999998
174.817	11.2	n/a	10.113
188.015	11.2	n/a	9.727
202.412	11.2	n/a	10.264
214.41	11.2	high	9.69400000000002
258.82	11.2	n/a	9.52199999999999
272.018	11.2	n/a	9.61400000000003
286.416	11.2	n/a	10.145
298.414	11.2	n/a	9.61400000000003
310.412	11.2	n/a	10.048
323.61	11.2	n/a	9.74299999999999
338.024	11.2	n/a	9.762
350.022	11.2	n/a	9.83800000000002
363.22	11.2	n/a	9.73099999999999
375.218	11.2	high	9.59399999999999
389.616	11.2	low	9.78800000000001
401.614	11.2	n/a	10.372
414.812	11.2	n/a	9.67399999999998
429.21	11.2	n/a	10.334
442.425	11.2	low	9.80500000000001
486.818	11.2	low	9.59399999999999
500.016	11.2	n/a	10.133
512.014	11.2	n/a	9.73500000000001
526.411	11.2	high	9.65800000000002
540.809	11.2	n/a	9.60400000000004
555.224	11.2	n/a	9.95799999999997
569.621	11.2	n/a	9.64200000000005
581.619	11.2	low	9.89499999999998
593.617	11.2	n/a	9.89700000000005
606.815	11.2	n/a	10.078
620.013	11.2	n/a	10.283
633.211	11.2	n/a	9.59100000000001
647.609	11.2	n/a	9.65599999999995
659.624	11.2	n/a	10.078
672.822	11.2	n/a	9.69399999999996
