onset	duration	trial_type
30.724	2.7	low
35.524	2.7	n/a
40.324	2.7	low
45.123	2.7	n/a
48.723	2.7	high
54.722	2.7	low
60.722	2.7	n/a
64.322	2.7	low
70.321	2.7	low
76.321	2.7	low
79.92	2.7	n/a
84.72	2.7	low
88.32	2.7	high
93.119	2.7	low
99.119	2.7	low
103.919	2.7	high
109.918	2.7	low
115.918	2.7	low
119.517	2.7	n/a
124.317	2.7	n/a
127.917	2.7	n/a
131.516	2.7	high
137.516	2.7	n/a
141.116	2.7	low
145.915	2.7	n/a
151.915	2.7	n/a
157.914	2.7	low
163.914	2.7	low
169.913	2.7	high
173.513	2.7	n/a
177.113	2.7	low
181.913	2.7	low
186.712	2.7	low
190.312	2.7	low
195.111	2.7	high
198.711	2.7	n/a
233.525	2.7	low
239.525	2.7	n/a
243.124	2.7	high
249.124	2.7	low
253.924	2.7	low
258.723	2.7	low
264.723	2.7	low
270.722	2.7	low
275.522	2.7	low
279.122	2.7	n/a
282.721	2.7	n/a
287.521	2.7	low
291.121	2.7	n/a
297.12	2.7	low
300.72	2.7	n/a
305.519	2.7	n/a
311.519	2.7	low
315.119	2.7	high
321.118	2.7	n/a
327.118	2.7	n/a
331.917	2.7	low
336.717	2.7	high
340.317	2.7	high
345.116	2.7	n/a
348.716	2.7	high
353.516	2.7	low
357.115	2.7	low
363.115	2.7	n/a
367.915	2.7	low
372.714	2.7	low
378.714	2.7	n/a
382.313	2.7	low
388.313	2.7	low
394.313	2.7	high
397.912	2.7	low
402.712	2.7	n/a
436.326	2.7	low
442.325	2.7	high
447.125	2.7	low
450.725	2.7	low
455.524	2.7	low
459.124	2.7	high
465.124	2.7	n/a
471.123	2.7	low
475.923	2.7	n/a
481.922	2.7	n/a
485.522	2.7	n/a
490.322	2.7	high
493.921	2.7	low
497.521	2.7	low
503.521	2.7	high
509.52	2.7	n/a
514.32	2.7	n/a
519.119	2.7	low
523.919	2.7	n/a
529.919	2.7	n/a
534.718	2.7	n/a
538.318	2.7	low
544.317	2.7	low
547.917	2.7	low
551.517	2.7	high
555.117	2.7	low
559.916	2.7	n/a
565.916	2.7	high
570.715	2.7	low
576.715	2.7	low
582.714	2.7	low
586.314	2.7	low
591.114	2.7	n/a
597.113	2.7	low
601.913	2.7	n/a
605.513	2.7	low
