csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3490.853698753227	3090.4534871900837	4020.140026569554	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0462522	0.145607	-0.000594706	-0.0	0.0
3416.30535451184	3085.7727296156236	3985.737624738388	1.290231	29.628172	0.06490249810000003	-0.04242862309999999	0.0091530905	-0.0598304596	0.012531948999999999	-0.0585596246	0.0589370305	0.0421480916	-0.1136611183	0.0209953757	-0.0129142341	0.19736070039999998	0.0611808164	0.0878733389	0.0878684906	0.0878604103	0.0	9.26981e-05	0.0624704	0.156369	-0.00057542	-0.000582156	0.00015515
3391.2702491316772	3085.6057160369646	3976.2286291776795	1.182158	27.146441	0.2037194911	-0.0617854746	-0.017483191999999998	-0.1170225297	0.0161223367	-0.0020373161	0.0722934147	-0.0011934387	-0.10779754650000001	-0.0043457808	-0.0192168637	0.185817774	0.005800059000000001	0.0878604103	0.0878167809	0.08774408130000001	0.0	-0.000315018	0.128378	0.250724	-0.00120497	-0.000527701	-2.18285e-05
3382.829488263753	3083.016500486372	3975.627188715384	1.092622	25.090384	0.06473221300000001	-0.0384182676	-0.019831708899999998	-0.0792271796	0.0013248753	0.0487158843	0.0058607044	0.0061382255	-0.0743301805	-0.0085560756	0.017155753	0.1478928473	-0.0347814567	0.087834555	0.08771339189999999	0.0875115773	0.0	0.00405122	0.129188	0.293258	-0.00145801	-0.000476541	1.4411e-05
3380.018043694662	3083.6703283419374	3977.2855579026727	1.221903	28.059128	0.18771791	0.0147852601	0.0032456118	-0.012473071899999999	0.0074578864000000005	-0.0041575433	-0.0674751985	0.0511829662	-0.050235002	0.0052865506	0.03249129	0.1102925959	-0.050346414900000004	0.0877957767	0.08755838449999999	0.08716320609999999	0.0	0.003213	0.0323104	0.265371	-0.000622482	-0.000132024	-4.78458e-05
3392.276684060812	3087.4001018447707	3979.782615098096	1.0295470000000002	23.641973	0.06889712500000005	0.0355654775	0.0232090786	0.06334526830000001	0.0269539991	-0.0664221758	-0.0830057996	0.10331101300000001	-0.0552780447	0.0324016846	0.0367674647	0.052564308899999995	-0.0131755407	0.08774408130000001	0.0873518499	0.0866994291	0.0	0.00610571	0.0170575	0.234612	-0.000304616	-6.15566e-05	-5.93627e-05
3386.779708842645	3087.1670067846367	3971.701373691084	0.966081	22.184582	0.05947412050000001	0.0306361709	0.0364115224	0.0644067816	-0.026576148100000002	-0.1328112337	-0.0731176005	0.1051343018	-0.0495525801	0.049896967199999996	-0.026512205	0.0539563558	0.0450750447	0.0876794762	0.0870939096	0.0861208602	0.0	0.00405376	0.0450249	0.236676	-0.000724364	-0.000120611	9.65031e-06
3379.166006692973	3086.4695735693213	3967.355753015475	0.948732	21.786171	0.04745617549999999	0.0417462452	0.0387929488	-0.027551702	0.0134508146	-0.141586603	0.014299715800000001	0.10503586349999999	-0.0329026493	0.043552426500000005	-0.0146012804	0.1051018506	0.0732874562	0.0876019711	0.08678471539999999	0.0854282655	0.0	0.00636487	0.0669876	0.249217	-0.0007741039999999999	-0.00016351	-0.000110538
3381.863661304184	3085.133885841209	3972.831779267297	0.943211	21.659399	0.03259967999999999	0.0535330405	0.0222507896	-0.0450300982	0.0581508219	-0.07855051190000001	0.026076080499999998	0.0986140806	-0.035313490600000004	0.0289108216	0.0341446093	0.1039974653	0.0408638063	0.0875115773	0.0864244493	0.084622562	0.0	0.00654224	0.084461	0.247867	-0.000615517	-6.46107e-05	-9.60461e-05
3397.0941331120207	3085.9493397406372	3984.989675927348	0.931563	21.391924	0.030542434999999986	0.0688786966	0.012853718	0.0205444573	0.06728786440000001	-0.0402760899	-0.031519693	0.1075695099	-0.0374364992	0.018208796699999998	0.0518563954	0.045768520199999996	0.0413492248	0.0874083081	0.0860133233	0.0837048165	0.0	0.00287698	0.0951412	0.247908	-0.000695364	-0.000246752	-3.49149e-05
3403.6169708131047	3086.3197327578227	3988.919672931936	0.981266	22.533266	0.06942450000000003	0.0682399238	0.0154483543	0.0795659901	0.021765393799999998	-0.076256541	-0.0937737324	0.1182817668	-0.0315074829	0.025191980200000002	0.0286211057	0.0142046653	0.0809649454	0.08729217869999999	0.0855515794	0.0826762441	0.0	0.00375033	0.121426	0.269978	-0.0010319900000000002	-0.000198865	-5.43289e-05
3398.416083200361	3086.787690662945	3984.6735247317865	1.053078	24.182335	0.128053305	0.063238475	0.0202018946	0.0439812276	0.0075624054000000005	-0.09525541779999999	-0.0603113713	0.10761536869999999	-0.005357267099999999	0.0213727083	0.00790481	0.0101944321	0.1136552281	0.08716320609999999	0.0850394892	0.0815382065	0.0	0.00420118	0.175783	0.315213	-0.001483	-0.000169573	-0.000134236
3382.0672854393383	3086.398272913513	3973.536168136716	1.073465	24.650486	0.14916110999999999	0.0577874374	0.0263238017	0.0037503368	-0.0106864208	-0.1241229599	-0.0436015095	0.1092318396	-0.0143322303	0.0246239607	-0.0290110724	0.046726832	0.0381948388	0.0870214095	0.0844773541	0.0802922108	0.0	0.00499822	0.0795067	0.288148	-0.00117813	1.10294e-05	-0.000119253
3388.959977021492	3084.5150769618153	3971.091777824015	0.929745	21.350182	0.07000701499999999	0.0567845695	0.026815213100000002	-6.16238e-05	0.0191659729	-0.10061379390000001	-0.055712909500000005	0.108433394	-0.0176625255	0.026640289100000002	-0.0137323605	0.0722971065	0.0044997990000000005	0.08686680960000001	0.083865505	0.0789399064	0.0	0.00674523	0.0490385	0.276836	-0.000686407	1.98636e-05	-9.02141e-05
3383.228702583249	3082.2074442845137	3969.333992645153	0.918417	21.090033	0.023794347000000014	0.0469521412	0.0365736424	0.021973219900000004	-0.0190057081	-0.1233376851	-0.09607940529999999	0.1084317925	-0.013231904899999999	0.033752055	-0.0309140793	0.0713760435	0.018668051499999998	0.0866994291	0.0832043019	0.07748308400000001	0.0	0.00678597	0.061295	0.2756	-0.00084439	2.86636e-06	-5.99722e-05
3375.042398848351	3081.220936155331	3965.220646760674	0.905175	20.785959	0.019813537000000016	0.029347024500000003	0.0401047228	-0.0214147844	-0.048346310999999996	-0.0890038632	-0.0672957097	0.07655793059999999	-0.0142338159	0.0442218577	-0.0470212828	0.09310218449999999	-0.0167891123	0.0865192927	0.08249413400000001	0.0759236724	0.0	0.00650741	0.0612818	0.286905	-0.0007855339999999998	8.199739999999998e-05	-3.36237e-05
3365.3576902508903	3079.524704497081	3960.971982854965	0.879367	20.193312	0.026610080000000032	0.0096015616	0.0457050915	-0.0537340225	-0.0530631238	-0.0982036534	-0.055395548200000005	0.0581618081	-0.0186770843	0.0424196066	-0.042623540300000005	0.1273137775	-0.030362159	0.086326427	0.081735419	0.0742637362	0.0	0.00553448	0.07848929999999998	0.286516	-0.0008453379999999998	-1.87531e-05	-3.33652e-05
3376.4460030913183	3080.988682897509	3964.0770217816307	0.90195	20.711906	0.05639590350000004	0.017148381	0.044899166799999994	-0.054990762699999994	0.0067189355	-0.0632503667	-0.024836794	0.0624389009	-0.0135193528	0.039102978999999996	0.0101710741	0.1323360512	-0.0258682816	0.0861208602	0.0809286037	0.0725054733	0.0	0.00550267	0.101316	0.301814	-0.00118519	-6.40853e-06	-2.07739e-05
3378.373274855468	3080.1144711967186	3967.7696886870813	0.992839	22.799021	0.10591628149999999	0.027199076800000003	0.0304467097	-0.0229306147	0.0357389063	-0.0707206336	-0.039209481000000004	0.049863415599999995	-0.0026046637	0.0296874738	0.0362988163	0.0899622854	0.0047219169	0.0859026227	0.0800741626	0.0706512117	0.0	0.00456708	0.162392	0.317227	-0.00154694	0.000109296	7.16054e-05
3398.1495021051983	3082.7692631474	3975.9874646914113	1.166584	26.78882	0.06690158999999998	0.07318187150000001	0.0169173949	-0.0377576348	0.1414561843	0.0554915424	0.0607148958	0.0785167477	0.0041970852	0.0012361728999999999	0.1604039051	0.10230801789999999	-0.025447812099999998	0.08567174640000001	0.0791725988	0.0687034064	0.0	0.00206535	0.117989	0.309309	-0.00148639	3.67144e-05	0.000180051
3383.1162272718652	3083.444809502609	3988.80537343533	1.662942	38.186909	0.276330785	0.0651084465	-0.0530950737	0.0255400519	-0.0035840506	0.0759087918	-0.1326990825	0.1009827209	-0.0596229241	-0.0399973176	0.0395148119	0.036000617400000004	-0.17480799809999997	0.0854282655	0.0782244426	0.0666646363	0.0	0.00896467	0.00635252	0.237297	-3.58366e-05	0.000187983	6.621330000000002e-05
3410.4284464561297	3093.07797425754	4003.067935878298	1.369764	31.454525	0.156740955	0.0189576335	-0.10582919119999999	0.10559422019999999	0.0900816626	0.0093473704	-0.1114400076	0.1075298359	-0.1226117089	-0.074587663	0.1091816882	-0.0353168647	-0.054135576	0.0851722157	0.0772302522	0.06453760089999999	0.0	0.0136527	0.07941779999999998	0.231542	-0.000861942	8.035419999999998e-05	0.000597132
3420.33971246652	3095.4823300204657	4010.536818052518	1.41865	32.577122	0.12653272	0.058216156500000005	-0.0636626574	0.10068255470000001	0.0898343911	0.0787982058	-0.042428178	0.1099808719	-0.0909645293	-0.01582289	0.1593062349	-0.06558221980000001	-0.0174567968	0.08490363470000001	0.0761906126	0.0623251164	0.0	0.00739377	0.087416	0.309425	-0.00125682	0.000201149	0.000424953
3417.805366164564	3088.080278112694	4000.382402803685	1.301943	29.897125	0.05347865999999999	0.0805653522	-0.0145420438	0.163233055	0.023740624199999998	-0.0328871986	-0.024224887400000002	0.1189585386	-0.046697251399999994	-0.0009448052999999999	-0.005045777899999999	-0.10238268439999999	0.0711384557	0.084622562	0.0751061356	0.0600301121	0.0	0.00990618	0.08918389999999998	0.331252	-0.00135327	0.000503176	0.000276003
3397.31031942481	3085.7827470631346	3979.755033580067	1.187354	27.265776	0.14766432000000002	0.050702847999999995	0.0099168494	0.1184814041	-0.0675754418	-0.13204578279999998	0.0081176637	0.09934695939999999	-0.0184794596	0.0309577079	-0.0743058447	-0.0653870001	0.1318502319	0.08432903900000001	0.0739774594	0.0576556267	0.0	0.0128954	0.143199	0.379062	-0.00190129	0.00055565	0.000532509
3387.8751015180546	3080.154204265835	3973.312581002536	1.260189	28.938316	0.19288555	0.04562918480000001	0.032143243700000004	-0.0069756135	0.0354673084	-0.051607567	0.0987420735	0.0241683686	0.043975481799999994	0.0109236596	-0.0131071321	-0.036109393999999996	0.1135246016	0.08402310880000001	0.0728052482	0.055204804	0.0	0.0157684	0.222416	0.459062	-0.00240549	0.000521213	0.000455235
3380.733065317029	3077.1456869837402	3973.860500806441	1.226363	28.161541	0.1287311	0.0376300215	-0.0410273869	-0.0350487289	0.0174146669	0.0204496738	0.0221063614	0.0138991819	0.0376174034	-0.059447869900000005	0.0172080651	-0.034318833	-0.0346389786	0.0837048165	0.0715901918	0.0526808891	0.0	0.0171402	0.125192	0.46041	-0.00221758	0.000865291	0.000498993
3391.3625665301124	3077.411780694496	3982.915576618634	1.17716	27.03167	0.03167214999999999	-0.012557146299999999	-0.09454140119999999	0.030190755299999997	0.053098766500000005	0.0172258441	-0.0240871575	-0.0221518856	-0.026844052799999997	-0.0941341169	0.0207453693	-0.09334263359999999	-0.0608189967	0.0833742089	0.0703330054	0.05008722349999999	0.0	0.0191096	0.117183	0.451363	-0.00235082	0.000768854	0.000522251
3389.4018443162126	3079.696516348916	3976.466026623097	1.1265250000000002	25.868923	0.1017849	-0.007904678100000001	-0.10290815869999999	0.0806519574	-0.0107323906	0.0007658533	0.1164996123	-0.022974002900000002	-0.0436342682	-0.09346915550000001	-0.0253402668	-0.10446577619999999	0.0530378873	0.0830313346	0.0690344287	0.04742724139999999	0.0	0.0254472	0.15257	0.471586	-0.00273532	0.00116416	0.000539191
3374.9788576010105	3075.5335513764376	3966.132457509469	1.174803	26.977556	0.23026125	-0.0166533643	-0.13942110259999999	-0.0130972678	-0.0142325671	-0.0001696735	0.0607371549	-0.0828210347	-0.0043104868	-0.13683990769999999	-0.019319965	-0.0668224682	0.0333770793	0.0826762441	0.067695226	0.044704464699999995	0.0	0.0169178	0.229373	0.55286	-0.00395643	0.00118451	0.000507554
