csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3368.367893331407	3042.064302872824	4048.4292055110163	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0555664	0.120718	-0.000999314	-0.0	0.0
3330.456578209185	3041.183054566384	4028.396387807146	1.295851	31.807465	0.03411654500000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00568836	0.042141	0.117875	-0.000890739	-6.18239e-05	7.27968e-05
3288.010153228774	3038.750843918358	4018.3897585085083	1.226976	30.116882	0.12185011179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.33179e-06	0.116192	0.0926951	-0.000644974	-0.0	4.19153e-05
3276.1896836388805	3037.035162267157	4012.2542016122175	1.0546	25.885807	0.13754417679	-0.06195539	-0.08346514349999999	0.0517678697	-0.0767270814	0.0609586314	-0.011811068700000002	0.0602423548	-0.068410819	0.11302857640000001	-0.0007391708	0.0603697893	-0.0056729352000000005	0.0882145705	0.0882096274	0.08820138890000001	0.0	0.0	0.0	-0.00841746	0.031445	0.116841	-0.000530517	-0.0002257	0.000106288
3291.732557484845	3042.2030138703944	4011.982814342415	1.028549	25.246363	0.05426513999999999	-0.10131455619999999	-0.0277777827	0.0650219977	-0.0203534994	-0.0835697588	-0.0812418033	0.0810426775	-0.0143673191	0.1223032015	0.0496920671	0.0729065894	0.035122514199999996	0.08820138890000001	0.0881569058	0.088082784	0.0	0.0	0.0	-0.00604232	0.0280633	0.0901335	-0.000175357	-0.00017742	0.000138864
3270.300322138828	3041.196925666141	4005.744609463047	1.078149	26.463835	0.0963378696	-0.064209193	0.0105337022	0.06695514940000001	-0.0440153463	-0.043491458499999996	-0.0433602975	0.0634335004	0.019569286499999998	0.118729081	-0.0094517198	0.070798467	-0.015424071499999999	0.08817502769999999	0.08805149429999999	0.08784573359999999	0.0	0.0	0.0	4.46196e-05	0.10453	0.0812038	-0.000202048	-0.00017453	7.13544e-05
3274.8021893421865	3036.903386819465	4004.774590688786	1.058434	25.979919	0.11113272459999998	-0.0368001178	0.05660599559999999	0.075154447	0.0003431113	-0.0327801758	0.0156085934	0.0313300597	0.0540004713	0.126027251	0.0596426517	0.04385760650000001	-0.08908912640000001	0.0881354907	0.0878934558	0.0874905565	0.0	0.0	0.0	-0.00218703	0.0404641	0.10703	-0.00045301	-9.44244e-05	2.22425e-05
3269.110351058629	3042.139726977753	3999.7197607494154	1.244182	30.539215	0.04800657599999999	0.0109034135	0.06490772	0.0421628247	0.00390292	0.0165448472	0.0229395379	-0.0147429485	0.0605068031	0.0564795372	0.0399726881	0.0416937575	-0.0818477063	0.088082784	0.0876828848	0.08701773039999999	0.0	0.0	0.0	0.000173596	0.0436224	0.123509	-0.00087946	-5.78515e-05	7.93926e-05
3260.4413624552108	3038.929867799597	3999.1343476373822	1.2209120000000002	29.968025	0.207917711	0.058305968099999994	-0.0241401821	0.028264207599999997	-0.044715024299999996	-0.0083676733	-0.0786807747	-0.0514255987	-0.008644925	0.0485580124	-0.045661900199999994	0.08849866740000001	0.0082177126	0.0880169153	0.08741990699999999	0.08642789099999999	0.0	0.0	0.0	-0.00401727	0.0691133	0.0368176	0.000443769	-0.000369968	0.000274938
3284.6536114470923	3040.4149424173365	4005.930423308595	1.17854	28.927998	0.088756635	0.011644738200000001	-0.0761999029	0.0392402425	-0.0167949567	0.0162239067	0.024688967599999997	-0.0121473753	-0.0767183678	0.057200125899999996	0.0329685634	0.06596775190000001	-0.1107844033	0.08793789460000001	0.0871046798	0.0857218315	0.0	0.0	0.0	0.0036846	0.0878341	0.0578701	0.000644976	5.58788e-05	7.63625e-05
