onset	duration	trial_type
30.621	5.9	low
39.021	5.9	n/a
46.22	5.9	low
55.819	5.9	high
65.419	5.9	n/a
73.818	5.9	n/a
83.417	5.9	n/a
90.617	5.9	n/a
99.016	5.9	low
106.215	5.9	low
113.415	5.9	low
121.814	5.9	n/a
131.414	5.9	low
138.613	5.9	high
145.812	5.9	low
154.212	5.9	n/a
162.611	5.9	n/a
172.21	5.9	n/a
180.61	5.9	n/a
187.823	5.9	n/a
197.422	5.9	n/a
207.021	5.9	n/a
214.221	5.9	n/a
223.82	5.9	low
262.217	5.9	n/a
271.816	5.9	n/a
281.415	5.9	low
289.815	5.9	low
298.214	5.9	n/a
306.614	5.9	low
313.813	5.9	low
322.212	5.9	low
331.812	5.9	n/a
339.011	5.9	n/a
346.211	5.9	n/a
353.41	5.9	low
363.023	5.9	n/a
371.422	5.9	high
381.021	5.9	n/a
390.621	5.9	low
397.82	5.9	n/a
405.019	5.9	n/a
414.619	5.9	n/a
421.818	5.9	low
430.218	5.9	n/a
437.417	5.9	n/a
445.816	5.9	high
454.216	5.9	n/a
493.813	5.9	n/a
502.212	5.9	n/a
510.611	5.9	high
517.811	5.9	n/a
525.01	5.9	n/a
533.41	5.9	low
540.622	5.9	low
550.222	5.9	n/a
559.821	5.9	n/a
569.42	5.9	n/a
577.82	5.9	low
587.419	5.9	high
594.618	5.9	n/a
601.818	5.9	n/a
609.017	5.9	low
617.417	5.9	low
627.016	5.9	low
636.615	5.9	n/a
645.015	5.9	low
653.414	5.9	n/a
663.013	5.9	low
671.413	5.9	n/a
681.012	5.9	n/a
688.211	5.9	n/a
