onset	duration	trial_type
30.712	2.7	low
36.712	2.7	low
41.511	2.7	n/a
45.111	2.7	low
48.711	2.7	n/a
54.724	2.7	n/a
59.523	2.7	low
64.323	2.7	low
69.123	2.7	high
72.722	2.7	n/a
78.722	2.7	low
82.322	2.7	low
88.321	2.7	n/a
94.321	2.7	n/a
99.12	2.7	n/a
103.92	2.7	high
109.92	2.7	low
113.519	2.7	low
117.119	2.7	high
123.119	2.7	n/a
126.718	2.7	low
131.518	2.7	n/a
135.118	2.7	low
139.917	2.7	low
145.917	2.7	n/a
151.916	2.7	low
156.716	2.7	n/a
160.316	2.7	high
165.115	2.7	high
168.715	2.7	low
174.715	2.7	low
180.714	2.7	n/a
185.514	2.7	low
189.114	2.7	low
195.113	2.7	low
199.913	2.7	high
233.524	2.7	low
238.323	2.7	n/a
241.923	2.7	high
245.523	2.7	n/a
251.522	2.7	low
255.122	2.7	low
259.922	2.7	n/a
265.921	2.7	high
270.721	2.7	low
276.72	2.7	low
282.72	2.7	n/a
286.319	2.7	low
291.119	2.7	low
295.919	2.7	n/a
300.718	2.7	low
306.718	2.7	n/a
311.518	2.7	n/a
315.117	2.7	low
319.917	2.7	low
325.916	2.7	low
331.916	2.7	low
335.516	2.7	high
339.115	2.7	low
345.115	2.7	n/a
348.715	2.7	n/a
354.714	2.7	n/a
358.314	2.7	n/a
363.114	2.7	low
369.113	2.7	n/a
375.113	2.7	low
378.712	2.7	high
383.512	2.7	low
388.312	2.7	low
394.311	2.7	low
397.911	2.7	high
402.711	2.7	high
436.321	2.7	low
441.121	2.7	low
444.721	2.7	n/a
449.52	2.7	high
455.52	2.7	n/a
461.52	2.7	n/a
466.319	2.7	low
472.319	2.7	low
478.318	2.7	n/a
481.918	2.7	high
485.518	2.7	low
490.317	2.7	low
493.917	2.7	low
498.717	2.7	high
503.516	2.7	high
507.116	2.7	low
511.916	2.7	n/a
517.915	2.7	low
522.715	2.7	high
528.714	2.7	low
532.314	2.7	low
535.914	2.7	n/a
541.913	2.7	low
547.913	2.7	n/a
551.513	2.7	low
557.512	2.7	low
561.112	2.7	n/a
565.912	2.7	n/a
571.911	2.7	n/a
575.511	2.7	low
581.524	2.7	n/a
586.323	2.7	low
589.923	2.7	high
595.923	2.7	low
599.522	2.7	low
604.322	2.7	n/a
