onset	duration	trial_type	response_time
30.819	11.2	n/a	9.646
44.018	11.2	n/a	9.631
56.017	11.2	low	9.53599999999999
69.216	11.2	n/a	9.509
83.615	11.2	n/a	9.518
96.814	11.2	n/a	9.74000000000001
111.226	11.2	high	10.396
123.226	11.2	low	9.44999999999999
135.225	11.2	n/a	9.458
147.224	11.2	n/a	9.69200000000001
161.623	11.2	n/a	9.5
176.022	11.2	n/a	9.55700000000002
188.021	11.2	n/a	9.88900000000001
201.22	11.2	n/a	9.547
215.619	11.2	n/a	10.074
258.815	11.2	n/a	9.47199999999998
272.014	11.2	n/a	9.66199999999998
284.027	11.2	n/a	9.98400000000004
298.426	11.2	n/a	9.62400000000002
311.625	11.2	high	10.068
323.624	11.2	n/a	9.48599999999999
338.023	11.2	n/a	9.68699999999995
352.421	11.2	n/a	10.394
364.421	11.2	low	9.43400000000003
378.819	11.2	n/a	9.65100000000001
392.018	11.2	n/a	9.76700000000005
405.217	11.2	n/a	10.031
419.616	11.2	low	9.49799999999999
431.615	11.2	n/a	9.488
443.615	11.2	n/a	9.71699999999998
486.825	11.2	n/a	9.423
501.223	11.2	n/a	9.52100000000002
515.622	11.2	n/a	9.54700000000003
528.821	11.2	n/a	9.51800000000003
543.22	11.2	n/a	9.48500000000001
555.219	11.2	n/a	9.476
569.618	11.2	n/a	9.42999999999995
581.617	11.2	n/a	9.49400000000003
593.616	11.2	low	10.668
606.815	11.2	n/a	9.58399999999995
620.014	11.2	high	10.009
634.427	11.2	n/a	9.57799999999997
646.426	11.2	n/a	9.42999999999995
658.425	11.2	n/a	10.341
671.624	11.2	low	9.48000000000002
