onset	duration	trial_type
30.727	2.7	n/a
35.526	2.7	n/a
41.525	2.7	low
46.324	2.7	low
49.924	2.7	low
54.723	2.7	high
59.522	2.7	n/a
63.121	2.7	n/a
69.121	2.7	low
75.12	2.7	low
81.119	2.7	low
84.718	2.7	n/a
88.317	2.7	low
93.117	2.7	n/a
99.116	2.7	low
105.115	2.7	n/a
109.931	2.7	low
115.93	2.7	n/a
119.529	2.7	high
123.129	2.7	low
127.928	2.7	high
131.527	2.7	low
135.127	2.7	high
141.126	2.7	low
145.925	2.7	n/a
150.724	2.7	low
155.524	2.7	high
161.523	2.7	low
167.522	2.7	n/a
172.321	2.7	low
178.32	2.7	high
181.919	2.7	n/a
187.918	2.7	low
191.518	2.7	n/a
195.117	2.7	low
199.917	2.7	low
233.528	2.7	high
238.327	2.7	n/a
244.326	2.7	n/a
247.926	2.7	low
252.725	2.7	low
257.524	2.7	low
262.323	2.7	low
268.322	2.7	high
271.922	2.7	n/a
275.521	2.7	high
281.52	2.7	low
287.519	2.7	low
291.119	2.7	low
294.718	2.7	n/a
300.717	2.7	n/a
305.516	2.7	low
310.316	2.7	low
313.915	2.7	low
317.515	2.7	low
321.131	2.7	low
327.13	2.7	n/a
331.929	2.7	n/a
336.728	2.7	low
342.727	2.7	high
348.726	2.7	low
352.326	2.7	high
357.125	2.7	n/a
360.724	2.7	n/a
365.524	2.7	n/a
371.523	2.7	low
376.322	2.7	low
381.121	2.7	low
387.12	2.7	n/a
393.119	2.7	high
399.118	2.7	n/a
402.718	2.7	low
436.329	2.7	n/a
441.128	2.7	low
444.728	2.7	low
450.727	2.7	high
455.526	2.7	n/a
461.525	2.7	low
465.125	2.7	low
469.924	2.7	low
473.523	2.7	n/a
479.522	2.7	low
485.521	2.7	low
489.121	2.7	low
493.92	2.7	low
497.519	2.7	low
502.319	2.7	low
507.118	2.7	low
510.717	2.7	low
516.716	2.7	n/a
520.316	2.7	n/a
526.315	2.7	high
532.331	2.7	low
537.13	2.7	high
541.929	2.7	n/a
545.529	2.7	high
551.528	2.7	n/a
555.127	2.7	n/a
558.726	2.7	low
564.725	2.7	high
570.725	2.7	n/a
576.724	2.7	low
580.323	2.7	low
586.322	2.7	n/a
589.921	2.7	high
594.721	2.7	n/a
599.52	2.7	n/a
604.319	2.7	low
